tag	chrom	pos	pvalue	variant_id
Astle_et_al_2016_Granulocyte_count	chr2	43582208	3.12200214227595e-11	rs78487399
Astle_et_al_2016_Granulocyte_count	chr2	54786509	3.434e-10	rs72917514
Astle_et_al_2016_Granulocyte_count	chr2	101160470	3.18e-09	rs7575217
Astle_et_al_2016_Granulocyte_count	chr2	65438507	6.432e-09	rs2860773
Astle_et_al_2016_Granulocyte_count	chr2	24193573	1.12899888634755e-08	rs112591262
Astle_et_al_2016_Granulocyte_count	chr2	23673031	1.36600032245465e-08	rs34668726
Astle_et_al_2016_Granulocyte_count	chr12	111446804	3.104e-21	rs3184504
Astle_et_al_2016_Granulocyte_count	chr12	112172910	1.455e-15	.
Astle_et_al_2016_Granulocyte_count	chr12	51912002	1.576e-11	rs1700159
Astle_et_al_2016_Granulocyte_count	chr12	88451258	3.535e-10	rs10858740
Astle_et_al_2016_Granulocyte_count	chr12	53354069	8.1140072190762e-10	rs138488218
Astle_et_al_2016_Granulocyte_count	chr12	69338325	9.935e-10	rs4761234
Astle_et_al_2016_Granulocyte_count	chr9	133279427	5.403e-20	.
Astle_et_al_2016_Granulocyte_count	chr9	136425871	4.325e-17	rs142483589
Astle_et_al_2016_Granulocyte_count	chr9	4763176	1.479e-14	rs385893
Astle_et_al_2016_Granulocyte_count	chr9	305428	2.617e-11	rs1969949
Astle_et_al_2016_Granulocyte_count	chr9	113156272	1.693e-08	rs10121164
Astle_et_al_2016_Granulocyte_count	chr15	41941475	8.41201617245291e-18	rs4924590
Astle_et_al_2016_Granulocyte_count	chr15	101183294	2.632e-12	rs7168592
Astle_et_al_2016_Granulocyte_count	chr15	50507898	2.26e-11	rs3131610
Astle_et_al_2016_Granulocyte_count	chr15	64379803	1.984e-10	rs2062250
Astle_et_al_2016_Granulocyte_count	chr15	41404734	1.884e-08	rs7169278
Astle_et_al_2016_Granulocyte_count	chr16	85903372	8.135e-16	rs305082
Astle_et_al_2016_Granulocyte_count	chr16	84548287	3.41500251934594e-12	rs247831
Astle_et_al_2016_Granulocyte_count	chr16	3696240	3.873e-09	rs6500550
Astle_et_al_2016_Granulocyte_count	chr16	30484336	1.033e-08	rs7197010
Astle_et_al_2016_Granulocyte_count	chr13	28038749	1.818e-11	rs2504235
Astle_et_al_2016_Granulocyte_count	chr13	49547375	7.124e-10	rs1570884
Astle_et_al_2016_Granulocyte_count	chr20	44413724	2.208e-11	rs1800961
Astle_et_al_2016_Granulocyte_count	chr20	63676806	4.801e-08	rs62207043
Astle_et_al_2016_Granulocyte_count	chr18	23507567	5.216e-11	rs891389
Astle_et_al_2016_Granulocyte_count	chr18	44533186	4.272e-10	rs16978075
Astle_et_al_2016_Granulocyte_count	chr18	50621423	2.442e-09	rs1025687
Astle_et_al_2016_Granulocyte_count	chr18	46249689	5.693e-09	rs9955853
Astle_et_al_2016_Granulocyte_count	chr18	22052493	4.142e-08	rs8088489
Astle_et_al_2016_Granulocyte_count	chr22	17686446	3.222e-09	rs5747327
Astle_et_al_2016_Granulocyte_count	chr21	39091357	4.035e-09	rs9977672
Astle_et_al_2016_Granulocyte_count	chr21	37431040	1.498e-08	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	4176425	3.93993764065141e-287	
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	57402703	1.162e-20	rs11905479
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	39934603	6.783e-19	rs2145943
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	53613491	3.671e-16	rs145910606
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	10739131	1.82e-13	rs6040116
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	59019629	4.554e-11	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	3646342	7.75e-10	rs2853203
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr20	32519596	7.99300693730603e-09	rs6141743
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	139519556	1.44e-253	rs592423
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	135054853	5.033e-19	rs2297339
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	47484534	6.729e-18	rs9296559
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	41957421	1.18e-17	rs9349205
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	110438805	1.156e-14	rs12210538
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	43792590	4.54299373732258e-13	rs11967262
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	16282287	1.315e-12	rs11298204
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	2488103	2.249e-10	rs3053386
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	109265453	3.01e-10	rs932223
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	108639637	3.21199750394332e-10	rs9486913
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	132499140	7.468e-10	rs147324647
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	127098689	1.159e-09	rs2745349
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	6679939	1.24e-09	rs111373852
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr6	125857965	6.889e-09	rs6920965
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	24929314	1.44e-205	rs10828725
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	69334748	2.726e-69	rs17476364
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	45458319	9.172e-45	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	103107201	1.054e-40	rs7896547
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	45964635	2.43962859736315e-14	
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	79354304	4.369e-11	rs7332
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	102535625	3.092e-10	rs61871067
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	46831976	3.25083932252122e-10	rs199501840
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr10	63214396	1.47e-09	rs41274072
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	50292395	8.09999999999999e-164	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	50859955	5.591e-72	rs11921930
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	51396784	4.195e-68	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	49688252	3.212e-56	rs4855880
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	48727521	8.949e-39	rs1961527
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	51897382	6.256e-21	rs62259728
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	47930430	1.16586030896951e-20	rs62260760
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	47118447	2.889e-20	rs111675602
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	58051208	3.699e-18	rs732527
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	52463762	3.147e-14	rs6772177
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	72240019	1.738e-13	rs4282028
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	24293020	4.186e-12	rs113700287
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	142632255	2.211e-11	rs1357529
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	53028212	1.01200137012189e-09	rs35234873
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	196052941	6.188e-09	rs41298085
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr3	66812117	4.691e-08	rs9812801
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	11181407	3.47e-160	rs74180173
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	10628467	6.392e-45	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	44908822	9.576e-36	rs7412
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	1164198	4.748e-21	rs35971149
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	35202217	5.539e-19	rs28659908
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	12883901	2.702e-17	rs2280742
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	4502189	8.165e-17	rs8887
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	48871431	4.558e-13	rs62127977
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr19	17141231	2.282e-11	rs59616136
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	52787392	5.63e-100	rs115421711
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	173860848	2.538e-54	rs875741
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	95826771	1.357e-44	rs10067881
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	154654616	5.35e-31	rs35788208
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	76701084	1.771e-16	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	54351327	8.141e-12	rs7710385
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	56565080	2.196e-10	rs5868014
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	58006193	6.75e-09	rs58670779
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	158603805	7.775e-09	rs1650507
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	43413342	1.694e-08	rs1593971
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr5	132347092	2.982e-08	rs147858478
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	247875992	1.02e-86	rs1339847
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	158617176	1.0310038445276e-62	rs2022003
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	3774964	1.026e-49	rs1175550
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	56140074	1.594e-34	rs778125
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	117610389	5.7e-30	rs11587735
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	21687978	6.833e-28	rs17423390
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	205232197	1.108e-23	rs61823972
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	219901684	7.216e-18	rs10863511
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	199007363	4.036e-13	rs12239179
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	155301642	7.619e-13	rs141119689
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	23787639	1.326e-12	rs4237
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	45547775	5.949e-12	rs2934856
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	22375738	1.11e-11	rs12568930
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	183873970	1.074e-10	rs10911457
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	150895626	3.519e-09	rs78132593
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr1	46106249	1.984e-08	rs1707335
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	120582447	2.39797212629444e-83	rs523522
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	111446804	3.164e-75	rs3184504
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	112172910	9.139e-56	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	112697726	6.357e-24	rs2384049
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	95493245	2.164e-20	rs301043
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	110937366	2.737e-15	rs1056618
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	8698552	4.189e-15	rs112056543
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	56676139	6.12048257426636e-09	rs59383841
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	122319096	9.608e-09	rs75810210
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	26310149	1.775e-08	rs11048456
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr12	121785697	2.657e-08	rs112594732
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	8622284	3.875e-61	rs3896594
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	23987206	2.205e-51	rs147649347
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	219300805	4.176e-19	rs79047930
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	27508073	1.147e-18	rs1260326
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	217818431	2.24e-18	rs2571445
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	86775106	9.31e-15	rs1193
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	218324115	1.113e-14	rs1473901
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	181531305	9.841e-13	rs6433921
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	190872738	2.534e-12	rs4853525
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	111165509	7.33e-12	rs68021656
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	164672366	1.113e-11	rs13389219
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	24972708	1.686e-11	rs76286777
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	31241519	2.82200362250539e-09	rs649729
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	60493183	3.152e-09	rs34211119
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	46128709	3.302e-09	rs13008603
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	69944984	6.545e-09	rs11686934
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	61422656	3.229e-08	rs7587389
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	36960997	4.723e-08	rs7424096
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr2	25883445	4.743e-08	rs13012591
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr4	143992106	8.044e-58	rs4323050
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr4	54542832	1.626e-16	rs218265
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr4	153470288	2.688e-10	rs10028187
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr4	1014424	6.314e-10	rs77822621
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	35619088	1.657e-39	rs225245
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	28856086	2.296e-29	rs9914988
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	80138078	3.326e-21	rs2361710
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	76464066	1.168e-20	rs12939873
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	41844756	2.904e-19	rs8068544
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	78128784	5.86499176224804e-17	rs2748424
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	46115252	1.772e-16	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	45479441	1.951e-15	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	20062570	3.227e-15	rs10083830
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	77376768	4.635e-15	rs4789452
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	32857613	4.992e-14	rs17183628
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	46712837	1.809e-12	rs169201
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr17	44204857	2.275e-10	rs146115550
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	134698032	7.519e-33	rs4524734
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	16691417	1.583e-27	rs696281
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	116560038	1.409e-19	rs9920
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	6046979	3.79299262191929e-19	
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	73627755	8.282e-16	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	47417868	3.551e-09	rs865603
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	142954267	4.032e-09	rs8176059
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	32868523	6.24999159537697e-09	
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	30473122	1.086e-08	rs2709801
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr7	2458832	1.882e-08	rs4721714
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	41772929	8.365e-30	rs4737010
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	115655407	1.223e-21	rs2737265
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	9169419	3.239e-18	rs440932
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	26409318	1.028e-12	rs3808576
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	85361801	5.354e-11	rs6997458
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	141218810	4.839e-10	rs753778
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	71563513	6.77899266796482e-09	rs7843475
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	125494452	1.443e-08	rs112875651
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr8	11807586	3.707e-08	rs35115417
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr16	165107	7.743e-25	rs7194649
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr16	68802518	5.348e-15	rs8060418
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr16	88792238	1.775e-14	rs2968478
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr16	89873521	4.452e-13	rs9939914
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr16	84719847	1.213e-09	rs7187994
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr16	11927629	2.426e-08	rs145980981
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	23030112	1.325e-23	rs113525195
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	73618289	1.314e-21	rs146203818
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	34772048	1.771e-18	rs113131010
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	67416907	4.096e-12	rs17248895
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	64813358	6.588e-12	rs1741464
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	103525141	2.6840020831331e-10	rs2765041
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	102578372	5.541e-10	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr14	105178084	9.401e-09	rs11625865
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr15	62508256	2.268e-21	rs812957
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr15	63618527	2.4828717299972e-13	rs147857286
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr15	80054439	8.472e-12	rs34483751
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr15	40014133	4.47e-08	rs12050884
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	132986603	9.009e-21	rs61469632
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	134226324	7.273e-18	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	137205865	3.06500133234898e-14	rs113809617
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	34011393	9.487e-13	rs12555291
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	88783043	2.812e-11	rs73652622
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	4855858	4.664e-10	rs7853365
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	16901230	5.732e-10	rs13300853
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	74364686	5.745e-10	rs140297755
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr9	89388764	6.733e-10	rs11526468
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	95575690	5.42099827112331e-17	rs11021221
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	100767524	1.194e-15	rs667575
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	65706327	4.641e-15	rs10750766
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	64228613	3.117e-14	rs112372976
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	8825494	2.703e-12	rs10769966
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	116778201	8.15499079176747e-12	rs964184
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	16630031	1.155e-11	rs113416252
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	119259979	9.071e-11	rs12276986
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	44560043	2.502e-10	.
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr11	9748015	1.30000145098652e-08	rs415895
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr22	21563161	2.45e-14	rs131656
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr22	29237837	6.527e-13	rs5752882
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr22	29947197	1.046e-08	rs39713
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr22	50661243	2.312e-08	rs11913876
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr22	31464597	4.039e-08	rs11913573
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr13	50814824	1.088e-12	rs9535495
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr13	45014070	3.395e-10	rs73181516
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr18	63178651	5.3e-10	rs12454712
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr18	46265917	8.784e-10	rs3842397
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr18	69865056	1.762e-08	rs1788105
Astle_et_al_2016_High_light_scatter_reticulocyte_count	chr21	28966798	1.009e-08	.
Astle_et_al_2016_Lymphocyte_counts	chr12	111446804	6.92999999999999e-134	rs3184504
Astle_et_al_2016_Lymphocyte_counts	chr12	112153882	4.066e-87	rs17630235
Astle_et_al_2016_Lymphocyte_counts	chr12	9757536	2.35e-75	rs10844706
Astle_et_al_2016_Lymphocyte_counts	chr12	6393666	2.054e-55	rs10466905
Astle_et_al_2016_Lymphocyte_counts	chr12	110922245	5.613e-30	rs200518666
Astle_et_al_2016_Lymphocyte_counts	chr12	112725851	4.877e-28	rs77566919
Astle_et_al_2016_Lymphocyte_counts	chr12	12725049	5.008e-15	rs77216612
Astle_et_al_2016_Lymphocyte_counts	chr12	123409283	8.685e-13	rs16917496
Astle_et_al_2016_Lymphocyte_counts	chr12	630843	1.6729981337595e-10	rs34038797
Astle_et_al_2016_Lymphocyte_counts	chr12	101479462	1.972e-10	rs17041439
Astle_et_al_2016_Lymphocyte_counts	chr12	47814585	2.231e-10	rs11168249
Astle_et_al_2016_Lymphocyte_counts	chr12	123914608	4.362e-09	rs79478560
Astle_et_al_2016_Lymphocyte_counts	chr19	16388758	7.02e-132	rs7251806
