chr	start	end	LRT_Variance	Pval_Variance	Sum of V(G)_Vp_SE	Sum of V(G)_Vp_Variance	V(G1)_SE	V(G1)_Variance	V(G1)_Vp_SE	V(G1)_Vp_Variance	V(G2)_SE	V(G2)_Variance	V(G2)_Vp_SE	V(G2)_Vp_Variance	V(G3)_SE	V(G3)_Variance	V(G3)_Vp_SE	V(G3)_Vp_Variance	V(G4)_SE	V(G4)_Variance	V(G4)_Vp_SE	V(G4)_Vp_Variance	V(e)_SE	V(e)_Variance	Vp_SE	Vp_Variance	df_Variance	logL_Variance	logL0_Variance	n_Variance	Region
1	15773084	15773476	0.393	0.26538	0.207626	0.47152	0.002827	0.001452	0.20526	0.105304	0.00318	0.005047	0.207508	0.365996	0.001839	0.0	0.133356	1e-06	0.00074	3e-06	0.053697	0.000218	0.002657	0.007287	0.002164	0.013788	1.0	163.757	163.561	108.0	dlpfc
1	15784990	15785900	0.0	0.5	0.192702	0.490207	0.009864	0.0	0.194571	1e-06	0.013202	0.024678	0.219954	0.486777	0.00644	0.0	0.127038	1e-06	0.002911	0.000174	0.057434	0.003429	0.008811	0.025844	0.008484	0.050696	1.0	100.911	100.974	108.0	dlpfc
1	15813830	15815282	0.0	0.5	0.198228	0.471289	0.003435	0.0	0.177012	1e-06	0.005051	0.008674	0.220793	0.447004	0.002196	0.0	0.113144	1e-06	0.001251	0.000471	0.064316	0.024283	0.003469	0.01026	0.003224	0.019406	1.0	148.766	148.768	108.0	dlpfc
1	15819248	15820303	0.69	0.20314	0.204582	0.399966	0.003226	0.002345	0.198897	0.145613	0.003535	0.003305	0.210299	0.205206	0.001583	0.0	0.098277	1e-06	0.001367	0.000792	0.08375	0.049146	0.003135	0.009665	0.0024	0.016107	1.0	154.324	153.979	108.0	dlpfc
1	15821115	15821542	0.537	0.23184	0.218842	0.281271	0.002635	0.001407	0.185444	0.099431	0.002978	0.002574	0.203073	0.181838	0.00132	0.0	0.09325	1e-06	0.000778	0.0	0.054971	1e-06	0.003053	0.010173	0.002052	0.014154	1.0	159.286	159.017	108.0	dlpfc
1	158494410	158496398	0.758	0.19205	0.086051	0.800405	0.000703	0.000522	0.072701	0.053792	0.000587	0.0	0.060528	1e-06	0.000552	2.4e-05	0.056976	0.002496	0.002308	0.00722	0.08305	0.744116	0.00073	0.001937	0.002212	0.009703	1.0	220.661	220.282	108.0	dlpfc
1	15878464	15878934	0.379	0.26904	0.212935	0.141964	0.002321	0.001226	0.196022	0.104092	0.001824	0.0	0.154794	1e-06	0.001275	0.0	0.108228	1e-06	0.000852	0.000446	0.071406	0.037871	0.002661	0.010109	0.001716	0.011782	1.0	169.71	169.52	108.0	dlpfc
1	15904704	15905913	0.308	0.28949	0.216875	0.142962	0.005123	0.003044	0.210429	0.126389	0.003833	0.0	0.159167	1e-06	0.002259	0.000153	0.093784	0.006372	0.00128	0.000246	0.053075	0.010201	0.00558	0.020639	0.003461	0.024082	1.0	133.699	133.546	108.0	dlpfc
1	15909900	15910110	0.849	0.17844	0.213748	0.217156	0.003024	0.002756	0.21187	0.198472	0.002097	0.0	0.151054	1e-06	0.001228	0.000116	0.088453	0.008372	0.000716	0.000143	0.051505	0.01031	0.003062	0.010869	0.001996	0.013884	1.0	162.139	161.714	108.0	dlpfc
1	15911208	15914692	0.648	0.21046	0.207871	0.221697	0.003344	0.00251	0.198341	0.151608	0.002505	0.000745	0.150857	0.045002	0.001567	0.0	0.09462	1e-06	0.000989	0.000415	0.059372	0.025085	0.003594	0.012886	0.002337	0.016556	1.0	151.514	151.19	108.0	dlpfc
1	1592410	1592801	0.445	0.25229	0.18659	0.155404	0.002593	0.001935	0.182853	0.139398	0.001765	0.000181	0.127138	0.013053	0.000939	2.6e-05	0.067642	0.001885	0.000614	1.5e-05	0.044209	0.001068	0.002861	0.011724	0.00195	0.013881	1.0	160.44	160.218	108.0	dlpfc
1	15980059	15981321	0.337	0.28065	0.202451	0.140247	0.002832	0.001778	0.19907	0.126408	0.001938	0.000141	0.137752	0.009996	0.001417	0.0	0.100757	1e-06	0.000656	5.4e-05	0.046612	0.003842	0.003112	0.01209	0.001995	0.014062	1.0	160.631	160.462	108.0	dlpfc
1	15988310	15989054	0.137	0.35586	0.208248	0.044342	0.003311	0.000483	0.191561	0.027939	0.002449	0.0	0.141653	1e-06	0.001641	0.0	0.094922	1e-06	0.001067	0.000284	0.061512	0.016401	0.00413	0.016525	0.002462	0.017292	1.0	149.87	149.801	108.0	dlpfc
1	160067912	160069529	0.0	0.5	0.252041	0.024555	0.002743	0.0	0.24006	1e-06	0.001974	0.0	0.172765	1e-06	0.001494	0.000154	0.130699	0.013478	0.000662	0.000127	0.057898	0.011075	0.003227	0.011146	0.001585	0.011427	1.0	170.052	170.065	108.0	dlpfc
1	160985050	160985590	0.333	0.28197	0.210014	0.555032	0.003815	0.002316	0.173438	0.106167	0.002675	0.000205	0.122476	0.009412	0.002959	0.003708	0.133999	0.169968	0.004311	0.005879	0.163962	0.269485	0.004086	0.009707	0.004107	0.021815	1.0	147.365	147.198	108.0	dlpfc
1	161197025	161197792	0.0	0.5	0.261005	0.152602	0.003131	0.0	0.235639	1e-06	0.001922	0.000881	0.143626	0.066337	0.001503	0.001146	0.111218	0.086263	0.001104	0.0	0.083097	1e-06	0.003451	0.011258	0.002077	0.013286	1.0	169.833	170.345	108.0	dlpfc
1	16136294	16137027	3.181	0.037241	0.211611	0.295345	0.005091	0.007016	0.194255	0.28283	0.003751	0.0	0.151202	1e-06	0.002265	0.00031	0.091291	0.012512	0.001848	0.0	0.074504	1e-06	0.005141	0.01748	0.003653	0.024806	1.0	132.13	130.539	108.0	dlpfc
1	161379128	161379370	0.0	0.5	0.158339	0.516967	0.000995	0.0	0.142564	2e-06	0.000743	0.000215	0.106526	0.030877	0.000713	0.0	0.102163	2e-06	0.001348	0.003392	0.121866	0.486086	0.000941	0.003371	0.001405	0.006979	1.0	223.452	224.66	108.0	dlpfc
1	161524809	161525279	0.0	0.5	0.193462	0.190208	0.003332	0.000449	0.18101	0.024365	0.002658	0.0	0.144378	1e-06	0.002526	0.003054	0.13012	0.165842	0.001244	0.0	0.067554	1e-06	0.003781	0.014911	0.002665	0.018413	1.0	146.073	146.078	108.0	dlpfc
1	161605926	161606236	0.0	0.5	0.192599	0.18884	0.002332	0.0	0.166001	1e-06	0.00245	0.0	0.174423	1e-06	0.001886	0.001755	0.131132	0.124931	0.001088	0.000898	0.076357	0.063908	0.002892	0.011395	0.002009	0.014048	1.0	162.004	162.163	108.0	dlpfc
1	161613082	161613311	0.0	0.5	0.183269	0.335822	0.001713	0.0	0.148958	1e-06	0.001688	0.000701	0.146324	0.06093	0.001941	0.002466	0.154372	0.214491	0.000987	0.000695	0.083645	0.060399	0.002024	0.007638	0.001814	0.011499	1.0	174.905	174.919	108.0	dlpfc
1	16214940	16215771	3.629	0.028383	0.20891	0.273404	0.00337	0.004604	0.179049	0.255663	0.002457	0.0	0.136452	1e-06	0.001565	0.000319	0.086801	0.017739	0.001407	0.0	0.078104	1e-06	0.003696	0.013085	0.002667	0.018009	1.0	148.479	146.664	108.0	dlpfc
1	162427933	162428226	0.006	0.4687	0.214475	0.099163	0.002563	4e-05	0.211049	0.003331	0.002554	0.0011	0.208779	0.090592	0.001776	6.4e-05	0.146238	0.005239	0.000979	0.0	0.080601	1e-06	0.002904	0.010938	0.001705	0.012142	1.0	167.272	167.269	108.0	dlpfc
1	16271366	16272149	4.048	0.022114	0.19066	0.288001	0.002023	0.00322	0.16829	0.286886	0.001531	0.0	0.136414	1e-06	0.000765	1.2e-05	0.068207	0.001113	0.000628	0.0	0.055999	1e-06	0.002123	0.007991	0.001606	0.011223	1.0	170.193	168.169	108.0	dlpfc
1	16282286	16283784	4.652	0.015506	0.183432	0.347675	0.002423	0.004164	0.170082	0.315745	0.001536	0.0	0.116484	1e-06	0.001143	0.000421	0.086278	0.031928	0.001185	0.0	0.089814	1e-06	0.002304	0.008603	0.001987	0.013189	1.0	163.643	161.317	108.0	dlpfc
1	16295612	16296628	2.42	0.059889	0.189779	0.301231	0.00277	0.004022	0.1824	0.283886	0.001584	0.0	0.111839	1e-06	0.00125	0.000246	0.088117	0.017343	0.001087	0.0	0.076729	1e-06	0.002619	0.009899	0.002099	0.014166	1.0	160.799	159.589	108.0	dlpfc
1	16298595	16299300	1.704	0.095876	0.189355	0.22631	0.002477	0.002925	0.175384	0.217088	0.001376	0.0	0.102099	1e-06	0.001003	0.000124	0.07443	0.009221	0.000785	0.0	0.058295	1e-06	0.002646	0.010423	0.001914	0.013472	1.0	161.88	161.028	108.0	dlpfc
1	16304398	16305850	2.559	0.054831	0.19075	0.23011	0.00366	0.004465	0.170195	0.214592	0.002393	0.0	0.115012	1e-06	0.001904	0.000323	0.091424	0.015516	0.002006	0.0	0.096407	1e-06	0.003949	0.016018	0.0031	0.020805	1.0	138.051	136.772	108.0	dlpfc
1	16329731	16331848	0.779	0.1887	0.188425	0.103586	0.002692	0.001636	0.156393	0.095658	0.002124	0.0	0.124226	1e-06	0.001345	0.000136	0.078592	0.007927	0.000904	0.0	0.052863	1e-06	0.003596	0.015329	0.002449	0.0171	1.0	150.205	149.816	108.0	dlpfc
1	16361343	16362278	0.797	0.18601	0.185385	0.182729	0.003159	0.002754	0.163822	0.145647	0.002168	0.0	0.114685	1e-06	0.001956	0.000701	0.102866	0.037081	0.001499	0.0	0.079283	1e-06	0.003716	0.015453	0.002726	0.018908	1.0	144.768	144.369	108.0	dlpfc
1	16370842	16371866	1.242	0.13253	0.183599	0.211367	0.002563	0.002317	0.157012	0.143802	0.002145	0.0	0.133115	1e-06	0.001701	0.001089	0.103849	0.067563	0.001175	0.0	0.072956	1e-06	0.003013	0.012706	0.002394	0.016112	1.0	153.141	152.52	108.0	dlpfc
1	16381706	16383236	1.275	0.12938	0.181371	0.204721	0.005571	0.005396	0.161646	0.159988	0.00399	0.0	0.118302	1e-06	0.003165	0.001509	0.092994	0.044731	0.002192	0.0	0.064983	1e-06	0.0064	0.026824	0.0049	0.033729	1.0	115.133	114.496	108.0	dlpfc
1	16388724	16389459	0.611	0.21729	0.177902	0.144035	0.002551	0.001793	0.160803	0.11437	0.001783	0.0	0.113744	1e-06	0.001367	0.000465	0.086801	0.029663	0.000857	0.0	0.054687	1e-06	0.003093	0.013417	0.002236	0.015675	1.0	154.862	154.557	108.0	dlpfc
1	16453708	16454985	1.418	0.11684	0.169124	0.143446	0.003635	0.003396	0.146347	0.139002	0.002835	0.0	0.116057	1e-06	0.001577	0.000109	0.064623	0.004442	0.001281	0.0	0.05242	1e-06	0.004659	0.020927	0.003407	0.024432	1.0	128.337	127.628	108.0	dlpfc
1	164801111	164801309	0.0	0.5	0.289368	0.273195	0.003517	0.001195	0.275329	0.093896	0.003148	0.0	0.247311	1e-06	0.002618	0.001433	0.204248	0.1126	0.00141	0.000849	0.109225	0.066698	0.003587	0.009253	0.002001	0.012731	1.0	172.395	172.873	108.0	dlpfc
1	1649696	1650526	0.252	0.30785	0.184974	0.106585	0.002913	0.000626	0.164266	0.035323	0.002002	0.001262	0.112354	0.071261	0.001742	0.0	0.098368	1e-06	0.000826	0.0	0.04663	1e-06	0.003707	0.015823	0.002521	0.017711	1.0	148.255	148.129	108.0	dlpfc
1	1666827	1667369	0.0	0.5	0.171681	0.031332	0.002309	7.6e-05	0.143295	0.004705	0.001535	0.000309	0.095201	0.019188	0.001412	0.0	0.087643	1e-06	0.000835	0.00012	0.051768	0.007439	0.003394	0.015611	0.002321	0.016116	1.0	154.726	154.746	108.0	dlpfc
1	16678138	16678769	6.101	0.0067538	0.123605	0.845581	0.00469	0.015431	0.139618	0.808761	0.001472	0.000365	0.077488	0.019154	0.001227	0.000337	0.064102	0.017666	0.001045	0.0	0.054747	1e-06	0.002092	0.002946	0.00334	0.019079	1.0	157.701	154.651	108.0	dlpfc
1	16680528	16680679	1.476	0.11224	0.147781	0.230853	0.001763	0.001562	0.148713	0.133692	0.001292	0.0	0.110598	1e-06	0.001459	0.001135	0.122188	0.097159	0.000824	0.0	0.070555	1e-06	0.001904	0.008985	0.001665	0.011682	1.0	169.412	168.674	108.0	dlpfc
1	16689276	16689710	2.112	0.073089	0.166908	0.194216	0.00245	0.002638	0.169995	0.188306	0.00177	0.0	0.126376	1e-06	0.00135	8.3e-05	0.096434	0.005907	0.000799	0.0	0.057028	1e-06	0.002555	0.011287	0.001967	0.014008	1.0	158.546	157.49	108.0	dlpfc
1	16692329	16692531	0.955	0.16421	0.17447	0.183216	0.002172	0.001811	0.183567	0.156124	0.001066	0.000314	0.092121	0.027089	0.001251	0.0	0.107843	1e-06	0.000746	0.0	0.064281	1e-06	0.0022	0.009474	0.001625	0.011599	1.0	167.586	167.109	108.0	dlpfc
1	167042732	167043284	0.0	0.5	0.243975	0.164087	0.003946	0.0	0.218608	1e-06	0.002658	0.000283	0.147142	0.015692	0.00266	0.002679	0.144015	0.148394	0.00115	0.0	0.063714	1e-06	0.004438	0.015089	0.002698	0.018051	1.0	151.72	152.195	108.0	dlpfc
1	168056189	168056436	0.726	0.19713	0.207577	0.418986	0.003303	0.000701	0.189008	0.04007	0.002671	0.000785	0.153189	0.044861	0.003328	0.0	0.190188	1e-06	0.002836	0.005845	0.134452	0.334053	0.003433	0.010166	0.002976	0.017498	1.0	156.509	156.146	108.0	dlpfc
1	168209115	168209235	0.0	0.5	0.307688	0.032731	0.003526	0.0	0.241164	1e-06	0.002737	0.000248	0.187124	0.016971	0.002444	0.0	0.167135	1e-06	0.001285	0.00023	0.087738	0.015759	0.004501	0.014144	0.002412	0.014623	1.0	168.248	169.514	108.0	dlpfc
1	16861860	16861959	2.621	0.052735	0.205759	0.645933	0.004549	0.009134	0.218803	0.518182	0.002677	0.0	0.151858	1e-06	0.002419	0.002252	0.133318	0.127749	0.001233	0.0	0.069933	1e-06	0.003319	0.006241	0.002732	0.017627	1.0	152.755	151.445	108.0	dlpfc
1	16877547	16878149	0.0	0.5	0.214931	0.113622	0.003365	0.0	0.198805	1e-06	0.002688	0.000932	0.158362	0.055047	0.002122	0.000991	0.124848	0.058573	0.001218	0.0	0.07194	1e-06	0.004031	0.015003	0.002359	0.016926	1.0	150.013	150.052	108.0	dlpfc
1	16889733	16890019	0.0	0.5	0.238958	0.346568	0.002984	0.0	0.195438	1e-06	0.002991	0.004743	0.179314	0.310664	0.002127	0.000548	0.13871	0.035902	0.001292	0.0	0.084658	1e-06	0.003501	0.009976	0.002305	0.015267	1.0	160.168	160.207	108.0	dlpfc
1	16942823	16943102	0.08	0.38881	0.204915	0.134984	0.002165	0.00038	0.16943	0.029771	0.001738	0.0	0.136037	1e-06	0.001624	0.001344	0.124772	0.105211	0.000877	0.0	0.068677	1e-06	0.002882	0.01105	0.001794	0.012775	1.0	164.534	164.495	108.0	dlpfc
1	1694986	1695300	0.221	0.31932	0.162438	0.068819	0.002529	0.001059	0.145226	0.061029	0.001927	0.0	0.11109	1e-06	0.001413	0.0	0.081487	1e-06	0.00091	0.000135	0.052436	0.007788	0.003438	0.016152	0.002445	0.017346	1.0	149.412	149.302	108.0	dlpfc
1	16988777	16989242	0.0	0.5	0.200725	0.18321	0.002781	0.0	0.169662	1e-06	0.002444	0.0	0.149098	1e-06	0.003005	0.002763	0.176525	0.168584	0.001221	0.00024	0.074444	0.014624	0.003491	0.013386	0.002425	0.016389	1.0	154.657	154.665	108.0	dlpfc
1	17050263	17050642	0.0	0.5	0.219371	0.068384	0.003572	0.0	0.217395	1e-06	0.002493	0.000791	0.151263	0.048156	0.002146	0.0	0.130605	1e-06	0.001135	0.000332	0.068905	0.020226	0.003901	0.015307	0.002477	0.016431	1.0	157.621	158.093	108.0	dlpfc
1	17118055	17118533	0.586	0.22192	0.207203	0.153165	0.002306	0.001426	0.205143	0.127789	0.001698	0.0	0.152141	1e-06	0.001335	0.000283	0.119693	0.025374	0.001109	0.0	0.099372	1e-06	0.002499	0.009452	0.001553	0.011161	1.0	169.019	168.725	108.0	dlpfc
1	17316266	17316516	0.0	0.5	0.252696	0.136455	0.00363	0.0	0.282685	1e-06	0.002617	0.000664	0.203291	0.051692	0.002074	0.000697	0.16175	0.054243	0.001118	0.000392	0.086648	0.03052	0.003311	0.011088	0.001995	0.01284	1.0	172.37	173.32	108.0	dlpfc
1	173831918	173832875	0.13	0.35901	0.11902	0.042599	0.001472	0.000353	0.1085	0.026036	0.000917	0.000224	0.067658	0.016561	0.000848	0.0	0.06257	1e-06	0.000615	0.0	0.04536	1e-06	0.002317	0.012971	0.001884	0.013548	1.0	160.513	160.448	108.0	dlpfc
1	173870221	173870496	0.0	0.5	0.147068	0.106283	0.002242	0.0	0.123225	1e-06	0.001784	0.0	0.098034	1e-06	0.001594	0.000613	0.087165	0.033707	0.001783	0.00132	0.094335	0.072574	0.002865	0.016261	0.002942	0.018195	1.0	152.224	152.415	108.0	dlpfc
1	17449602	17450865	0.0	0.5	0.271261	0.082665	0.006631	0.0	0.321597	1e-06	0.004446	0.000984	0.215216	0.047743	0.002962	0.000522	0.144184	0.025299	0.001997	0.000198	0.09682	0.009623	0.005615	0.018914	0.003374	0.020619	1.0	150.05	151.622	108.0	dlpfc
1	17461254	17461506	0.0	0.5	0.256252	0.1659	0.004447	0.0	0.288788	1e-06	0.003119	0.000325	0.202568	0.021138	0.002702	0.000835	0.175592	0.054208	0.001945	0.001394	0.123156	0.090553	0.003926	0.012844	0.002519	0.015398	1.0	165.9	167.186	108.0	dlpfc
1	17464474	17465281	0.0	0.5	0.270046	0.124532	0.00529	0.0	0.31111	1e-06	0.003644	0.000838	0.214025	0.049285	0.002494	0.000434	0.147188	0.025555	0.00196	0.000845	0.114294	0.049691	0.004555	0.014885	0.002799	0.017002	1.0	160.567	162.157	108.0	dlpfc
1	17478003	17478763	0.0	0.5	0.261459	0.102855	0.005478	0.0	0.295763	1e-06	0.004075	0.0006	0.219854	0.03239	0.00279	0.000943	0.150936	0.050898	0.001792	0.000362	0.096587	0.019566	0.005008	0.016616	0.002863	0.01852	1.0	153.253	154.079	108.0	dlpfc
1	17483810	17485121	0.0	0.5	0.261041	0.114521	0.007661	0.0	0.298576	1e-06	0.005576	0.001027	0.217038	0.040044	0.003817	0.001083	0.149089	0.04221	0.002526	0.000828	0.098064	0.032266	0.006878	0.02272	0.004	0.025658	1.0	136.738	137.665	108.0	dlpfc
1	17513356	17514292	0.0	0.5	0.254736	0.087093	0.00399	0.0	0.270404	1e-06	0.002875	0.000284	0.194858	0.019257	0.002204	0.000706	0.148827	0.047835	0.001283	0.000295	0.086796	0.020001	0.003987	0.013472	0.0022	0.014757	1.0	162.667	163.025	108.0	dlpfc
1	179361940	179364327	0.936	0.16661	0.131831	0.636393	0.002264	0.002037	0.119299	0.106977	0.002419	0.003083	0.127738	0.16188	0.00142	0.0	0.074582	1e-06	0.004576	0.006999	0.174546	0.367535	0.002023	0.006924	0.004251	0.019042	1.0	161.237	160.769	108.0	dlpfc
1	1803285	1804575	0.0	0.5	0.157235	0.035828	0.002607	0.0	0.142925	1e-06	0.001877	0.00016	0.102901	0.008792	0.001245	9.9e-05	0.068254	0.005448	0.000962	0.000394	0.05256	0.021587	0.003678	0.017586	0.002549	0.01824	1.0	146.398	146.426	108.0	dlpfc
1	185403296	185404583	0.008	0.46362	0.079758	0.829454	0.001477	0.000785	0.085756	0.045444	0.001494	0.0	0.08654	1e-06	0.004117	0.013513	0.093132	0.782557	0.000336	2.5e-05	0.019458	0.001452	0.001171	0.002945	0.003686	0.017268	1.0	184.164	184.16	108.0	dlpfc
1	1864988	1865598	0.0	0.5	0.192735	0.055433	0.003008	0.0	0.176217	1e-06	0.001994	0.000628	0.116441	0.03681	0.001316	0.0	0.077107	1e-06	0.000987	0.000318	0.057605	0.018621	0.003778	0.016122	0.002478	0.017069	1.0	152.959	153.1	108.0	dlpfc
1	1866651	1867250	0.0	0.5	0.183891	0.036238	0.001993	0.0	0.16048	1e-06	0.00155	0.0	0.124789	1e-06	0.000929	5.2e-05	0.074796	0.0042	0.000752	0.000398	0.059984	0.032036	0.002691	0.01197	0.001803	0.012421	1.0	169.133	169.171	108.0	dlpfc
1	186699313	186699525	0.0	0.5	0.177679	0.07152	0.002108	0.0	0.173492	1e-06	0.001549	0.000502	0.127113	0.041315	0.001221	0.0	0.10048	1e-06	0.000973	0.000367	0.079419	0.030203	0.002393	0.01128	0.001863	0.012148	1.0	171.987	172.268	108.0	dlpfc
1	18784007	18784795	0.0	0.5	0.231913	0.646446	0.004832	0.0	0.259199	1e-06	0.004522	0.010334	0.21561	0.554329	0.003577	0.001717	0.189428	0.092116	0.001985	0.0	0.106489	1e-06	0.00402	0.006591	0.003113	0.018641	1.0	159.565	160.573	108.0	dlpfc
1	19045321	19045684	0.0	0.5	0.269753	0.501924	0.004055	0.0	0.289209	1e-06	0.003806	0.00682	0.238397	0.486427	0.001739	0.0	0.124012	1e-06	0.001042	0.000217	0.074218	0.015496	0.003429	0.006984	0.00243	0.014021	1.0	173.978	174.969	108.0	dlpfc
1	1909381	1909780	0.002	0.48105	0.177802	0.035314	0.002515	0.000489	0.16018	0.031201	0.001919	0.0	0.122322	1e-06	0.001066	0.0	0.067945	1e-06	0.000635	6.4e-05	0.040467	0.004111	0.003426	0.015133	0.002177	0.015687	1.0	153.378	153.376	108.0	dlpfc
1	19183443	19184117	0.0	0.5	0.194404	0.244155	0.002051	0.000118	0.178163	0.010203	0.002152	0.002642	0.179011	0.229313	0.001387	5.3e-05	0.120442	0.004638	0.001076	0.0	0.093394	1e-06	0.002334	0.008708	0.001677	0.011521	1.0	168.27	168.286	108.0	dlpfc
1	19235957	19237014	0.0	0.5	0.182694	0.22562	0.002649	0.000919	0.177311	0.061419	0.002547	0.002458	0.167221	0.1642	0.001922	0.0	0.128418	1e-06	0.001084	0.0	0.072427	1e-06	0.002884	0.011592	0.002106	0.01497	1.0	151.241	151.247	108.0	dlpfc
1	19264150	19264345	0.937	0.16657	0.195111	0.401325	0.002431	0.00224	0.195846	0.18274	0.002249	0.002679	0.176884	0.218583	0.001626	0.0	0.132655	1e-06	0.000779	0.0	0.063548	1e-06	0.00231	0.007337	0.001762	0.012256	1.0	164.745	164.277	108.0	dlpfc
1	19290502	19290723	0.0	0.5	0.213866	0.241238	0.00283	0.000351	0.201818	0.02505	0.002661	0.002836	0.183708	0.202349	0.001979	0.0	0.14115	1e-06	0.000834	0.000194	0.059391	0.013838	0.003051	0.010636	0.002081	0.014017	1.0	162.785	162.854	108.0	dlpfc
1	1948335	1949786	0.228	0.31665	0.179204	0.075575	0.006114	0.002318	0.167755	0.06377	0.004251	0.0	0.116977	1e-06	0.003058	0.0	0.084148	1e-06	0.00188	0.000429	0.051661	0.011803	0.00775	0.033598	0.00509	0.036344	1.0	110.535	110.422	108.0	dlpfc
1	19514995	19515261	1.165	0.14023	0.252973	0.421363	0.003306	0.004423	0.258512	0.368817	0.001948	0.0	0.162426	1e-06	0.001726	0.00063	0.142991	0.052544	0.00115	0.0	0.095889	1e-06	0.002836	0.006939	0.001827	0.011992	1.0	171.042	170.46	108.0	dlpfc
1	19578307	19578684	1.476	0.11221	0.242139	0.220742	0.002874	0.002551	0.229276	0.20783	0.001833	0.000158	0.149385	0.01291	0.001745	0.0	0.142158	1e-06	0.000971	0.0	0.079098	1e-06	0.003024	0.009566	0.001781	0.012276	1.0	168.334	167.596	108.0	dlpfc
1	19636768	19637841	0.095	0.37887	0.249195	0.059246	0.005127	0.001228	0.233221	0.055979	0.00318	7.2e-05	0.144921	0.003265	0.002518	0.0	0.114755	1e-06	0.001696	0.0	0.077289	1e-06	0.006065	0.020644	0.003046	0.021944	1.0	135.657	135.61	108.0	dlpfc
1	196770347	196771095	0.0	0.5	0.157831	0.429469	0.001042	6.9e-05	0.086743	0.005738	0.000963	0.0	0.080222	1e-06	0.000911	0.0	0.075861	1e-06	0.002742	0.005088	0.152636	0.423729	0.001379	0.00685	0.002637	0.012007	1.0	184.736	184.764	108.0	dlpfc
1	19827378	19829228	0.107	0.37163	0.244544	0.080604	0.004528	0.001128	0.222829	0.055568	0.003383	0.000508	0.166793	0.025034	0.003178	0.0	0.156641	1e-06	0.001357	0.0	0.066873	1e-06	0.005475	0.018656	0.002816	0.020291	1.0	139.902	139.849	108.0	dlpfc
1	19834566	19836625	0.03	0.43149	0.241322	0.087363	0.003616	0.000567	0.221417	0.034776	0.0029	0.000584	0.17764	0.035783	0.002688	0.000274	0.164685	0.016803	0.001181	0.0	0.07238	1e-06	0.004371	0.014892	0.002265	0.016317	1.0	151.506	151.491	108.0	dlpfc
1	1983845	1984190	0.0	0.5	0.182652	0.024989	0.002356	0.00013	0.159255	0.008779	0.001864	0.00021	0.12597	0.014177	0.001482	0.0	0.100171	1e-06	0.000598	3e-05	0.040403	0.002033	0.0033	0.014428	0.002052	0.014798	1.0	155.535	155.567	108.0	dlpfc
1	19841440	19842744	0.023	0.43933	0.24288	0.102833	0.004023	0.000446	0.220111	0.024405	0.00321	0.0	0.175671	1e-06	0.003176	0.001433	0.172775	0.078426	0.001367	0.0	0.074803	1e-06	0.004875	0.016393	0.002542	0.018272	1.0	145.689	145.677	108.0	dlpfc
1	1999677	1999795	0.213	0.32239	0.192897	0.109264	0.001853	0.000747	0.171693	0.069496	0.001423	0.0	0.132468	1e-06	0.001057	0.000351	0.098139	0.032698	0.000529	7.6e-05	0.049259	0.007068	0.002376	0.009572	0.001495	0.010746	1.0	173.401	173.295	108.0	dlpfc
1	201505617	201506223	2.132	0.072142	0.224696	0.594612	0.002881	0.003611	0.22794	0.295159	0.002225	0.0	0.181886	1e-06	0.002107	0.001127	0.171478	0.092123	0.002044	0.002537	0.153372	0.207329	0.002609	0.00496	0.001881	0.012235	1.0	171.085	170.019	108.0	dlpfc
1	2016599	2017062	0.0	0.5	0.183128	0.030781	0.002088	0.000146	0.162593	0.011353	0.001601	0.0	0.124682	1e-06	0.001243	0.000249	0.096813	0.019427	0.000601	0.0	0.046822	1e-06	0.002865	0.012444	0.001793	0.012839	1.0	164.546	164.547	108.0	dlpfc
1	202085674	202086236	0.221	0.31925	0.212226	0.022335	0.00211	5.8e-05	0.175508	0.004857	0.001969	0.00021	0.163807	0.017476	0.001644	0.0	0.136723	1e-06	0.000825	0.0	0.068666	1e-06	0.002948	0.011752	0.00171	0.012021	1.0	168.862	168.751	108.0	dlpfc
1	202122867	202124298	0.191	0.33114	0.251704	0.410952	0.003587	0.004403	0.264468	0.338546	0.002758	0.0	0.212075	1e-06	0.001852	0.000942	0.141165	0.072404	0.000694	0.0	0.053343	1e-06	0.003001	0.00766	0.002051	0.013004	1.0	166.194	166.099	108.0	dlpfc
1	20502619	20502738	2.887	0.044661	0.23603	0.271884	0.002566	0.002453	0.229712	0.223913	0.001775	0.0	0.161997	1e-06	0.001447	0.0	0.132055	1e-06	0.000793	0.000526	0.073028	0.047969	0.002587	0.007978	0.001534	0.010957	1.0	169.72	168.277	108.0	dlpfc
1	205042026	205042429	1.613	0.10204	0.259036	0.313604	0.003379	0.00376	0.26248	0.304988	0.002063	0.0	0.167355	1e-06	0.001605	0.000106	0.130165	0.008614	0.000948	0.0	0.07689	1e-06	0.003177	0.008462	0.001759	0.012329	1.0	167.449	166.642	108.0	dlpfc
1	205047928	205049344	2.258	0.066474	0.26692	0.317669	0.003097	0.003376	0.262973	0.297131	0.001888	0.000233	0.16618	0.020536	0.001623	0.0	0.142797	1e-06	0.001078	0.0	0.094842	1e-06	0.002977	0.007753	0.001656	0.011363	1.0	171.602	170.473	108.0	dlpfc
