seqnames	start	end	h2_category	hg38_genes_intergenic	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_islands	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_exons	hg38_genes_3UTRs	hg38_enhancers_fantom
chr1	29703788	29704008	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	29706825	29707918	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	30054860	30056124	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	30518893	30520061	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	30748288	30749608	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr1	30782979	30783403	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	30807491	30807750	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	31154431	31154704	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	31181415	31181632	Non-heritable	0	0	0	1	0	0	1	0	0	1	1	0
chr1	31434531	31435022	Non-heritable	1	1	0	0	0	0	0	0	0	1	1	0
chr1	31586645	31588089	Non-heritable	1	0	0	1	0	1	1	0	0	1	1	0
chr1	31694898	31695925	Non-heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr1	31754228	31754484	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	31755592	31756335	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr1	31762004	31762412	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr1	31944235	31944347	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	32275279	32275436	Non-heritable	0	0	1	0	0	1	1	0	0	1	1	0
chr1	32275591	32275942	Non-heritable	0	0	1	0	0	1	1	0	0	1	1	0
chr1	32328294	32328600	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr1	32333187	32334779	Non-heritable	1	0	0	1	0	0	0	1	0	1	1	0
chr1	32336769	32337262	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	32338807	32339274	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr1	32426584	32426766	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	32427549	32427692	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr1	32470923	32471215	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	33307374	33307430	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr1	33471437	33471941	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	34639348	34641946	Non-heritable	1	1	0	0	0	1	0	0	0	1	0	0
chr1	34792449	34792642	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	34976649	34977032	Non-heritable	0	0	0	0	0	0	1	0	0	1	1	0
chr1	35573930	35574118	Non-heritable	0	0	1	0	1	1	1	0	0	1	0	0
chr1	35576711	35578413	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr1	36093513	36094188	Non-heritable	1	1	0	0	0	0	0	0	0	1	1	0
chr1	36176352	36176439	Non-heritable	0	0	1	0	1	1	1	0	0	1	0	0
chr1	36320635	36321014	Non-heritable	0	0	0	1	1	1	1	0	0	1	1	0
chr1	36321227	36321288	Non-heritable	0	0	0	0	1	1	1	0	0	1	1	0
chr1	36322395	36322481	Non-heritable	0	0	0	0	1	0	1	0	0	1	1	0
chr1	36349563	36350289	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	36401108	36401547	Heritable	0	0	0	0	1	0	0	1	0	0	0	1
chr1	37318210	37318750	Heritable	0	0	1	1	0	1	1	0	0	1	0	1
chr1	37411495	37412868	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	37690925	37691411	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr1	38012079	38012203	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	38030169	38030439	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	38044072	38044331	Non-heritable	0	0	0	1	1	0	0	0	0	1	1	0
chr1	38133723	38134329	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	38815991	38816521	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr1	38817731	38817852	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr1	38941520	38942097	Non-heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr1	39515633	39515881	Non-heritable	0	0	0	0	0	1	1	0	0	1	0	0
chr1	39533299	39533890	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	39559261	39559560	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr1	39632245	39633514	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr1	39639160	39639404	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr1	39639965	39640250	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr1	39672647	39672841	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr1	39683629	39684106	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr1	39690951	39691085	Non-heritable	0	0	0	1	1	1	0	0	1	1	0	0
chr1	39770451	39770562	Heritable	0	0	0	0	0	1	1	0	0	1	0	0
chr1	39787616	39787752	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	39799459	39799793	Heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr1	39807301	39807653	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	39954470	39954645	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	40133263	40133462	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr1	40314213	40314945	Heritable	0	0	0	1	0	1	0	0	1	1	0	0
chr1	40450955	40451202	Heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	40784563	40784752	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	40818202	40818635	Heritable	0	0	1	0	0	1	1	0	0	1	0	0
chr1	40820830	40821544	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr1	41381734	41383708	Non-heritable	1	0	0	1	0	1	1	0	0	1	0	0
chr1	41432774	41432993	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	41496784	41497015	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	1
chr1	41515128	41515727	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	41663059	41663784	Heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr1	41776333	41777398	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	41917309	41917579	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	41919587	41920183	Heritable	0	0	1	1	1	1	0	0	0	0	0	1
chr1	42785059	42785137	Heritable	0	0	0	1	1	1	1	0	1	1	0	1
chr1	43271683	43272314	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	43304214	43304582	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	43366196	43367063	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr1	43558382	43558913	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	43566505	43566668	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	43570766	43571107	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	43577596	43578075	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr1	43996262	43996783	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr1	44010732	44012168	Non-heritable	0	1	0	0	0	1	0	0	1	1	0	0
chr1	44013104	44014058	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	44016008	44017465	Non-heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr1	44103426	44103777	Heritable	0	0	1	1	1	0	1	0	0	1	0	0
chr1	44354166	44354534	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	44410060	44412710	Non-heritable	0	1	1	1	1	1	0	1	1	1	0	0
chr1	44416599	44417266	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	44505388	44505854	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	44507528	44507974	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	44616818	44618264	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr1	44645065	44645877	Heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr1	44649976	44650758	Non-heritable	0	1	0	0	0	1	0	1	0	1	0	0
chr1	44738214	44739090	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	44820387	44820485	Heritable	0	1	1	0	0	0	0	0	0	1	1	0
chr1	44842498	44842730	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	45327451	45327592	Non-heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr1	46447766	46447922	Non-heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	46614681	46616142	Heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	47708039	47708859	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	50251313	50251861	Non-heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr1	50415102	50415547	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	50417341	50420847	Non-heritable	1	0	0	1	1	1	1	0	0	1	1	0
chr1	50421770	50422352	Non-heritable	0	0	1	0	1	1	1	0	0	0	0	0
chr1	50425798	50426554	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr1	50428378	50430519	Non-heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr1	50951950	50952397	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	51730067	51730609	Non-heritable	0	0	0	1	0	1	1	0	1	1	0	0
chr1	53091783	53092209	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	53311757	53311982	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	53524456	53525057	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr1	53620215	53620861	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	53684960	53685557	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	54122355	54122427	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	54257402	54257504	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	54273050	54274227	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	54287225	54287903	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr1	54378629	54379204	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	54396811	54397283	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	54476194	54476490	Heritable	1	0	0	1	0	0	0	0	0	0	0	1
chr1	54547608	54547844	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	54609332	54609952	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr1	54627890	54629379	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr1	54726427	54728040	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	54800516	54800652	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr1	54805753	54806280	Non-heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr1	54871277	54871789	Heritable	0	1	0	0	1	1	0	0	0	1	1	0
chr1	54885829	54886066	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	54911081	54911699	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	55040684	55041087	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	55374677	55375406	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr1	56982645	56983840	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	58058435	58058669	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr1	58814913	58815822	Non-heritable	0	0	0	1	1	1	1	0	0	1	0	1
chr1	61053159	61053440	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr1	61087725	61090460	Heritable	0	1	1	0	0	1	0	1	1	1	1	0
chr1	62318343	62318466	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr1	64195984	64196984	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	64202243	64202960	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr1	64374628	64375704	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	64376711	64383133	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	64504131	64505986	Heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr1	65001406	65001488	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	65257034	65257639	Heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr1	65550124	65550867	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	65664523	65665726	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	65667170	65668248	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	66753056	66753329	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	68051460	68051861	Non-heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr1	68229573	68230081	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	69881614	69882763	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	71046542	71046754	Heritable	0	0	0	0	1	1	1	0	0	1	0	0
chr1	72311022	72311210	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	72334743	72334842	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	75124701	75127449	Non-heritable	0	0	1	1	1	0	1	0	0	0	0	1
chr1	75723147	75723763	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr1	75796820	75797172	Heritable	0	0	1	1	0	0	1	0	1	1	0	0
chr1	76641879	76644624	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	77687777	77688003	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	80040107	80040983	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	80937642	80938953	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	82495511	82496515	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	83861154	83861397	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr1	83994434	83997808	Heritable	0	1	0	1	0	1	0	1	0	0	0	0
chr1	84297655	84297956	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	85578289	85578674	Non-heritable	0	0	1	1	1	0	0	0	1	1	0	0
chr1	86154799	86155074	Non-heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	86503787	86504059	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	87132531	87132668	Non-heritable	0	0	0	0	0	1	1	0	0	1	0	0
chr1	87147720	87148783	Heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr1	87151459	87151733	Heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr1	87332384	87332756	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	87333932	87334548	Heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr1	87336336	87337144	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	88991521	88991766	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	88993642	88993975	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	90356777	90358258	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	91546595	91546942	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	92029440	92029553	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr1	92716820	92717568	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr1	93168813	93169773	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	93912898	93913788	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr1	95232696	95233361	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr1	95470625	95474230	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr1	98515371	98516907	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	100565718	100569135	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	100944974	100948292	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr1	101308446	101308887	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	105564929	105565925	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	106080662	106081231	Non-heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr1	106240486	106241224	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	108018143	108019538	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	108199049	108199564	Heritable	0	0	1	1	0	1	0	0	0	1	1	1
chr1	108829612	108830005	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	108875899	108876327	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	108878332	108879054	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	109089930	109090187	Heritable	0	0	1	1	0	0	0	0	0	1	0	0
chr1	109113111	109113371	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	109262820	109263580	Non-heritable	0	1	0	0	1	1	0	1	0	1	0	0
chr1	109268429	109269454	Non-heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr1	109280541	109281903	Non-heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr1	109299474	109300128	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr1	109395185	109395510	Non-heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr1	109625674	109625873	Non-heritable	0	1	1	0	1	1	0	0	1	1	1	0
chr1	109648553	109648765	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	109656720	109656961	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	109668472	109668684	Heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	109711981	109712730	Heritable	0	1	1	0	1	1	0	0	1	1	0	0
chr1	109882672	109883010	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	109912042	109913155	Heritable	0	0	0	1	1	1	0	0	0	0	0	1
chr1	110556304	110556985	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	110605068	110605717	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	110608255	110608531	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	110673163	110673344	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	111203627	111203736	Non-heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr1	111355400	111358154	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr1	111988309	111988641	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	112706191	112706619	Non-heritable	0	0	0	1	1	1	0	0	1	1	0	0
chr1	112742759	112743662	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr1	112854464	112855314	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr1	114154901	114155210	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr1	114582306	114582562	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	114854773	114854926	Non-heritable	0	0	1	1	1	0	1	0	1	1	0	0
chr1	115148578	115149108	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	115338613	115338884	Non-heritable	0	0	1	1	0	1	1	0	1	1	0	0
chr1	115478820	115479500	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr1	115687914	115689082	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	115977319	115977696	Heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr1	115978319	115980132	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr1	116189727	116191345	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	116534515	116535010	Heritable	0	0	1	1	0	1	1	0	0	0	0	0
chr1	116569994	116570130	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr1	117061154	117061226	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	117171895	117172330	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	118546277	118548477	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	118989919	118990751	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	119141093	119141193	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr1	119320732	119321280	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	119631180	119631445	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr1	119674369	119675073	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	120311677	120311775	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	120355636	120355873	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	120441940	120442056		0	1	0	0	0	1	0	0	0	0	0	0
chr1	120848328	120848466		1	0	0	1	0	0	0	0	0	0	0	0
chr1	120904862	120904992		1	1	0	0	0	0	0	0	0	0	0	0
chr1	121006604	121007080		0	0	0	1	0	1	0	1	0	1	0	0
chr1	121016854	121018659		0	1	0	0	0	1	0	0	0	0	0	0
chr1	121020735	121021080		0	1	0	0	0	1	0	0	0	0	0	0
chr1	121149970	121150059		1	1	0	0	0	0	0	0	0	0	0	0
chr1	121355340	121355418		0	1	0	0	0	1	0	0	0	0	0	0
chr1	121396242	121396985		0	0	1	0	0	1	1	0	0	1	0	0
chr1	121518529	121518730		0	0	1	1	0	0	0	0	0	1	0	0
chr1	143356812	143356894		0	0	0	0	0	1	0	1	0	0	0	0
chr1	143498220	143498359		0	0	1	0	0	1	1	0	0	0	0	0
chr1	143649069	143651193		1	0	0	1	0	0	0	1	0	0	0	0
chr1	143652062	143655752		0	0	1	1	1	0	1	0	0	1	0	0
chr1	143659607	143660313		1	0	0	1	0	0	0	0	0	0	0	0
chr1	143666997	143668253		1	0	0	1	0	0	1	0	0	0	0	0
chr1	143674751	143675894		1	1	0	0	0	0	0	0	0	0	0	0
chr1	143691449	143691907		1	1	0	0	0	0	0	0	0	0	0	0
chr1	143717480	143718348		1	1	0	0	0	0	0	0	0	0	0	0
chr1	143727741	143727795		1	0	0	1	0	0	0	0	0	0	0	0
chr1	143738594	143739006		0	0	0	0	0	0	0	1	0	1	0	0
chr1	143839059	143839186		1	0	0	1	0	0	0	0	0	0	0	0
chr1	143966798	143967472		0	1	0	0	0	1	0	0	0	0	0	0
chr1	144420595	144420717		0	0	0	1	1	0	0	0	0	0	0	0
chr1	144551343	144552790		0	0	1	1	1	0	1	0	0	1	0	0
chr1	145016871	145016941		0	1	0	0	0	1	0	0	0	0	0	0
chr1	145100530	145101138		0	1	0	0	0	1	0	0	0	0	0	0
chr1	145157151	145157212		1	1	0	0	0	0	0	0	0	0	0	0
chr1	145289121	145289227		0	0	0	1	1	0	0	0	0	0	0	0
chr1	145475311	145475443		0	0	1	1	0	0	0	0	0	0	0	0
chr1	145487922	145488458		1	0	0	1	0	0	1	0	0	0	0	0
chr1	145505850	145506458		0	1	1	0	1	0	0	0	0	0	0	0
chr1	145992222	145995320		1	1	1	1	1	1	0	1	0	1	1	0
chr1	146020018	146020303		0	0	0	1	0	1	0	0	1	1	0	0
chr1	146285400	146285464		0	1	0	0	1	0	0	0	0	0	0	0
chr1	146370111	146370181		0	0	0	1	0	1	0	0	0	0	0	0
chr1	146377995	146378135		0	0	0	1	0	1	0	0	0	0	0	0
chr1	146410048	146410628		1	0	0	1	0	0	0	0	0	1	0	0
chr1	146486493	146486634		0	0	1	1	0	1	0	0	0	0	0	0
chr1	146932364	146932624	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	146932851	146933347	Non-heritable	1	0	0	1	1	0	1	0	0	0	0	0
chr1	147176884	147178272	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr1	147224700	147224987	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr1	147230696	147231312	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr1	148013281	148013875	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr1	148015471	148015682	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr1	148037620	148038800	Non-heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr1	148061256	148061353	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	148150643	148151037	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	148158120	148162286	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr1	148328866	148330037	Heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr1	148353604	148354259	Heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr1	148361239	148362991	Heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr1	148387759	148388213	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr1	148451228	148451366	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	148923462	148923724	Low prediction	0	1	0	0	0	1	0	0	0	0	0	0
chr1	148953892	148954294	Low prediction	0	0	0	1	0	1	0	0	0	1	0	0
chr1	149309277	149309354		0	1	0	0	0	1	0	0	0	0	0	0
chr1	149697443	149697698	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr1	149708669	149708908	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	149712491	149712811	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	149900264	149900392	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr1	149944914	149945013	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	150151085	150151563	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	150362919	150363164	Non-heritable	0	0	1	1	1	0	0	0	0	1	0	0
chr1	150630339	150630532	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr1	150925561	150925826	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	151131142	151132508	Non-heritable	0	0	1	1	0	1	1	0	0	1	1	0
chr1	151992695	151992979	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	152188602	152189261	Non-heritable	0	0	1	1	0	1	1	0	0	0	0	0
chr1	152253687	152255277	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	152265928	152268360	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr1	152596521	152599899	Heritable	0	1	1	0	1	0	0	0	0	0	0	1
chr1	152603786	152603920	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	152720585	152723230	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	153617544	153617889	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr1	153968509	153968809	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
chr1	154329229	154329750	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	1
chr1	154434435	154434834	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr1	154760440	154760764	Heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr1	154813313	154813510	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr1	155004522	155008103	Non-heritable	0	1	0	1	1	1	0	1	0	0	0	1
chr1	155062477	155062634	Non-heritable	0	0	0	0	1	0	1	0	0	1	1	0
chr1	155125690	155126055	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	1
chr1	155231398	155232386	Heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr1	155320266	155320655	Non-heritable	0	0	1	1	1	1	0	0	0	1	1	0
chr1	155321381	155322033	Non-heritable	0	0	1	1	1	1	0	0	1	1	0	0
