region_key	h2_unscaled	r_squared_cv	h2_category	seqnames	start	end	width	strand	vmr_id	n_genes_within_250kb	gene_ids_within_250kb	gene_symbols_within_250kb	gene_names_within_250kb	gene_distances_within_250kb	nearest_gene_id_within_250kb	nearest_gene_symbol_within_250kb	nearest_gene_name_within_250kb	nearest_gene_chr_within_250kb	nearest_gene_start_within_250kb	nearest_gene_end_within_250kb	nearest_gene_strand_within_250kb	distance_to_nearest_gene_within_250kb
chr19:17345616:17346457	0.0918407524352234	0.960946342110459	Non-heritable	chr19	17345616	17346457	842	*	dlpfc_vmr_9346	24	100130519;100507551;105221694;110806280;115861;126549;199786;2063;25796;29086;376497;4650;55850;57719;64981;684;79016;79575;79629;79709;83483;83878;84705;93343	ABHD8;ANKLE1;ANO8;BABAM1;BISPR;BST2;CCDC194;COLGALT1;DDA1;GTPBP3;MRPL34;MVB12A;MYO9B;NIBAN3;NR2F6;NXNL1;OCEL1;PGLS;PGLS-DT;PLVAP;SLC27A1;TMEM221;USE1;USHBP1	6-phosphogluconolactonase;abhydrolase domain containing 8;ankyrin repeat and LEM domain containing 1;anoctamin 8;bone marrow stromal cell antigen 2;BRISC and BRCA1 A complex member 1;BST2 interferon stimulated positive regulator;coiled-coil domain containing 194;collagen beta(1-O)galactosyltransferase 1;DET1 and DDB1 associated 1;GTP binding protein 3, mitochondrial;mitochondrial ribosomal protein L34;multivesicular body subunit 12A;myosin IXB;niban apoptosis regulator 3;nuclear receptor subfamily 2 group F member 6;nucleoredoxin like 1;occludin/ELL domain containing 1;PGLS divergent transcript;plasmalemma vesicle associated protein;solute carrier family 27 member 1;transmembrane protein 221;unconventional SNARE in the ER 1;USH1 protein network component harmonin binding protein 1	GTPBP3:2884;PLVAP:4992;ANO8:10760;DDA1:22317;ABHD8:35379;MRPL34:38772;CCDC194:40738;BST2:56481;ANKLE1:57969;BISPR:59228;MVB12A:59264;BABAM1:62649;USHBP1:62829;TMEM221:89051;NXNL1:90153;NR2F6:99696;OCEL1:116396;SLC27A1:122311;USE1:125786;MYO9B:131078;PGLS-DT:142532;PGLS:165178;NIBAN3:176843;COLGALT1:209191	84705	GTPBP3	GTP binding protein 3, mitochondrial	chr19	17334920	17342731	+	2884
chr19:17393778:17394552	0.257218863427865	0.925864343549599	Heritable	chr19	17393778	17394552	775	*	dlpfc_vmr_9347	25	100130519;100507551;105221694;110806280;115861;126549;199786;2063;23025;25796;29086;376497;4650;55850;57719;64981;684;79016;79575;79629;79709;83483;83878;84705;93343	ABHD8;ANKLE1;ANO8;BABAM1;BISPR;BST2;CCDC194;COLGALT1;DDA1;GTPBP3;MRPL34;MVB12A;MYO9B;NIBAN3;NR2F6;NXNL1;OCEL1;PGLS;PGLS-DT;PLVAP;SLC27A1;TMEM221;UNC13A;USE1;USHBP1	6-phosphogluconolactonase;abhydrolase domain containing 8;ankyrin repeat and LEM domain containing 1;anoctamin 8;bone marrow stromal cell antigen 2;BRISC and BRCA1 A complex member 1;BST2 interferon stimulated positive regulator;coiled-coil domain containing 194;collagen beta(1-O)galactosyltransferase 1;DET1 and DDB1 associated 1;GTP binding protein 3, mitochondrial;mitochondrial ribosomal protein L34;multivesicular body subunit 12A;myosin IXB;niban apoptosis regulator 3;nuclear receptor subfamily 2 group F member 6;nucleoredoxin like 1;occludin/ELL domain containing 1;PGLS divergent transcript;plasmalemma vesicle associated protein;solute carrier family 27 member 1;transmembrane protein 221;unc-13 homolog A;unconventional SNARE in the ER 1;USH1 protein network component harmonin binding protein 1	CCDC194:0;BST2:8386;BISPR:11133;MVB12A:11169;PLVAP:16435;TMEM221:40956;NXNL1:42058;GTPBP3:51046;ANO8:58922;DDA1:70479;SLC27A1:74216;ABHD8:83541;MRPL34:86934;PGLS-DT:94437;ANKLE1:106131;BABAM1:110811;USHBP1:110991;PGLS:117083;NIBAN3:128748;NR2F6:147858;COLGALT1:161096;OCEL1:164558;USE1:173948;MYO9B:179240;UNC13A:206783	110806280	CCDC194	coiled-coil domain containing 194	chr19	17387196	17394196	-	0
chr19:17394700:17395391	0.536438611445247	0.919735272676281	Heritable	chr19	17394700	17395391	692	*	dlpfc_vmr_9348	25	100130519;100507551;105221694;110806280;115861;126549;199786;2063;23025;25796;29086;376497;4650;55850;57719;64981;684;79016;79575;79629;79709;83483;83878;84705;93343	ABHD8;ANKLE1;ANO8;BABAM1;BISPR;BST2;CCDC194;COLGALT1;DDA1;GTPBP3;MRPL34;MVB12A;MYO9B;NIBAN3;NR2F6;NXNL1;OCEL1;PGLS;PGLS-DT;PLVAP;SLC27A1;TMEM221;UNC13A;USE1;USHBP1	6-phosphogluconolactonase;abhydrolase domain containing 8;ankyrin repeat and LEM domain containing 1;anoctamin 8;bone marrow stromal cell antigen 2;BRISC and BRCA1 A complex member 1;BST2 interferon stimulated positive regulator;coiled-coil domain containing 194;collagen beta(1-O)galactosyltransferase 1;DET1 and DDB1 associated 1;GTP binding protein 3, mitochondrial;mitochondrial ribosomal protein L34;multivesicular body subunit 12A;myosin IXB;niban apoptosis regulator 3;nuclear receptor subfamily 2 group F member 6;nucleoredoxin like 1;occludin/ELL domain containing 1;PGLS divergent transcript;plasmalemma vesicle associated protein;solute carrier family 27 member 1;transmembrane protein 221;unc-13 homolog A;unconventional SNARE in the ER 1;USH1 protein network component harmonin binding protein 1	CCDC194:503;BST2:7547;BISPR:10294;MVB12A:10330;PLVAP:17357;TMEM221:40117;NXNL1:41219;GTPBP3:51968;ANO8:59844;DDA1:71401;SLC27A1:73377;ABHD8:84463;MRPL34:87856;PGLS-DT:93598;ANKLE1:107053;BABAM1:111733;USHBP1:111913;PGLS:116244;NIBAN3:127909;NR2F6:148780;COLGALT1:160257;OCEL1:165480;USE1:174870;MYO9B:180162;UNC13A:205944	110806280	CCDC194	coiled-coil domain containing 194	chr19	17387196	17394196	-	503
chr19:17415735:17415854	0.141130897403194	0.958417437246353	Heritable	chr19	17415735	17415854	120	*	dlpfc_vmr_9349	25	100130519;100507551;105221694;110806280;115861;126549;199786;2063;23025;25796;29086;376497;4650;55850;57719;64981;684;79016;79575;79629;79709;83483;83878;84705;93343	ABHD8;ANKLE1;ANO8;BABAM1;BISPR;BST2;CCDC194;COLGALT1;DDA1;GTPBP3;MRPL34;MVB12A;MYO9B;NIBAN3;NR2F6;NXNL1;OCEL1;PGLS;PGLS-DT;PLVAP;SLC27A1;TMEM221;UNC13A;USE1;USHBP1	6-phosphogluconolactonase;abhydrolase domain containing 8;ankyrin repeat and LEM domain containing 1;anoctamin 8;bone marrow stromal cell antigen 2;BRISC and BRCA1 A complex member 1;BST2 interferon stimulated positive regulator;coiled-coil domain containing 194;collagen beta(1-O)galactosyltransferase 1;DET1 and DDB1 associated 1;GTP binding protein 3, mitochondrial;mitochondrial ribosomal protein L34;multivesicular body subunit 12A;myosin IXB;niban apoptosis regulator 3;nuclear receptor subfamily 2 group F member 6;nucleoredoxin like 1;occludin/ELL domain containing 1;PGLS divergent transcript;plasmalemma vesicle associated protein;solute carrier family 27 member 1;transmembrane protein 221;unc-13 homolog A;unconventional SNARE in the ER 1;USH1 protein network component harmonin binding protein 1	BISPR:0;MVB12A:0;BST2:10104;TMEM221:19654;NXNL1:20756;CCDC194:21538;PLVAP:38392;SLC27A1:52914;GTPBP3:73003;PGLS-DT:73135;ANO8:80879;DDA1:92436;PGLS:95781;ABHD8:105498;NIBAN3:107446;MRPL34:108891;ANKLE1:128088;BABAM1:132768;USHBP1:132948;COLGALT1:139794;NR2F6:169815;UNC13A:185481;OCEL1:186515;USE1:195905;MYO9B:201197	105221694	BISPR	BST2 interferon stimulated positive regulator	chr19	17405686	17420130	+	0
chr19:17680984:17681177	0.0833856257002771	0.942287204967415	Non-heritable	chr19	17680984	17681177	194	*	dlpfc_vmr_9350	17	100130519;100507551;10331;115861;199786;23025;23149;25796;26780;3640;3718;376497;55201;6142;6528;79709;93343	B3GNT3;COLGALT1;FCHO1;INSL3;JAK3;MAP1S;MVB12A;NIBAN3;NXNL1;PGLS;PGLS-DT;RPL18A;SLC27A1;SLC5A5;SNORA68;TMEM221;UNC13A	6-phosphogluconolactonase;collagen beta(1-O)galactosyltransferase 1;FCH and mu domain containing endocytic adaptor 1;insulin like 3;Janus kinase 3;microtubule associated protein 1S;multivesicular body subunit 12A;niban apoptosis regulator 3;nucleoredoxin like 1;PGLS divergent transcript;ribosomal protein L18a;small nucleolar RNA, H/ACA box 68;solute carrier family 27 member 1;solute carrier family 5 member 5;transmembrane protein 221;UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3;unc-13 homolog A	UNC13A:0;MAP1S:38064;FCHO1:66540;COLGALT1:97821;B3GNT3:113650;NIBAN3:127144;INSL3:135334;JAK3:143602;PGLS:159695;PGLS-DT:169094;SLC27A1:174815;RPL18A:178732;SNORA68:181410;SLC5A5:190767;NXNL1:220057;TMEM221:232315;MVB12A:247259	23025	UNC13A	unc-13 homolog A	chr19	17601336	17688365	-	0
chr19:17855083:17855295	0.0873716531910451	0.9636546443401	Non-heritable	chr19	17855083	17855295	213	*	dlpfc_vmr_9351	14	10331;115098;23025;23031;23149;26780;27106;3594;3640;3718;3780;55201;6142;6528	ARRDC2;B3GNT3;CCDC124;FCHO1;IL12RB1;INSL3;JAK3;KCNN1;MAP1S;MAST3;RPL18A;SLC5A5;SNORA68;UNC13A	arrestin domain containing 2;coiled-coil domain containing 124;FCH and mu domain containing endocytic adaptor 1;insulin like 3;interleukin 12 receptor subunit beta 1;Janus kinase 3;microtubule associated protein 1S;microtubule associated serine/threonine kinase 3;potassium calcium-activated channel subfamily N member 1;ribosomal protein L18a;small nucleolar RNA, H/ACA box 68;solute carrier family 5 member 5;UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3;unc-13 homolog A	RPL18A:4614;JAK3:7011;SNORA68:7292;SLC5A5:16649;INSL3:33508;B3GNT3:41506;FCHO1:66514;CCDC124:77719;KCNN1:95997;MAP1S:120569;ARRDC2:145836;UNC13A:166717;IL12RB1:203699;MAST3:242482	6142	RPL18A	ribosomal protein L18a	chr19	17859910	17864153	+	4614
chr19:18099701:18100250	0.148368655015593	0.958906013465825	Heritable	chr19	18099701	18100250	550	*	dlpfc_vmr_9353	20	100422833;102725254;10437;115098;23031;25804;26780;27106;3594;3727;3780;5143;5296;54858;5864;6142;6528;729966;80726;84769	ARRDC2;CCDC124;CIST1;IFI30;IL12RB1;IQCN;JUND;KCNN1;LOC102725254;LSM4;MAST3;MIR3188;MPV17L2;PDE4C;PGPEP1;PIK3R2;RAB3A;RPL18A;SLC5A5;SNORA68	arrestin domain containing 2;coiled-coil domain containing 124;colon, intestine and stomach enriched 1;IFI30 lysosomal thiol reductase;interleukin 12 receptor subunit beta 1;IQ motif containing N;JunD proto-oncogene, AP-1 transcription factor subunit;LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated;microRNA 3188;microtubule associated serine/threonine kinase 3;MPV17 mitochondrial inner membrane protein like 2;phosphodiesterase 4C;phosphoinositide-3-kinase regulatory subunit 2;potassium calcium-activated channel subfamily N member 1;pyroglutamyl-peptidase I;RAB3A, member RAS oncogene family;ribosomal protein L18a;small nucleolar RNA, H/ACA box 68;solute carrier family 5 member 5;uncharacterized LOC102725254	MAST3:0;IL12RB1:756;PIK3R2:52907;IFI30:72911;ARRDC2:85598;MPV17L2:92967;RAB3A:96533;KCNN1:99615;LOC102725254:104479;PDE4C:107710;CIST1:149699;CCDC124:155709;IQCN:156847;JUND:179443;MIR3188:181826;SLC5A5:204526;LSM4:205985;RPL18A:235547;SNORA68:236980;PGPEP1:240347	23031	MAST3	microtubule associated serine/threonine kinase 3	chr19	18097778	18151692	+	0
chr19:18307152:18307709	0.0429841803654067	0.889908270273569	Non-heritable	chr19	18307152	18307709	558	*	dlpfc_vmr_9354	21	100422833;100422943;102725254;10437;126364;170463;23031;23770;25804;3594;3727;5143;51477;5296;54858;5864;729966;80726;8178;84769;9518	CIST1;ELL;FKBP8;GDF15;IFI30;IL12RB1;IQCN;ISYNA1;JUND;LOC102725254;LRRC25;LSM4;MAST3;MIR3188;MIR3189;MPV17L2;PDE4C;PGPEP1;PIK3R2;RAB3A;SSBP4	colon, intestine and stomach enriched 1;elongation factor for RNA polymerase II;FKBP prolyl isomerase 8;growth differentiation factor 15;IFI30 lysosomal thiol reductase;inositol-3-phosphate synthase 1;interleukin 12 receptor subunit beta 1;IQ motif containing N;JunD proto-oncogene, AP-1 transcription factor subunit;leucine rich repeat containing 25;LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated;microRNA 3188;microRNA 3189;microtubule associated serine/threonine kinase 3;MPV17 mitochondrial inner membrane protein like 2;phosphodiesterase 4C;phosphoinositide-3-kinase regulatory subunit 2;pyroglutamyl-peptidase I;RAB3A, member RAS oncogene family;single stranded DNA binding protein 4;uncharacterized LOC102725254	LSM4:0;MIR3188:24990;JUND:25529;IQCN:32651;PGPEP1:32888;PDE4C:51732;CIST1:51789;GDF15:67021;MIR3189:78852;LRRC25:83427;LOC102725254:86671;RAB3A:103109;MPV17L2:110203;SSBP4:111154;ISYNA1:126678;IFI30:129034;PIK3R2:129034;ELL:134953;MAST3:155459;IL12RB1:208207;FKBP8:224041	25804	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	chr19	18306236	18323112	-	0
chr19:18590289:18590458	0.274096605918786	0.882490334988128	Heritable	chr19	18590289	18590458	170	*	dlpfc_vmr_9355	17	100422943;126364;1311;170463;23373;23770;25789;51477;54858;55049;55295;5976;7311;79036;8178;9244;9518	COMP;CRLF1;CRTC1;ELL;FKBP8;GDF15;ISYNA1;KLHL26;KXD1;LRRC25;MIR3189;PGPEP1;REX1BD;SSBP4;TMEM59L;UBA52;UPF1	cartilage oligomeric matrix protein;CREB regulated transcription coactivator 1;cytokine receptor like factor 1;elongation factor for RNA polymerase II;FKBP prolyl isomerase 8;growth differentiation factor 15;inositol-3-phosphate synthase 1;kelch like family member 26;KxDL motif containing 1;leucine rich repeat containing 25;microRNA 3189;pyroglutamyl-peptidase I;required for excision 1-B domain containing;single stranded DNA binding protein 4;transmembrane protein 59 like;ubiquitin A-52 residue ribosomal protein fusion product 1;UPF1 RNA helicase and ATPase	CRLF1:0;REX1BD:0;UBA52:12738;TMEM59L:16971;KXD1:20901;FKBP8:46211;KLHL26:46566;ELL:68172;CRTC1:93219;ISYNA1:152121;SSBP4:155726;COMP:192314;LRRC25:192666;GDF15:201112;MIR3189:203654;PGPEP1:220338;UPF1:241500	9244	CRLF1	cytokine receptor like factor 1	chr19	18572220	18607741	-	0
chr19:18777412:18777759	0.149436661296499	0.893431010398072	Heritable	chr19	18777412	18777759	348	*	dlpfc_vmr_9356	17	10147;102724360;10715;11316;1311;23373;23770;25789;2657;54555;55049;55295;5976;7311;79036;9244;9454	CERS1;COMP;COPE;CRLF1;CRTC1;DDX49;FKBP8;GDF1;HOMER3;HOMER3-AS1;KLHL26;KXD1;REX1BD;SUGP2;TMEM59L;UBA52;UPF1	cartilage oligomeric matrix protein;ceramide synthase 1;COPI coat complex subunit epsilon;CREB regulated transcription coactivator 1;cytokine receptor like factor 1;DEAD-box helicase 49;FKBP prolyl isomerase 8;growth differentiation factor 1;homer scaffold protein 3;HOMER3 antisense RNA 1;kelch like family member 26;KxDL motif containing 1;required for excision 1-B domain containing;SURP and G-patch domain containing 2;transmembrane protein 59 like;ubiquitin A-52 residue ribosomal protein fusion product 1;UPF1 RNA helicase and ATPase	CRTC1:0;COMP:5013;UPF1:54199;GDF1:90785;CERS1:100149;KLHL26:105690;COPE:121754;HOMER3:129253;DDX49:141945;TMEM59L:156372;HOMER3-AS1:162475;CRLF1:169670;REX1BD:185074;UBA52:199861;KXD1:208024;SUGP2:213128;FKBP8:233334	23373	CRTC1	CREB regulated transcription coactivator 1	chr19	18683678	18782333	+	0
chr19:18906411:18907015	0.0817807991466616	0.852488920008445	Non-heritable	chr19	18906411	18907015	605	*	dlpfc_vmr_9357	16	100271849;10147;102724360;10715;11316;1311;23373;2657;284439;4207;54555;54929;55295;5976;93436;9454	ARMC6;BORCS8-MEF2B;CERS1;COMP;COPE;CRTC1;DDX49;GDF1;HOMER3;HOMER3-AS1;KLHL26;MEF2B;SLC25A42;SUGP2;TMEM161A;UPF1	armadillo repeat containing 6;BORCS8-MEF2B readthrough;cartilage oligomeric matrix protein;ceramide synthase 1;COPI coat complex subunit epsilon;CREB regulated transcription coactivator 1;DEAD-box helicase 49;growth differentiation factor 1;homer scaffold protein 3;HOMER3 antisense RNA 1;kelch like family member 26;myocyte enhancer factor 2B;solute carrier family 25 member 42;SURP and G-patch domain containing 2;transmembrane protein 161A;UPF1 RNA helicase and ATPase	COPE:0;HOMER3:0;CERS1:9683;GDF1:10252;DDX49:12689;HOMER3-AS1:33219;UPF1:38180;SUGP2:83872;COMP:115105;CRTC1:124077;ARMC6:126559;SLC25A42:156978;TMEM161A:212153;KLHL26:234689;BORCS8-MEF2B:238551;MEF2B:238551	11316	COPE	COPI coat complex subunit epsilon	chr19	18899514	18919387	-	0
chr19:19342701:19343166	0.164273672035628	0.870907567870275	Heritable	chr19	19342701	19343166	466	*	dlpfc_vmr_9358	19	100271849;126382;1463;148113;23383;284439;374887;404037;4207;51079;53345;54815;54929;57794;693225;729991;80714;83983;8625	BORCS8;BORCS8-MEF2B;CILP2;GATAD2A;HAPLN4;MAU2;MEF2B;MIR640;NCAN;NDUFA13;NR2C2AP;PBX4;RFXANK;SLC25A42;SUGP1;TM6SF2;TMEM161A;TSSK6;YJEFN3	BLOC-1 related complex subunit 8;BORCS8-MEF2B readthrough;cartilage intermediate layer protein 2;GATA zinc finger domain containing 2A;hyaluronan and proteoglycan link protein 4;MAU2 sister chromatid cohesion factor;microRNA 640;myocyte enhancer factor 2B;NADH:ubiquinone oxidoreductase subunit A13;neurocan;nuclear receptor 2C2 associated protein;PBX homeobox 4;regulatory factor X associated ankyrin containing protein;solute carrier family 25 member 42;SURP and G-patch domain containing 1;testis specific serine kinase 6;transmembrane 6 superfamily member 2;transmembrane protein 161A;YjeF N-terminal domain containing 3	MAU2:0;SUGP1:22191;GATAD2A:42659;TM6SF2:69309;HAPLN4:69331;NCAN:90467;MIR640:91896;NR2C2AP:139286;RFXANK:140831;BORCS8:150109;BORCS8-MEF2B:150542;TSSK6:171052;MEF2B:172411;NDUFA13:172569;YJEFN3:173060;CILP2:195081;TMEM161A:204187;PBX4:218540;SLC25A42:229670	23383	MAU2	MAU2 sister chromatid cohesion factor	chr19	19320829	19358754	+	0
chr19:19384705:19384893	0.105280006672592	0.85558654811432	Heritable	chr19	19384705	19384893	189	*	dlpfc_vmr_9359	20	100271849;126382;1463;148113;23383;374887;404037;4207;51079;51291;53345;54815;54929;57794;693225;729991;80714;83983;8625;9170	BORCS8;BORCS8-MEF2B;CILP2;GATAD2A;GMIP;HAPLN4;LPAR2;MAU2;MEF2B;MIR640;NCAN;NDUFA13;NR2C2AP;PBX4;RFXANK;SUGP1;TM6SF2;TMEM161A;TSSK6;YJEFN3	BLOC-1 related complex subunit 8;BORCS8-MEF2B readthrough;cartilage intermediate layer protein 2;GATA zinc finger domain containing 2A;GEM interacting protein;hyaluronan and proteoglycan link protein 4;lysophosphatidic acid receptor 2;MAU2 sister chromatid cohesion factor;microRNA 640;myocyte enhancer factor 2B;NADH:ubiquinone oxidoreductase subunit A13;neurocan;nuclear receptor 2C2 associated protein;PBX homeobox 4;regulatory factor X associated ankyrin containing protein;SURP and G-patch domain containing 1;testis specific serine kinase 6;transmembrane 6 superfamily member 2;transmembrane protein 161A;YjeF N-terminal domain containing 3	GATAD2A:932;MAU2:25950;MIR640:50169;SUGP1:64195;TM6SF2:111313;HAPLN4:111335;TSSK6:129325;NDUFA13:130842;YJEFN3:131333;NCAN:132471;CILP2:153354;PBX4:176813;NR2C2AP:181290;RFXANK:182835;BORCS8:192113;BORCS8-MEF2B:192546;MEF2B:214415;LPAR2:238761;GMIP:244582;TMEM161A:246191	54815	GATAD2A	GATA zinc finger domain containing 2A	chr19	19385826	19508932	+	932
chr19:19650652:19650862	0.0601359826826618	0.816640626800868	Non-heritable	chr19	19650652	19650862	211	*	dlpfc_vmr_9360	17	101060187;148113;284440;374887;440515;51079;51291;54815;56242;57130;693225;7561;7608;80714;83983;9170;94039	ATP13A1;CILP2;GATAD2A;GMIP;LINC00663;LOC101060187;LPAR2;MIR640;NDUFA13;PBX4;TSSK6;YJEFN3;ZNF101;ZNF14;ZNF253;ZNF506;ZNF56P	ATPase 13A1;cartilage intermediate layer protein 2;GATA zinc finger domain containing 2A;GEM interacting protein;long intergenic non-protein coding RNA 663;lysophosphatidic acid receptor 2;microRNA 640;NADH:ubiquinone oxidoreductase subunit A13;PBX homeobox 4;testis specific serine kinase 6;uncharacterized LOC101060187;YjeF N-terminal domain containing 3;zinc finger protein 101;zinc finger protein 14;zinc finger protein 253;zinc finger protein 506;zinc finger protein 56, pseudogene	ATP13A1:0;GMIP:6994;ZNF101:17933;LPAR2:21721;PBX4:31958;ZNF14:59609;LOC101060187:98774;CILP2:103992;LINC00663:106503;ZNF506:110175;YJEFN3:113070;NDUFA13:121597;ZNF56P:125698;TSSK6:135103;GATAD2A:141719;ZNF253:215019;MIR640:215493	57130	ATP13A1	ATPase 13A1	chr19	19645198	19663676	-	0
chr19:19865226:19865442	0.0870289499558914	0.812732535985731	Non-heritable	chr19	19865226	19865442	217	*	dlpfc_vmr_9361	16	101060187;105372308;124904662;284440;440515;51291;56242;57130;7561;7608;7643;80714;81931;91120;9170;94039	ATP13A1;GMIP;LINC00663;LOC101060187;LOC105372308;LOC124904662;LPAR2;PBX4;ZNF101;ZNF14;ZNF253;ZNF506;ZNF56P;ZNF682;ZNF90;ZNF93	ATPase 13A1;GEM interacting protein;long intergenic non-protein coding RNA 663;lysophosphatidic acid receptor 2;PBX homeobox 4;uncharacterized LOC101060187;uncharacterized LOC105372308;uncharacterized LOC124904662;zinc finger protein 101;zinc finger protein 14;zinc finger protein 253;zinc finger protein 506;zinc finger protein 56, pseudogene;zinc finger protein 682;zinc finger protein 90;zinc finger protein 93	ZNF253:439;ZNF56P:29029;ZNF93:35470;ZNF506:43474;LINC00663:88812;LOC101060187:109160;ZNF682:131615;ZNF14:132113;LOC105372308:165274;ZNF101:181719;ATP13A1:201549;LOC124904662:212551;ZNF90:212551;GMIP:221568;LPAR2:236295;PBX4:246532	56242	ZNF253	zinc finger protein 253	chr19	19865882	19894674	+	439
