seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_exons	hg38_genes_intergenic	hg38_cpg_islands	hg38_enhancers_fantom	hg38_genes_5UTRs	hg38_genes_3UTRs	hg38_cpg_shelves
chr1	19290502	19290723	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr1	19320570	19321012	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	19354942	19355726	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19503043	19503960	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19514995	19515261	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19578307	19578622	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19611216	19611928	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19636831	19637841	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	19827378	19829228	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	19834566	19836625	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	19841440	19842744	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	20516523	20519081	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	20549778	20550749	Heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr1	20579741	20580452	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	20599611	20600321	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	20635148	20635843	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr1	20714143	20714446	Non-heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	20743385	20744075	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr1	20825322	20826827	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	20844579	20844810	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	20970631	20971144	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21079681	21080743	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr1	21190742	21191664	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	21345935	21346272	Non-heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr1	21394553	21396756	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	21437342	21437803	Heritable	1	1	0	0	1	1	0	0	0	0	0	0
chr1	21628172	21628697	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21738118	21738424	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21746237	21747868	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	21753695	21756437	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21776691	21777687	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21780773	21780886	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21790278	21791704	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	21796181	21796546	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	21844975	21845106	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21851003	21851192	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	22011620	22012964	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr1	22023532	22023988	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	22033532	22033751	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	22060170	22061356	Non-heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	22427110	22427569	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	22435933	22436707	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	22946514	22947479	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	22990989	22994463	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23007758	23008085	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23041720	23042553	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	23089739	23090049	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	23130643	23131981	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23166382	23166853	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23185869	23186878	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23240429	23241061	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	23293550	23294682	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	23336303	23336664	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23346583	23347406	Heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr1	23354515	23355607	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23356665	23357063	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23440227	23440834	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	23599596	23600025	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23605065	23605715		0	1	1	0	0	0	0	0	0	0	0	0
chr1	23622446	23623895	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	23658599	23659829	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23685580	23686699	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23690342	23690661	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr1	23705945	23706969	Heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr1	23724825	23725932	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23738479	23740170	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	1
chr1	23766214	23767554	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23775109	23776453	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr1	23781016	23782144	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	23827348	23828174	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	23869360	23869743	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr1	23877817	23878630	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23897706	23899100	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	1
chr1	23940554	23941342	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	23953712	23954314	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	24024375	24025684	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	24029124	24029750	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	24038627	24039764	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	24076536	24076882	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24154146	24155112	Non-heritable	0	0	1	0	0	1	1	0	0	0	1	0
chr1	24174157	24176234	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24259544	24260568	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24461307	24461761	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24494975	24495446	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	24601675	24602035	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24625942	24627434	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	24680241	24680617	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	24704938	24705525	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	24711227	24712280	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24731555	24732112	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	24736976	24737229	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	24755591	24756813	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24785579	24786103	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25142731	25143865	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	25184811	25185622	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	25209112	25209518	Heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr1	25245727	25246004	Heritable	1	1	0	1	1	1	0	0	0	0	0	0
chr1	25266473	25267012	Non-heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr1	25277737	25277965	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25283296	25283580	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25286508	25287047	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25331471	25332031	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25411461	25415544	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr1	25452307	25453296	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25480654	25482017	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25563709	25563817	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr1	25601074	25601870	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	25667254	25667999	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25837731	25838657	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	25857777	25858092	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr1	25865668	25866572	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25925246	25925753	Non-heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr1	25965354	25966161	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26116632	26117251	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26133484	26134837	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26136178	26137979	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26163304	26163892	Heritable	0	0	0	0	1	1	0	0	0	0	1	0
chr1	26173260	26173872	Non-heritable	1	0	0	0	0	0	0	0	0	0	0	1
chr1	26200776	26201232	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr1	26248458	26249270	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26435301	26435865	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	26440295	26441715	Heritable	1	1	1	1	0	1	0	0	0	0	1	0
chr1	26479737	26480404	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26481175	26482208	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26507360	26508277	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26534673	26536193	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26549787	26550473	Non-heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	26555522	26556155	Heritable	1	1	1	1	0	1	0	0	0	0	1	0
chr1	26562875	26563506	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26591477	26592346	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26613777	26614111	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26637398	26638688	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26641184	26643885	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr1	26664251	26664790	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26681196	26682301	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	26735974	26736858	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26865773	26866003	Heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr1	26866794	26867260	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr1	26869232	26869527	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	1
chr1	26871995	26873077	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	26891607	26891810	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr1	26901115	26901863	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	26903732	26905635	Heritable	1	1	1	0	0	0	0	0	0	0	0	1
chr1	26978606	26979587	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	27052705	27053523	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	27067985	27068908	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	27078006	27079183	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	27162388	27163236	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27188293	27189382	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	27232381	27232807	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr1	27246318	27247258	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27267959	27269006	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27396802	27397137	Heritable	0	0	1	0	0	0	1	0	0	0	0	1
chr1	27441393	27442317	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27443250	27444125	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27450207	27450788	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27479264	27479859	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27485772	27487249	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	1
chr1	27496114	27496282	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	27693356	27695334	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr1	27702177	27702918	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	27709241	27710587	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	27722860	27723020	Non-heritable	1	0	0	0	0	0	0	0	0	0	0	1
chr1	27776865	27777967	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	1
chr1	27785671	27787590	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27790231	27791915	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27803721	27804294	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27844606	27845306	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	27847152	27847654	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	27915837	27916878	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr1	27920538	27921120	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28001655	28002798	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28007397	28007757	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28083249	28083514	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28089398	28089587	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr1	28101828	28103081	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28165129	28165769	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28168172	28168338	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28201645	28202085	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28242385	28243187	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	28245416	28247076	Heritable	1	1	0	1	1	1	0	0	0	0	1	0
chr1	28252788	28253422	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28295052	28296024	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28310224	28311361	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28357268	28357890	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28377585	28378272	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28380119	28380351	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28394659	28396992	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28470552	28471330	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28504863	28505233	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	28533662	28533970	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	28539543	28540627	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	28544137	28544473	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr1	28575301	28576971	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28627124	28627641	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	28633053	28634284	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28638031	28638440	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	28646690	28646993	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	28674551	28675207	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28693468	28693609		0	1	1	0	0	0	0	0	0	0	0	0
chr1	28698166	28698852	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28712923	28713185	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28785343	28785773	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	28878035	28878761	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	28969670	28971328	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	29010064	29010778	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	29047852	29048291	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	29066350	29067659	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	29074884	29075434	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	29175974	29176230	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	29241105	29242422	Non-heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	29905765	29906125	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr1	30972539	30973075	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31048619	31050257	Non-heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	31090082	31090633	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	31131885	31132549	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	31144611	31145539	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	31154479	31154646	Heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr1	31171424	31172549	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	31194442	31195062	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	31196100	31197796	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	31609109	31609721	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	31695042	31695987	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	31851933	31852288	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr1	31917713	31918643	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31919754	31920829	Heritable	1	1	1	1	0	0	0	0	0	0	0	0
chr1	31941998	31942241	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	31953433	31954249	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	32017629	32018182	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	32057571	32057785	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32093739	32094416	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32120494	32121171	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32162492	32163540	Non-heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr1	32293355	32293923	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32581454	32581931	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32586314	32587560	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32608702	32609307	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32648476	32649225	Heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr1	32686027	32687628	Non-heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr1	32714830	32715645	Heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr1	32726932	32727742	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	32730558	32731053	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	32739004	32739707	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr1	32778447	32778991	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32953930	32954130	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32989184	32990792	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr1	34076767	34077609	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	34109282	34111127	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	34804644	34805629	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35013836	35016238	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr1	35048069	35048496	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	35193907	35194424	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr1	35218999	35219262	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	35270036	35270731	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	35307573	35307990	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	35314752	35315846	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35316859	35317583	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35322577	35323158	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35474776	35478258	Non-heritable	1	1	1	0	0	1	0	0	0	0	1	0
chr1	35610014	35610789	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35720338	35720725	Non-heritable	1	0	0	0	1	1	0	0	0	0	1	0
chr1	35766477	35767042	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	35794593	35795269	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	35805952	35806232	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr1	35979090	35979323	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35986793	35988016	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	36049994	36051230	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	36182288	36182674	Heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr1	36221644	36222189	Heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr1	36260486	36261831	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	36394727	36395230	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	36406085	36407003	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr1	36426693	36427651	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	37458080	37458488	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	37690964	37691146	Heritable	1	1	0	1	1	1	0	0	0	0	0	0
chr1	37818430	37819029	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	37916573	37916877	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	37935069	37935527	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr1	38883168	38884928	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	38927144	38927478	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr1	38929406	38930191	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	39038926	39039593	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	39077977	39078463	Non-heritable	1	0	0	0	0	0	0	0	0	0	0	1
chr1	39232943	39233253	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	39246551	39247362	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	39770382	39770511	Non-heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr1	39771433	39771489	Non-heritable	0	1	0	1	0	0	0	1	0	0	0	0
chr1	39799356	39799656	Heritable	1	1	1	1	0	1	0	0	1	0	0	0
chr1	39868440	39868983	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	39971635	39972029	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	40052856	40053599	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	40460421	40460849	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	40534012	40534536	Non-heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr1	40549021	40549220	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	40566655	40567297	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	40615910	40616213	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	40774984	40775643		0	0	1	0	0	0	1	0	0	0	0	0
chr1	42277209	42278117		0	1	1	0	0	0	0	0	0	0	0	0
chr1	42457446	42458252		1	1	0	1	1	1	0	0	0	0	1	0
chr1	42520492	42521230	Heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr1	42725028	42726002	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	42986563	42987487	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	43030260	43031052	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	43146876	43147124	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	43192359	43192875	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	43391803	43391897	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr1	43401078	43402125	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	43501003	43501336	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	44010864	44011156	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr1	44013341	44013629	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	44103569	44103691	Heritable	1	0	0	1	0	1	0	1	0	0	0	0
chr1	44474932	44475438	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	44582344	44582962	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	44951810	44952123	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45330489	45330859	Non-heritable	0	1	0	0	0	1	0	0	0	0	1	1
chr1	45367441	45368290	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45436245	45436909	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45457622	45458339	Non-heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr1	45480785	45481140	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45482460	45483370	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45556535	45557613	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45582920	45583053	Non-heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr1	45592711	45592833	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45733281	45734688	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	45811618	45811925		0	1	1	0	0	0	0	0	0	0	0	0
chr1	46123971	46125030	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	46358007	46358504	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	47322231	47323256	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr1	47329188	47330329	Heritable	1	0	1	0	0	0	0	0	0	0	0	1
chr1	47361892	47362715	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
