seqnames	start	end	h2_category	hg38_genes_promoters	hg38_cpg_inter	hg38_genes_intergenic	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_shores	hg38_genes_exons	hg38_cpg_islands	hg38_enhancers_fantom	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_3UTRs
chr1	17483837	17485121	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	17495139	17495836	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	17500062	17500448	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	17513195	17514415	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	18502748	18503693	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	18576104	18576317	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	18784007	18784942	Heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr1	19183443	19184117	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr1	19236057	19237014	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	19264150	19264345	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	19290326	19290643	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	19320616	19321012	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	19354942	19355792	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	19503043	19504059	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	19577950	19578708	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	19611216	19611928	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	19636831	19637812	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	19827378	19829228	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19834802	19836650	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19841440	19842744	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	19905215	19905609	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	20171711	20171830	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	20502556	20502738	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	20516523	20519081	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	20549778	20550749	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	20579741	20580452	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	20599611	20600321	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	20635148	20636042	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	20646989	20647321	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	20743385	20744075	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr1	20796536	20796983	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	20825322	20827306	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	20844556	20844876	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	20970631	20971144	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21079681	21080797	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr1	21191422	21191628	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21345977	21346174	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	21394553	21396678	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	21437342	21437779	Heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr1	21528571	21528791	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21628172	21628697	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21738118	21738309	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21745647	21747868	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr1	21753813	21756437	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21776691	21777687	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21790318	21791704	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21796181	21796546	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	21844975	21845160	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	21851003	21851224	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	22011556	22012964	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr1	22023532	22023988	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr1	22060170	22061356	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	22427025	22427569	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	22435933	22436707	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	22946599	22946912	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	22990989	22994463	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23007701	23008147	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23089615	23090049	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	23130894	23131981	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23166382	23166853	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr1	23185869	23186878	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23240429	23241061	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	23293464	23294682	Non-heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	23336331	23336812	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23346583	23347406	Non-heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	23354515	23355607	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23356561	23357063	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23439963	23440834	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr1	23599596	23600056	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23605148	23605808	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23622446	23623895	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	23685821	23686699	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23690342	23690661	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	23706134	23706969	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr1	23724825	23725889	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23738479	23740196	Heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr1	23766169	23767598	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23775109	23776453	Heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr1	23781060	23782184		0	0	0	1	1	0	0	0	0	1	0	0
chr1	23827348	23828174	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	23869360	23869743	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	23877817	23878658	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	23897706	23899100	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr1	23940554	23941290	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	23953712	23954306	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	24024441	24025470	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24029124	24029750	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24038917	24039764	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	24076536	24076882	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24154146	24155112	Heritable	0	1	1	0	0	0	1	0	0	0	0	1
chr1	24174157	24176234	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24259621	24260568	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24461307	24461761	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24494975	24495446	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24601621	24602035	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24626032	24627434	Non-heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr1	24680241	24680470	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24711227	24712217	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24731555	24732112	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24737032	24737229	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	24747273	24747490	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr1	24755515	24756759	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	24785579	24785809	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25142731	25143865	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25184811	25185622		0	1	1	0	0	0	0	0	0	0	0	0
chr1	25209283	25209518	Non-heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr1	25266473	25266950	Non-heritable	0	0	0	0	1	1	1	1	0	0	0	0
chr1	25277737	25277965	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25283296	25283529	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25286772	25287166	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25331471	25332161	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25357475	25358104	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25411461	25414731	Non-heritable	0	1	0	0	1	0	1	0	0	0	1	0
chr1	25452307	25453401	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25480654	25482017	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25563647	25564105	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr1	25600992	25601870	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25667254	25667999	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25762319	25762942	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25837731	25838657	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	25857719	25858145	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	25865575	25866572	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	25965354	25965766		0	1	0	0	1	0	0	0	0	0	0	0
chr1	26116594	26117251	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	26133508	26134837	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26136178	26138021	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26163304	26163837	Heritable	0	0	0	0	0	1	1	0	0	0	0	1
chr1	26173260	26173872	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr1	26200776	26201118	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr1	26248515	26249270	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	26435305	26435865	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr1	26440295	26441715	Heritable	1	1	0	1	1	0	1	0	0	0	0	1
chr1	26479795	26480404	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26481488	26482041	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26507360	26508277	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26534673	26536193		0	1	0	0	1	0	0	0	0	0	0	0
chr1	26549770	26550473		1	1	0	1	1	0	0	0	0	0	0	0
chr1	26562875	26563656	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	26591379	26592346	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26637449	26638569	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26641187	26643885	Non-heritable	1	1	0	1	0	0	1	0	0	0	0	0
chr1	26664221	26664605	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26681077	26682301	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	26735974	26736858	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	26815864	26816172	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	26865804	26866003	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr1	26866770	26867326	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr1	26869180	26869545	Non-heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr1	26871995	26873077	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	26901115	26901863	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr1	26903732	26905635	Non-heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr1	26976393	26976584	Low prediction	0	1	0	1	0	0	0	0	0	0	0	0
chr1	26978606	26979651	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr1	27052705	27053523	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27067900	27068908	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27078006	27079070	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27160841	27160926	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27162381	27163236	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27175056	27175431	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	27188369	27189321	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27232381	27232807	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	27246318	27247258	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27267440	27269006	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27396802	27397137	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr1	27441393	27442372	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27443250	27444224	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27450593	27450788	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27479347	27480238	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27485772	27486789	Low prediction	0	1	0	0	1	0	0	0	0	1	0	0
chr1	27693402	27695234	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr1	27702299	27702737	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27708885	27710587	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	27722860	27723020	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr1	27776847	27777967	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr1	27785671	27787429	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27790231	27791940	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27803721	27804294	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	27809017	27809248	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	27838240	27839302	Non-heritable	0	1	0	0	1	0	1	0	0	0	1	0
chr1	27844616	27845306	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	27847152	27847716	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	27915837	27916878	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	27920538	27921120	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28001607	28002798	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28007219	28007757	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28083249	28083514	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28089398	28089587	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	28101828	28103194	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28165129	28165769	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28168206	28168338	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28201681	28201982	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28242385	28243231	Heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr1	28245560	28247076	Heritable	1	0	0	1	1	1	1	0	0	0	0	1
chr1	28252788	28253422	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28278294	28278561	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28295052	28296024	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28310224	28311361	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28357268	28357905	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28377482	28378272	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28380079	28380351	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28394659	28396992	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28470552	28471330	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28490166	28490488	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	28504863	28505233	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr1	28533574	28534026	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr1	28539498	28540610	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	28544137	28544473	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr1	28575303	28576971	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28626889	28627750	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	28633053	28634284	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28638031	28638480	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	28646690	28646993	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr1	28674622	28675207	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28698237	28698754	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28712793	28713185	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	28785343	28785773	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr1	28878035	28878863	Non-heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr1	28969670	28971246	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	29010064	29010325	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	29066776	29067832	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	29074884	29075434	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	29107568	29107648	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	29126950	29127358	Non-heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	29175974	29176230	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	29241105	29242422	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr1	29905765	29906125	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	30972539	30972994	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	31048716	31050213	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	31090082	31090633	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31131885	31132381	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31144677	31145539	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31154431	31154646	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr1	31171351	31172549	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31194442	31195062	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr1	31196100	31197923	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	31586985	31587065	Heritable	0	0	0	0	0	0	1	1	0	0	0	1
chr1	31599870	31600791	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31609109	31609721	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31851955	31852288	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr1	31917713	31918409		0	1	0	0	1	0	0	0	0	0	0	0
chr1	31919754	31920829		1	1	0	1	1	0	0	0	0	0	0	0
chr1	31942025	31942372	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr1	31953433	31954249	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	31966983	31967526	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32017182	32018256	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr1	32057521	32057887	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32082579	32082837	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	32093775	32094416	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32120627	32121171	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32162502	32163540	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr1	32293355	32294062	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr1	32392057	32392405	Heritable	0	0	0	0	1	1	0	0	0	1	0	0
chr1	32586573	32587362	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32608702	32609307	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32648547	32649225	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr1	32685989	32687665	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr1	32714991	32715645	Non-heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr1	32726932	32727742	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	32730596	32731053	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	32739029	32739645	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	32778447	32778991	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32953700	32954456	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	32988475	32990792	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr1	34077100	34077609	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	34109282	34111571	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	34804644	34805629	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	34853843	34854282		0	1	0	0	1	0	1	0	0	0	0	1
chr1	35013911	35016197	Heritable	0	1	0	1	1	0	1	0	0	0	0	0
chr1	35047486	35048496	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	35193907	35194424	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	35218999	35219235	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35270403	35270731	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr1	35307573	35307990	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	35314752	35315846	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	35316859	35317583	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr1	35322577	35322981	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr1	35472874	35473387	Low prediction	0	1	0	1	1	0	1	0	0	0	0	0
chr1	35474776	35477933	Low prediction	0	1	0	1	1	0	1	0	0	0	0	1
chr1	35610014	35610789	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr1	35719498	35719633	Low prediction	1	0	0	1	0	1	0	0	0	0	0	0
chr1	35720338	35720725	Low prediction	0	0	0	1	0	1	1	0	0	0	0	1
chr1	35747182	35748001	Low prediction	0	1	0	0	1	0	1	0	0	0	0	0
chr1	35766477	35767042	Low prediction	0	0	0	0	1	0	0	0	0	1	0	0
chr1	35794593	35795171	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr1	35805952	35806232		0	0	0	1	0	1	0	0	0	0	0	0
chr1	35979090	35979323		0	1	0	0	1	0	0	0	0	0	0	0
chr1	35986793	35988016	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr1	36049994	36051230	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	36148369	36148585	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr1	36182288	36182691	Heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr1	36221644	36222189	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr1	36260486	36261831	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	36394703	36395504	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr1	36401072	36401380	Heritable	0	0	0	1	0	0	0	0	1	1	0	0
chr1	36406085	36406987	Heritable	0	1	0	1	0	0	0	0	0	0	0	0
chr1	36426373	36427651	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	37458011	37458488	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	37521062	37521725	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	37690964	37691146	Heritable	1	0	0	1	1	1	1	0	0	0	0	0
chr1	37818430	37818947	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	37935093	37935527	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr1	38815893	38816192	Non-heritable	1	0	0	0	0	1	1	0	0	1	0	0
chr1	38883224	38884928	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	38927198	38927478	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr1	39038847	39039819	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	39078034	39078463	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr1	39232943	39233253	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	39246551	39247362	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	39770382	39771485	Non-heritable	1	0	0	0	1	0	1	1	0	0	1	0
chr1	39799398	39799566	Heritable	1	1	0	1	0	0	1	0	1	0	0	0
chr1	39868440	39868983	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	39971635	39972029	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	40052816	40053599	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	40566655	40567297	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	40615910	40616213	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	40775209	40775643	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr1	40971203	40971382	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	41382519	41383382	Heritable	0	0	0	0	0	0	1	1	0	0	0	0
chr1	42277209	42278117	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	42457446	42458252	Low prediction	1	0	0	1	1	1	1	0	0	0	0	1
chr1	42520492	42521230	Low prediction	0	1	0	0	1	0	1	0	0	0	0	1
chr1	42725028	42726002	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	42986486	42987535	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	43030260	43031068	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	43146876	43147143	Non-heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr1	43192483	43192875	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	43369295	43369450	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	43391803	43391877	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr1	43401068	43402125	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr1	43558479	43558706	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr1	43649126	43649301	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	44010966	44011761	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
