shared_feature_id	seqnames_caudate	start_caudate	end_caudate	feature_id_caudate	caudate	seqnames_hippocampus	start_hippocampus	end_hippocampus	hippocampus	feature_id_hippocampus	seqnames_dlpfc	start_dlpfc	end_dlpfc	dlpfc	feature_id_dlpfc
VMR_S211	chr2	15170200	15170454	VMR1635	1	chr2	15170134	15170815	1	VMR1259	chr2	15170270	15170586	1	VMR1238
VMR_S212	chr2	152337736	152338522	VMR1636	1	chr2	152337736	152338522	1	VMR1260	chr2	152337736	152338522	1	VMR1239
VMR_S213	chr2	156254749	156254966	VMR1639	1	chr2	156254538	156255000	1	VMR1264	chr2	156254538	156255000	1	VMR1243
VMR_S214	chr2	1567649	1568091	VMR1642	1	chr2	1567649	1567965	1	VMR1267	chr2	1567729	1567965	1	VMR1246
VMR_S215	chr2	157320976	157325659	VMR1643	1	chr2	157320282	157322640	1	VMR1268	chr2	157320976	157322640	1	VMR1247
VMR_S216	chr2	157320976	157325659	VMR1643	1	chr2	157320282	157322640	1	VMR1268	chr2	157323987	157325659	1	VMR1248
VMR_S217	chr2	157320976	157325659	VMR1643	1	chr2	157323987	157325659	1	VMR1269	chr2	157320976	157322640	1	VMR1247
VMR_S218	chr2	157320976	157325659	VMR1643	1	chr2	157323987	157325659	1	VMR1269	chr2	157323987	157325659	1	VMR1248
VMR_S219	chr2	16030196	16031975	VMR1653	1	chr2	16030299	16031630	1	VMR1281	chr2	16030518	16031630	1	VMR1259
VMR_S220	chr2	160405793	160406326	VMR1654	1	chr2	160406076	160406445	1	VMR1283	chr2	160406076	160406445	1	VMR1260
VMR_S221	chr2	16069657	16070902	VMR1657	1	chr2	16069657	16070673	1	VMR1285	chr2	16069657	16070968	1	VMR1262
VMR_S222	chr2	161236901	161237101	VMR1658	1	chr2	161236825	161237238	1	VMR1286	chr2	161236825	161237101	1	VMR1263
VMR_S223	chr2	161340797	161341455	VMR1659	1	chr2	161340812	161341384	1	VMR1287	chr2	161340797	161341605	1	VMR1264
VMR_S224	chr2	161424621	161426253	VMR1660	1	chr2	161423803	161427949	1	VMR1291	chr2	161424600	161426336	1	VMR1268
VMR_S225	chr2	161427624	161428153	VMR1661	1	chr2	161423803	161427949	1	VMR1291	chr2	161427624	161427883	1	VMR1269
VMR_S226	chr2	16293632	16294109	VMR1662	1	chr2	16293385	16293832	1	VMR1295	chr2	16293385	16293832	1	VMR1272
VMR_S227	chr2	166610052	166611016	VMR1665	1	chr2	166610117	166610435	1	VMR1303	chr2	166610052	166611016	1	VMR1280
VMR_S228	chr2	169768276	169769083	VMR1669	1	chr2	169768300	169769076	1	VMR1308	chr2	169768426	169769482	1	VMR1285
VMR_S229	chr2	170819446	170820248	VMR1671	1	chr2	170819138	170819958	1	VMR1312	chr2	170819323	170820878	1	VMR1289
VMR_S230	chr2	1728612	1729619	VMR1680	1	chr2	1728757	1729596	1	VMR1318	chr2	1729108	1729619	1	VMR1294
VMR_S231	chr2	174574794	174575473	VMR1683	1	chr2	174573807	174575756	1	VMR1324	chr2	174573697	174575587	1	VMR1298
VMR_S232	chr2	177632771	177635421	VMR1687	1	chr2	177632771	177635554	1	VMR1331	chr2	177632771	177635554	1	VMR1303
VMR_S233	chr2	177663169	177666086	VMR1688	1	chr2	177663169	177665439	1	VMR1332	chr2	177663169	177665439	1	VMR1304
VMR_S234	chr2	178522982	178524116	VMR1690	1	chr2	178523723	178524582	1	VMR1334	chr2	178522982	178524582	1	VMR1306
VMR_S235	chr2	1797711	1798468	VMR1696	1	chr2	1797711	1798399	1	VMR1337	chr2	1797711	1798317	1	VMR1308
VMR_S236	chr2	1813209	1813749	VMR1697	1	chr2	1813257	1813809	1	VMR1340	chr2	1813352	1813765	1	VMR1310
VMR_S237	chr2	182552475	182552935	VMR1699	1	chr2	182552475	182552993	1	VMR1342	chr2	182551698	182552974	1	VMR1313
VMR_S238	chr2	183480928	183482380	VMR1702	1	chr2	183480928	183482380	1	VMR1345	chr2	183480928	183482380	1	VMR1316
VMR_S239	chr2	186898686	186902136	VMR1703	1	chr2	186898246	186902739	1	VMR1347	chr2	186897684	186902739	1	VMR1317
VMR_S240	chr2	190361061	190362605	VMR1709	1	chr2	190360160	190362309	1	VMR1351	chr2	190361405	190362309	1	VMR1322
VMR_S241	chr2	190608253	190608896	VMR1710	1	chr2	190608401	190609104	1	VMR1353	chr2	190608276	190609975	1	VMR1324
VMR_S242	chr2	190760942	190761486	VMR1711	1	chr2	190760990	190761486	1	VMR1355	chr2	190760990	190761486	1	VMR1326
VMR_S243	chr2	196594076	196594529	VMR1715	1	chr2	196594270	196594529	1	VMR1360	chr2	196594270	196594529	1	VMR1331
VMR_S244	chr2	199087	199484	VMR1719	1	chr2	199087	199421	1	VMR1363	chr2	199087	199316	1	VMR1334
VMR_S245	chr2	201858195	201859159	VMR1724	1	chr2	201858471	201858944	1	VMR1376	chr2	201858471	201858944	1	VMR1346
VMR_S246	chr2	203013797	203014005	VMR1727	1	chr2	203013703	203014055	1	VMR1381	chr2	203013662	203014055	1	VMR1350
VMR_S247	chr2	205683050	205683611	VMR1729	1	chr2	205683050	205684887	1	VMR1384	chr2	205683050	205683611	1	VMR1357
VMR_S248	chr2	20599984	20600401	VMR1733	1	chr2	20600116	20600557	1	VMR1386	chr2	20599369	20600557	1	VMR1359
VMR_S249	chr2	207681742	207681876	VMR1735	1	chr2	207681759	207681876	1	VMR1391	chr2	207681742	207681876	1	VMR1362
VMR_S250	chr2	208043700	208045923	VMR1738	1	chr2	208043651	208046641	1	VMR1394	chr2	208043855	208046502	1	VMR1366
VMR_S251	chr2	208111913	208113072	VMR1739	1	chr2	208112013	208113097	1	VMR1395	chr2	208112013	208113018	1	VMR1368
VMR_S252	chr2	208142657	208143088	VMR1740	1	chr2	208142719	208143088	1	VMR1396	chr2	208142628	208143435	1	VMR1370
VMR_S253	chr2	209208536	209209459	VMR1742	1	chr2	209208366	209209180	1	VMR1397	chr2	209208366	209209218	1	VMR1371
VMR_S254	chr2	209264853	209266201	VMR1743	1	chr2	209264226	209266201	1	VMR1398	chr2	209264226	209266201	1	VMR1372
VMR_S255	chr2	212832835	212833344	VMR1746	1	chr2	212832978	212833294	1	VMR1402	chr2	212832978	212833221	1	VMR1377
VMR_S256	chr2	213355491	213356877	VMR1747	1	chr2	213354572	213357327	1	VMR1404	chr2	213354572	213357807	1	VMR1378
VMR_S257	chr2	214683175	214684845	VMR1749	1	chr2	214683206	214684214	1	VMR1405	chr2	214683206	214684191	1	VMR1379
VMR_S258	chr2	216584081	216584455	VMR1753	1	chr2	216583865	216584825	1	VMR1408	chr2	216584081	216584455	1	VMR1383
VMR_S259	chr2	219026015	219026541	VMR1765	1	chr2	219026015	219026492	1	VMR1416	chr2	219025835	219026541	1	VMR1397
VMR_S260	chr2	219280934	219282963	VMR1766	1	chr2	219280434	219282963	1	VMR1417	chr2	219280934	219282019	1	VMR1398
VMR_S261	chr2	219402598	219403491	VMR1768	1	chr2	219402598	219403491	1	VMR1418	chr2	219402598	219403269	1	VMR1399
VMR_S262	chr2	227393015	227393900	VMR1775	1	chr2	227392782	227393875	1	VMR1435	chr2	227393015	227394056	1	VMR1422
VMR_S263	chr2	230564349	230566671	VMR1783	1	chr2	230564847	230566517	1	VMR1442	chr2	230564349	230566354	1	VMR1431
VMR_S264	chr2	230990527	230991198	VMR1785	1	chr2	230990593	230991167	1	VMR1444	chr2	230990593	230991128	1	VMR1433
VMR_S265	chr2	231365266	231365901	VMR1788	1	chr2	231365266	231365566	1	VMR1446	chr2	231365181	231365861	1	VMR1434
VMR_S266	chr2	231371545	231371712	VMR1789	1	chr2	231371467	231371712	1	VMR1447	chr2	231371545	231371712	1	VMR1435
VMR_S267	chr2	231379807	231380236	VMR1790	1	chr2	231379813	231380345	1	VMR1448	chr2	231379922	231380332	1	VMR1436
VMR_S268	chr2	231388336	231389033	VMR1791	1	chr2	231388336	231389106	1	VMR1449	chr2	231388242	231389106	1	VMR1437
VMR_S269	chr2	231482743	231484051	VMR1793	1	chr2	231482743	231483251	1	VMR1450	chr2	231482752	231483219	1	VMR1439
VMR_S270	chr2	231615165	231615571	VMR1797	1	chr2	231615050	231615571	1	VMR1452	chr2	231615126	231615537	1	VMR1442
VMR_S271	chr2	231682585	231684061	VMR1798	1	chr2	231682702	231683910	1	VMR1453	chr2	231682670	231684061	1	VMR1444
VMR_S272	chr2	231688777	231688862	VMR1799	1	chr2	231688777	231688862	1	VMR1455	chr2	231688803	231689072	1	VMR1446
VMR_S273	chr2	232351777	232352845	VMR1800	1	chr2	232351901	232352688	1	VMR1458	chr2	232351810	232352766	1	VMR1449
VMR_S274	chr2	232447785	232448628	VMR1802	1	chr2	232447860	232448628	1	VMR1460	chr2	232447847	232448628	1	VMR1451
VMR_S275	chr2	232634811	232635277	VMR1806	1	chr2	232634961	232635277	1	VMR1461	chr2	232634872	232635277	1	VMR1453
VMR_S276	chr2	232871903	232873363	VMR1808	1	chr2	232872085	232873196	1	VMR1463	chr2	232872055	232873363	1	VMR1455
VMR_S277	chr2	232999409	232999919	VMR1811	1	chr2	232999641	232999919	1	VMR1465	chr2	232999641	232999863	1	VMR1457
VMR_S278	chr2	233460840	233461604	VMR1817	1	chr2	233460945	233461207	1	VMR1467	chr2	233460945	233461452	1	VMR1458
VMR_S279	chr2	233939004	233939535	VMR1819	1	chr2	233939164	233939512	1	VMR1469	chr2	233938836	233939512	1	VMR1459
VMR_S280	chr2	234544959	234545523	VMR1821	1	chr2	234544959	234545523	1	VMR1470	chr2	234544959	234545523	1	VMR1461
VMR_S281	chr2	234761270	234762335	VMR1822	1	chr2	234761351	234762335	1	VMR1471	chr2	234761351	234762335	1	VMR1462
VMR_S282	chr2	234953647	234953928	VMR1825	1	chr2	234953647	234954055	1	VMR1475	chr2	234953377	234954972	1	VMR1465
VMR_S283	chr2	234960264	234961168	VMR1826	1	chr2	234960264	234961175	1	VMR1476	chr2	234960264	234961109	1	VMR1466
VMR_S284	chr2	235384009	235385380	VMR1834	1	chr2	235384527	235385481	1	VMR1479	chr2	235384502	235385481	1	VMR1476
VMR_S285	chr2	235630728	235631028	VMR1836	1	chr2	235630728	235631028	1	VMR1481	chr2	235630580	235631028	1	VMR1481
VMR_S286	chr2	23563583	23564247	VMR1837	1	chr2	23563650	23564396	1	VMR1482	chr2	23563583	23564396	1	VMR1482
VMR_S287	chr2	235677528	235678134	VMR1839	1	chr2	235677029	235678134	1	VMR1485	chr2	235677383	235678134	1	VMR1485
VMR_S288	chr2	235734708	235735220	VMR1840	1	chr2	235734763	235735182	1	VMR1487	chr2	235734708	235735182	1	VMR1490
VMR_S289	chr2	235852046	235852547	VMR1843	1	chr2	235852162	235852835	1	VMR1489	chr2	235852002	235852798	1	VMR1493
VMR_S290	chr2	235958800	235959299	VMR1848	1	chr2	235958849	235959299	1	VMR1490	chr2	235959043	235959192	1	VMR1495
VMR_S291	chr2	236136355	236136957	VMR1850	1	chr2	236136355	236136891	1	VMR1492	chr2	236136355	236136957	1	VMR1497
VMR_S292	chr2	236142840	236143616	VMR1851	1	chr2	236142956	236143616	1	VMR1493	chr2	236143074	236143616	1	VMR1498
VMR_S293	chr2	236341219	236342206	VMR1857	1	chr2	236341397	236342114	1	VMR1497	chr2	236341292	236342083	1	VMR1500
VMR_S294	chr2	236542464	236542788	VMR1858	1	chr2	236542464	236542952	1	VMR1498	chr2	236542464	236542952	1	VMR1501
VMR_S295	chr2	236626115	236626739	VMR1859	1	chr2	236626309	236626561	1	VMR1500	chr2	236626156	236626561	1	VMR1502
VMR_S296	chr2	236898796	236899487	VMR1865	1	chr2	236898796	236899360	1	VMR1502	chr2	236898796	236899360	1	VMR1504
VMR_S297	chr2	237336208	237336523	VMR1866	1	chr2	237336208	237336484	1	VMR1504	chr2	237336208	237336484	1	VMR1506
VMR_S298	chr2	237571535	237571779	VMR1868	1	chr2	237571535	237572697	1	VMR1506	chr2	237571535	237572697	1	VMR1508
VMR_S299	chr2	237625735	237626292	VMR1869	1	chr2	237625920	237626243	1	VMR1507	chr2	237625850	237626292	1	VMR1509
VMR_S300	chr2	238143386	238143913	VMR1880	1	chr2	238143529	238143913	1	VMR1511	chr2	238143558	238143812	1	VMR1513
VMR_S301	chr2	238220378	238221522	VMR1881	1	chr2	238220575	238221850	1	VMR1514	chr2	238220575	238221522	1	VMR1515
VMR_S302	chr2	238500089	238501174	VMR1883	1	chr2	238500138	238500698	1	VMR1515	chr2	238500124	238500698	1	VMR1517
VMR_S303	chr2	238846234	238846512	VMR1887	1	chr2	238846307	238846539	1	VMR1517	chr2	238846307	238846697	1	VMR1519
VMR_S304	chr2	238854499	238855099	VMR1888	1	chr2	238854600	238854979	1	VMR1518	chr2	238854499	238855078	1	VMR1520
VMR_S305	chr2	239040068	239040769	VMR1893	1	chr2	239040172	239040769	1	VMR1522	chr2	239040154	239040769	1	VMR1522
VMR_S306	chr2	239085179	239085761	VMR1895	1	chr2	239085326	239085511	1	VMR1523	chr2	239085326	239085511	1	VMR1523
VMR_S307	chr2	239131604	239132340	VMR1902	1	chr2	239131664	239132340	1	VMR1525	chr2	239131728	239132269	1	VMR1524
VMR_S308	chr2	239155610	239156184	VMR1904	1	chr2	239155688	239156058	1	VMR1526	chr2	239155744	239156058	1	VMR1525
VMR_S309	chr2	239195219	239195973	VMR1908	1	chr2	239195084	239195973	1	VMR1529	chr2	239195301	239195973	1	VMR1529
VMR_S310	chr2	239199190	239199691	VMR1909	1	chr2	239199235	239199691	1	VMR1530	chr2	239199318	239199639	1	VMR1530
VMR_S311	chr2	239291566	239292180	VMR1918	1	chr2	239291713	239292102	1	VMR1535	chr2	239291713	239292147	1	VMR1533
VMR_S312	chr2	239299540	239300066	VMR1919	1	chr2	239299361	239300066	1	VMR1536	chr2	239299361	239299985	1	VMR1534
VMR_S313	chr2	239318245	239319567	VMR1922	1	chr2	239317777	239319797	1	VMR1537	chr2	239318120	239319358	1	VMR1535
VMR_S314	chr2	239344136	239344942	VMR1923	1	chr2	239344115	239344942	1	VMR1538	chr2	239344664	239344893	1	VMR1536
VMR_S315	chr2	239444179	239445522	VMR1927	1	chr2	239444296	239445522	1	VMR1542	chr2	239444141	239445522	1	VMR1539
VMR_S316	chr2	239465144	239465745	VMR1928	1	chr2	239465272	239465653	1	VMR1543	chr2	239465223	239465653	1	VMR1540
VMR_S317	chr2	239803819	239804669	VMR1936	1	chr2	239803885	239804583	1	VMR1545	chr2	239803885	239804490	1	VMR1543
VMR_S318	chr2	239928862	239929322	VMR1939	1	chr2	239929058	239929362	1	VMR1546	chr2	239929058	239929362	1	VMR1545
VMR_S319	chr2	239947240	239947816	VMR1941	1	chr2	239947402	239947687	1	VMR1547	chr2	239947407	239947804	1	VMR1546
VMR_S320	chr2	240286636	240287385	VMR1949	1	chr2	240286701	240287282	1	VMR1549	chr2	240286636	240287282	1	VMR1549
VMR_S321	chr2	240339838	240340572	VMR1951	1	chr2	240339838	240340572	1	VMR1550	chr2	240339940	240340558	1	VMR1550
VMR_S322	chr2	240836664	240837475	VMR1961	1	chr2	240836764	240836993	1	VMR1553	chr2	240836664	240837359	1	VMR1554
VMR_S323	chr2	241255852	241256295	VMR1975	1	chr2	241255852	241256270	1	VMR1558	chr2	241255914	241256295	1	VMR1560
VMR_S324	chr2	241560150	241562395	VMR1979	1	chr2	241560336	241560931	1	VMR1559	chr2	241560336	241561775	1	VMR1563
VMR_S325	chr2	241589991	241591291	VMR1980	1	chr2	241589760	241591291	1	VMR1560	chr2	241589760	241591149	1	VMR1564
VMR_S326	chr2	241728578	241729077	VMR1981	1	chr2	241728753	241729077	1	VMR1561	chr2	241728677	241729077	1	VMR1565
VMR_S327	chr2	241732320	241733052	VMR1982	1	chr2	241732358	241733068	1	VMR1562	chr2	241732395	241733068	1	VMR1566
VMR_S328	chr2	241809466	241814018	VMR1987	1	chr2	241812456	241813660	1	VMR1565	chr2	241810518	241811821	1	VMR1568
VMR_S329	chr2	241901717	241902783	VMR1995	1	chr2	241901798	241902725	1	VMR1570	chr2	241901756	241902725	1	VMR1573
VMR_S330	chr2	242046269	242047918	VMR1997	1	chr2	242046269	242047918	1	VMR1571	chr2	242046269	242047955	1	VMR1575
VMR_S331	chr2	24402541	24403450	VMR2000	1	chr2	24403044	24403379	1	VMR1575	chr2	24402541	24403450	1	VMR1579
VMR_S332	chr2	24841302	24841790	VMR2002	1	chr2	24841485	24841790	1	VMR1577	chr2	24841485	24841790	1	VMR1583
VMR_S333	chr2	25128914	25129354	VMR2005	1	chr2	25129028	25129385	1	VMR1578	chr2	25129028	25129385	1	VMR1585
VMR_S334	chr2	25161071	25161817	VMR2008	1	chr2	25161205	25161728	1	VMR1579	chr2	25161205	25161785	1	VMR1586
VMR_S335	chr2	2577233	2578106	VMR2016	1	chr2	2577729	2578247	1	VMR1582	chr2	2577711	2578247	1	VMR1588
VMR_S336	chr2	25822359	25822499	VMR2018	1	chr2	25822232	25822920	1	VMR1584	chr2	25822232	25822920	1	VMR1589
VMR_S337	chr2	26242542	26243235	VMR2022	1	chr2	26242786	26243218	1	VMR1585	chr2	26242786	26243235	1	VMR1590
VMR_S338	chr2	26483790	26484004	VMR2023	1	chr2	26483790	26484004	1	VMR1587	chr2	26483790	26484234	1	VMR1593
VMR_S339	chr2	26971792	26972292	VMR2029	1	chr2	26971792	26972292	1	VMR1593	chr2	26971792	26972424	1	VMR1595
VMR_S340	chr2	27095671	27096506	VMR2031	1	chr2	27095671	27096122	1	VMR1594	chr2	27095671	27096348	1	VMR1596
VMR_S341	chr2	27765889	27766621	VMR2036	1	chr2	27765989	27767067	1	VMR1595	chr2	27765973	27766621	1	VMR1598
VMR_S342	chr2	28539015	28539819	VMR2038	1	chr2	28539153	28539819	1	VMR1599	chr2	28539204	28539819	1	VMR1600
VMR_S343	chr2	28956424	28957432	VMR2041	1	chr2	28956179	28958430	1	VMR1601	chr2	28956034	28957498	1	VMR1603
VMR_S344	chr2	31581215	31581823	VMR2052	1	chr2	31581283	31581870	1	VMR1605	chr2	31581254	31581798	1	VMR1605
VMR_S345	chr2	3188829	3189530	VMR2053	1	chr2	3188848	3189427	1	VMR1606	chr2	3188848	3189450	1	VMR1606
VMR_S346	chr2	3284966	3285968	VMR2055	1	chr2	3285061	3285622	1	VMR1607	chr2	3285124	3285565	1	VMR1609
VMR_S347	chr2	33477335	33477757	VMR2059	1	chr2	33477465	33477661	1	VMR1611	chr2	33477431	33477757	1	VMR1613
VMR_S348	chr2	3475799	3476387	VMR2061	1	chr2	3475696	3476500	1	VMR1614	chr2	3475696	3477186	1	VMR1616
VMR_S349	chr2	3594810	3595377	VMR2068	1	chr2	3594598	3595277	1	VMR1620	chr2	3594934	3595257	1	VMR1618
VMR_S350	chr2	3605003	3605893	VMR2069	1	chr2	3605003	3605893	1	VMR1621	chr2	3605003	3605893	1	VMR1619
VMR_S351	chr2	3657375	3657681	VMR2074	1	chr2	3656881	3657681	1	VMR1624	chr2	3656881	3657611	1	VMR1622
VMR_S352	chr2	37535320	37536371	VMR2077	1	chr2	37535887	37536371	1	VMR1628	chr2	37535887	37536371	1	VMR1628
VMR_S353	chr2	39243451	39244416	VMR2082	1	chr2	39243584	39244238	1	VMR1639	chr2	39243584	39244199	1	VMR1639
VMR_S354	chr2	41966029	41966805	VMR2089	1	chr2	41966029	41967290	1	VMR1641	chr2	41966029	41967290	1	VMR1644
VMR_S355	chr2	43000141	43001051	VMR2091	1	chr2	43000234	43001348	1	VMR1643	chr2	43000141	43001348	1	VMR1646
VMR_S356	chr2	43021771	43022493	VMR2093	1	chr2	43021771	43022694	1	VMR1644	chr2	43021771	43022493	1	VMR1648
VMR_S357	chr2	43057096	43057564	VMR2094	1	chr2	43056694	43057237	1	VMR1645	chr2	43056694	43057406	1	VMR1649
VMR_S358	chr2	43301083	43302282	VMR2097	1	chr2	43300822	43302785	1	VMR1646	chr2	43300873	43302785	1	VMR1652
VMR_S359	chr2	44803178	44803294	VMR2100	1	chr2	44803235	44803456	1	VMR1648	chr2	44803235	44803456	1	VMR1654
VMR_S360	chr2	44952759	44953474	VMR2110	1	chr2	44953161	44953392	1	VMR1652	chr2	44953152	44953392	1	VMR1655
VMR_S361	chr2	46296255	46296544	VMR2114	1	chr2	46296255	46296463	1	VMR1655	chr2	46296255	46296535	1	VMR1657
VMR_S362	chr2	47079651	47080011	VMR2120	1	chr2	47079651	47080011	1	VMR1660	chr2	47079651	47080177	1	VMR1659
VMR_S363	chr2	48755999	48756540	VMR2126	1	chr2	48755999	48757452	1	VMR1665	chr2	48755999	48757452	1	VMR1666
VMR_S364	chr2	50829370	50830080	VMR2130	1	chr2	50829166	50830920	1	VMR1666	chr2	50829585	50831083	1	VMR1668
VMR_S365	chr2	53587048	53587514	VMR2132	1	chr2	53587081	53587694	1	VMR1669	chr2	53587048	53587715	1	VMR1672
VMR_S366	chr2	54708567	54708684	VMR2136	1	chr2	54708194	54708629	1	VMR1673	chr2	54708194	54708649	1	VMR1678
VMR_S367	chr2	60295094	60295938	VMR2144	1	chr2	60295115	60295831	1	VMR1682	chr2	60294805	60295831	1	VMR1685
VMR_S368	chr2	6081425	6082476	VMR2147	1	chr2	6081425	6082585	1	VMR1685	chr2	6081148	6082585	1	VMR1688
VMR_S369	chr2	61855329	61855596	VMR2149	1	chr2	61855368	61855596	1	VMR1689	chr2	61855368	61855596	1	VMR1691
VMR_S370	chr2	63060169	63060419	VMR2156	1	chr2	63060055	63060287	1	VMR1691	chr2	63060153	63060287	1	VMR1694
VMR_S371	chr2	636529	636786	VMR2157	1	chr2	636569	636825	1	VMR1692	chr2	636620	636819	1	VMR1695
VMR_S372	chr2	66431981	66432391	VMR2165	1	chr2	66432036	66432284	1	VMR1699	chr2	66432036	66432391	1	VMR1703
VMR_S373	chr2	66440565	66441531	VMR2167	1	chr2	66436768	66441669	1	VMR1700	chr2	66439135	66441531	1	VMR1704
VMR_S374	chr2	67712369	67712944	VMR2169	1	chr2	67712561	67713363	1	VMR1702	chr2	67712369	67713300	1	VMR1708
VMR_S375	chr2	6918514	6919078	VMR2172	1	chr2	6918498	6918899	1	VMR1705	chr2	6918498	6918952	1	VMR1709
VMR_S376	chr2	69948420	69949081	VMR2173	1	chr2	69948601	69948978	1	VMR1710	chr2	69948521	69949009	1	VMR1713
VMR_S377	chr2	69961355	69961988	VMR2174	1	chr2	69961503	69961988	1	VMR1711	chr2	69961424	69961988	1	VMR1714
VMR_S378	chr2	70084852	70085721	VMR2175	1	chr2	70085360	70085869	1	VMR1712	chr2	70085033	70085869	1	VMR1715
VMR_S379	chr2	70108592	70109145	VMR2176	1	chr2	70108406	70109199	1	VMR1713	chr2	70108406	70108986	1	VMR1716
VMR_S380	chr2	70132407	70133018	VMR2177	1	chr2	70132407	70133078	1	VMR1714	chr2	70132407	70133078	1	VMR1717
VMR_S381	chr2	70823610	70825699	VMR2179	1	chr2	70823513	70825362	1	VMR1717	chr2	70823513	70825362	1	VMR1721
VMR_S382	chr2	70907195	70907829	VMR2181	1	chr2	70907195	70908123	1	VMR1718	chr2	70907606	70908123	1	VMR1722
VMR_S383	chr2	71389290	71389925	VMR2184	1	chr2	71389290	71389925	1	VMR1722	chr2	71389290	71389925	1	VMR1724
VMR_S384	chr2	71546795	71547113	VMR2185	1	chr2	71546795	71547236	1	VMR1723	chr2	71546498	71547236	1	VMR1725
VMR_S385	chr2	71575941	71577019	VMR2186	1	chr2	71576456	71576950	1	VMR1724	chr2	71576281	71576880	1	VMR1726
VMR_S386	chr2	71578534	71579356	VMR2187	1	chr2	71578534	71579251	1	VMR1725	chr2	71578534	71579414	1	VMR1727
VMR_S387	chr2	73737783	73737914	VMR2197	1	chr2	73737783	73737914	1	VMR1730	chr2	73737783	73737875	1	VMR1731
VMR_S388	chr2	74032637	74033254	VMR2198	1	chr2	74032970	74033324	1	VMR1732	chr2	74032970	74033254	1	VMR1732
VMR_S389	chr2	74415634	74416204	VMR2202	1	chr2	74415736	74416003	1	VMR1735	chr2	74415569	74415968	1	VMR1736
VMR_S390	chr2	74438422	74439877	VMR2204	1	chr2	74437798	74439635	1	VMR1737	chr2	74437798	74440015	1	VMR1737
VMR_S391	chr2	74920360	74920530	VMR2206	1	chr2	74920352	74920530	1	VMR1739	chr2	74920352	74920530	1	VMR1739
VMR_S392	chr2	869334	869619	VMR2236	1	chr2	869026	869539	1	VMR1755	chr2	868289	869674	1	VMR1756
VMR_S393	chr2	88169920	88170148	VMR2243	1	chr2	88169950	88170140	1	VMR1762	chr2	88169970	88170140	1	VMR1762
VMR_S394	chr2	88283949	88284622	VMR2245	1	chr2	88284022	88284551	1	VMR1764	chr2	88284038	88284506	1	VMR1763
VMR_S395	chr2	90245037	90245342	VMR2250	1	chr2	90245037	90245397	1	VMR1772	chr2	90245037	90245397	1	VMR1772
VMR_S396	chr2	90360551	90360607	VMR2251	1	chr2	90360569	90360980	1	VMR1774	chr2	90360572	90360980	1	VMR1773
VMR_S397	chr2	91571293	91571888	VMR2252	1	chr2	91571255	91571873	1	VMR1778	chr2	91571261	91571866	1	VMR1777
VMR_S398	chr2	91589561	91590118	VMR2253	1	chr2	91589478	91590118	1	VMR1779	chr2	91589240	91590118	1	VMR1778
VMR_S399	chr2	91744594	91745550	VMR2254	1	chr2	91744862	91745550	1	VMR1781	chr2	91744862	91745373	1	VMR1780
VMR_S400	chr2	91748496	91749263	VMR2255	1	chr2	91748542	91749241	1	VMR1782	chr2	91748542	91749241	1	VMR1781
VMR_S401	chr2	91839694	91840588	VMR2256	1	chr2	91840092	91840395	1	VMR1783	chr2	91840092	91840395	1	VMR1782
VMR_S402	chr2	92074587	92075036	VMR2258	1	chr2	92074652	92075036	1	VMR1784	chr2	92074551	92075036	1	VMR1784
VMR_S403	chr2	9303555	9304354	VMR2260	1	chr2	9303648	9304474	1	VMR1785	chr2	9303648	9304108	1	VMR1785
VMR_S404	chr2	9311198	9311805	VMR2261	1	chr2	9311041	9311876	1	VMR1786	chr2	9311290	9311704	1	VMR1786
VMR_S405	chr2	9475523	9475660	VMR2264	1	chr2	9475561	9475660	1	VMR1791	chr2	9475561	9475697	1	VMR1791
VMR_S406	chr2	94858407	94858810	VMR2265	1	chr2	94858407	94858810	1	VMR1793	chr2	94858334	94858723	1	VMR1793
VMR_S407	chr2	94870921	94872216	VMR2266	1	chr2	94871299	94872159	1	VMR1794	chr2	94871299	94872064	1	VMR1794
VMR_S408	chr2	95057100	95058693	VMR2269	1	chr2	95056875	95058557	1	VMR1797	chr2	95056790	95058790	1	VMR1799
