seqnames	start	end	h2_category	hg38_genes_introns	hg38_cpg_inter	hg38_genes_1to5kb	hg38_cpg_shores	hg38_cpg_islands	hg38_genes_exons	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs	hg38_genes_3UTRs
chr1	40052816	40053674	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	40451019	40451202	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr1	41382438	41383154	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr1	42277209	42278117	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	42457446	42458252	Heritable	1	0	1	1	0	1	0	0	1	0	0	1
chr1	42986475	42987535	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	43030260	43031068	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	43401068	43402125	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	44103532	44103726	Heritable	0	0	1	0	1	1	0	0	1	0	0	0
chr1	44474671	44475524	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	44582288	44583135	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	44951810	44952063	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	45330442	45330859	Heritable	1	0	0	0	0	1	1	0	0	0	0	1
chr1	45367353	45368405	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	45733576	45734554	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	46123971	46125030	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	47661756	47662177	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	49938524	49938801	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	51205015	51207637	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	51233002	51233644	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr1	51291221	51292059	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	52108950	52110818	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	52136573	52137719	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr1	52721000	52721512	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr1	52753626	52753875	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr1	53784379	53784715	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	53805845	53806068	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	53976998	53977601	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr1	54213700	54214666	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	54308463	54308686	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	61933953	61934279	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	62214674	62215297	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	63299773	63300593	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	63594663	63594833	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr1	64957532	64958008	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	65255777	65256096	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	65550124	65550666	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	67305427	67305677	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	70480674	70482871	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	72324264	72324382	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	72334743	72334842	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	75723456	75723763	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr1	76642224	76643585	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	77878131	77878348	Non-heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr1	83996581	83997373	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	86842001	86842447	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	87890940	87891180	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	90833997	90834535	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr1	90909787	90910134	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	96631576	96631805	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	104877446	104878607	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	106080731	106081023	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr1	108876067	108876338	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr1	109711736	109712430	Heritable	1	1	1	0	0	1	0	0	1	0	1	0
chr1	112640626	112640761	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	112743039	112743470	Heritable	0	0	1	1	0	0	0	0	0	1	0	0
chr1	112847736	112847826	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	113033907	113035087	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	115521849	115522040	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	118184254	118184819	Non-heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr1	120844278	120844324	Low prediction	0	0	0	1	0	0	0	0	0	1	0	0
chr1	120848376	120848451	Low prediction	0	0	0	1	0	0	0	0	0	1	0	0
chr1	146038314	146038768	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr1	146052659	146052796	Low prediction	0	0	1	1	0	1	0	0	1	0	0	0
chr1	148279908	148280161	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	148281859	148282118	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	148328866	148329798	Non-heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr1	148362084	148362684	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr1	148529267	148529337	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr1	148963814	148964335	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	149712491	149712738	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	149740433	149740553	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	150215294	150215676	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	150823589	150824092	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	150925624	150925826	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr1	151630849	151631026	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	151649025	151649259	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	152417929	152419015	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	152721053	152723025	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	153617305	153618235	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr1	153701251	153701511	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	155689860	155690091	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr1	155691097	155695885	Heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr1	155822620	155823218	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr1	156437502	156438134	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	156619156	156619934	Heritable	1	1	1	0	0	1	1	0	1	0	1	0
chr1	157278965	157279842	Heritable	1	1	1	0	0	0	0	1	1	0	0	0
chr1	158212382	158214229	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	158495946	158496398	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr1	160985050	160985506	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	161313615	161313780	Non-heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr1	161379216	161379370	Heritable	0	1	0	0	0	1	0	1	1	0	0	0
chr1	161442826	161443878	Heritable	1	0	1	0	1	0	0	0	0	0	0	0
chr1	161524787	161525303	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr1	162427933	162428226	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	163961139	163961542	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	164576834	164577345	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	167045283	167045418	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	168056189	168056448	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr1	169266748	169268644	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	179362070	179364257	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr1	182031960	182032769	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr1	185402979	185404583	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr1	196777627	196777852	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	198929133	198930496	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr1	200687344	200688024	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	201505617	201506223	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	202302607	202302842	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	205046121	205049100	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr1	205221135	205221595	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	205849356	205851296	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr1	207669231	207669346	Heritable	1	0	0	1	0	0	0	0	1	0	0	0
chr1	212033951	212034039	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr1	212415506	212416026	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr1	223130198	223130568	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	223802171	223802311	Heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr1	224012189	224015178	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr1	228621002	228621100	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr1	228635388	228635757	Heritable	0	0	1	1	1	0	0	0	1	0	0	0
chr1	237308347	237308545	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	240883595	240884184	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	243101394	243102151	Heritable	0	0	1	1	1	1	0	0	1	0	0	0
chr1	245652731	245653455	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr1	246035491	246036029	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr1	247127684	247128072	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr1	247518125	247518531	Heritable	1	0	0	0	1	1	0	0	1	0	1	0
chr1	247530431	247531104	Heritable	1	0	0	1	1	1	0	0	1	0	0	1
chr1	247783121	247785470	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	1282248	1282820	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr2	1615457	1616020	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	1797711	1798399	Heritable	1	0	1	1	1	0	0	0	0	0	0	0
chr2	1813257	1813809	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	2576927	2578247	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	2581586	2581975	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	2648898	2649166	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	3285061	3285622	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	3290782	3291089	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr2	3483165	3483569	Heritable	1	1	1	0	0	0	0	1	1	0	0	0
chr2	3594598	3595277	Heritable	1	0	0	1	1	1	0	0	1	0	1	0
chr2	3605003	3605893	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr2	3606992	3607171	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	3611272	3611637	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	3831434	3831793	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	4358931	4359895	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	5697765	5697860	Heritable	1	0	1	1	0	1	0	0	0	0	0	1
chr2	5933794	5934343	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	6081225	6082585	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	6253560	6254831	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	6915340	6915944	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr2	9303648	9304474	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	9311041	9311876	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	9475531	9475697	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr2	9738903	9739914	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr2	9754107	9754471	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr2	10042509	10042679	Heritable	0	0	1	0	1	0	0	0	1	0	0	0
chr2	10196374	10196899	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	10283560	10284758	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	10371749	10373122	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	10844082	10844574	Heritable	1	1	1	0	0	1	0	1	1	0	0	0
chr2	11175402	11175949	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	11849325	11850136	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	12719648	12721758	Heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr2	15170200	15170586	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	16013789	16014596	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr2	16030299	16031630	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr2	16169004	16169296	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	22448127	22448434	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	23563718	23564247	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	23663980	23664355	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	25129028	25129385	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr2	25321024	25321128	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	26242786	26243235	Heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr2	26300271	26300557	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	26728192	26728605	Heritable	0	0	0	0	1	1	0	0	0	0	0	1
chr2	26971792	26972292	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	27765989	27767276	Heritable	0	1	1	0	0	0	0	1	0	1	0	0
chr2	28130960	28131874	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	28956034	28958430	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr2	31501753	31502348	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	33057778	33058421	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	34386834	34387756	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	34478091	34480430	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	34481732	34482611	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	34485558	34488416	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	34491356	34495451	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	34497149	34499266	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	35656222	35657601	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	36373506	36374510	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	36669398	36671079	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	37734843	37750987	Non-heritable	1	1	1	0	0	1	0	1	1	1	1	0
chr2	37766141	37771648	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr2	37877699	37878248	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	38039326	38039811	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr2	39243584	39244238	Heritable	1	0	0	1	1	1	0	0	1	0	1	0
chr2	42792284	42793544	Heritable	1	0	1	1	1	1	0	1	1	0	1	0
chr2	43021825	43022631	Non-heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr2	43220627	43221421	Non-heritable	1	0	1	0	0	1	1	0	0	0	0	0
chr2	43300822	43302785	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr2	44706429	44707200	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	44929318	44930058	Non-heritable	1	0	1	1	1	1	0	0	1	0	0	0
chr2	44933042	44934102	Heritable	1	0	1	1	0	1	0	1	1	0	0	0
chr2	45936393	45936847	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	46296255	46296463	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr2	47654016	47654228	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	48755999	48756540	Heritable	1	0	0	1	0	0	0	0	1	0	0	0
chr2	52538796	52539146	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	52540793	52541038	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	52542121	52544059	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	52545616	52546194	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	53858833	53859540	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	53860314	53861011	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	54043803	54044322	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	57885628	57886464	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	58107873	58108043	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr2	61067318	61067692	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	61853014	61853100	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	61855368	61855596	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	63060099	63060287	Heritable	0	0	0	1	0	0	0	1	0	1	0	0
chr2	64716092	64716967	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	64990456	64990797	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	66432036	66432284	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	67712608	67713363	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	68653544	68653910	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	69247766	69248596	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	69742633	69742862	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	70085033	70085869	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr2	70132407	70133078	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr2	70249538	70249761	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	70607285	70607463	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	70823513	70823978	Heritable	0	1	1	0	0	0	0	1	0	0	0	0
chr2	71389290	71389925	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	71576456	71576880	Heritable	1	1	0	0	0	0	0	0	1	0	0	0
chr2	71736078	71737165	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	74200030	74200174	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	74284596	74284850	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	74415736	74416003	Heritable	1	0	1	0	1	1	0	0	0	0	1	0
chr2	74435909	74436311	Heritable	1	0	1	1	1	0	0	0	0	0	0	0
chr2	74438422	74439635	Heritable	1	0	0	1	0	1	0	0	0	0	1	0
chr2	74920368	74920519	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	79911075	79912021	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	83035863	83035915	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	84212808	84215339	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	84515744	84515886	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	85189586	85189884	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	87341841	87342019	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr2	87348702	87349209	Heritable	0	1	0	0	0	1	0	0	1	0	0	0
chr2	87573479	87574255	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	87583416	87583978	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr2	88169970	88170110	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	88284010	88284551	Heritable	0	0	0	1	1	0	0	1	0	1	0	0
chr2	89325547	89326534	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	89585591	89585627	Low prediction	0	1	1	0	0	1	0	0	1	0	0	0
chr2	89767579	89770757	Low prediction	0	0	0	1	1	0	1	0	0	1	0	0
chr2	89814416	89815226	Low prediction	0	1	0	0	0	0	0	0	0	1	0	0
chr2	90237864	90238414	Low prediction	0	0	0	1	1	0	0	0	0	1	0	0
chr2	90245037	90245397	Low prediction	0	1	0	0	0	0	0	0	0	1	0	0
chr2	91411343	91411591	Low prediction	0	1	0	0	0	0	0	0	0	1	0	0
chr2	91571255	91571888	Low prediction	0	1	0	0	0	0	0	1	0	1	0	0
chr2	91589232	91590118	Low prediction	1	0	0	1	1	1	0	0	1	0	0	0
chr2	91744594	91745550	Low prediction	1	0	0	1	1	1	0	0	0	0	0	0
chr2	91748689	91749309	Low prediction	1	0	0	1	1	1	0	0	1	0	0	0
chr2	91840092	91840497	Low prediction	0	0	0	1	1	0	0	0	1	0	0	0
chr2	92074609	92075036	Low prediction	0	0	0	0	1	0	0	0	0	1	0	0
chr2	94858407	94858794	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr2	94874670	94874787	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr2	95056875	95058506	Non-heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr2	95427329	95427422	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr2	95858153	95859283	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	97697294	97697876	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr2	99743009	99743505	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	100105865	100106218	Heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr2	100283821	100284480	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	100320352	100320717	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	100428208	100429348	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	101438833	101438960	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	101609704	101611093	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	101616309	101617147	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	102206777	102207495	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	104026574	104027194	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr2	104051628	104052138	Non-heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr2	104321640	104322006	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	104658424	104658775	Heritable	1	0	0	1	0	0	0	1	1	0	0	0
chr2	104845986	104846432	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr2	104858768	104861520	Heritable	1	0	1	1	0	1	1	1	1	0	0	0
chr2	104863451	104864443	Non-heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr2	105236800	105237382	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr2	105315694	105316580	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	105643840	105644483	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	105746260	105746520	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	106066223	106066524	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	106263298	106265798	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr2	106487830	106488007	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	106584274	106584737	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	108189630	108189883	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr2	108696760	108697058	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	108718852	108718927	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	109315038	109316278	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr2	110211679	110213540	Heritable	1	0	0	1	1	1	0	0	1	0	1	1
chr2	110858289	110859334	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr2	111747168	111748770	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	112139814	112140818	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr2	112346113	112347316	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr2	112432110	112433356	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr2	113235117	113236105	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr2	113273567	113274214	Heritable	1	0	0	1	0	1	1	0	0	0	0	0
chr2	113275528	113276836	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr2	113390939	113392328	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	113496631	113496867	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr2	117803644	117804211	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr2	117859756	117860478	Heritable	1	0	0	0	1	1	0	0	1	0	0	0
chr2	119290638	119291858	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	120279030	120279258	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	120742317	120742583	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	120983502	120984007	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr2	121115057	121115924	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	122625455	122626317	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	122627571	122629335	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	126885793	126885928	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr2	126971447	126971741	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr2	127055517	127055895	Non-heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr2	127058959	127059231	Non-heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr2	127077512	127078798	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	127082152	127082487	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	127092757	127093600	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	127102713	127104970	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	127108156	127108542	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr2	127118149	127118637	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	127176312	127176829	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	127514015	127514751	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr2	127695415	127696224	Heritable	0	0	0	1	1	0	0	1	0	1	0	0
chr2	128191512	128192171	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr2	128282266	128282603	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr2	128901846	128902491	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr2	129233532	129234176	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr2	129587294	129587713	Heritable	0	0	0	1	1	0	0	1	0	1	0	0
