seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_cpg_islands	hg38_genes_exons	hg38_genes_introns	hg38_genes_3UTRs	hg38_cpg_inter	hg38_cpg_shores	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs
chr1	32293551	32293861	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	32586573	32587560	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	32714991	32715645	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr1	34076767	34077532	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	34109282	34111127	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	34804644	34805629	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35013911	35016161	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr1	35048069	35048496	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	35193907	35194424	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr1	35270053	35270731	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	35307573	35307922	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	35314752	35315846	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35316859	35317583	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35322577	35322981	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35477389	35477933	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35610296	35610789	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35720480	35720605	Heritable	1	0	1	0	1	0	1	0	0	0	0	0
chr1	35766502	35766989	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr1	35794630	35795135	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	35805952	35806232	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr1	35979090	35979323	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	35986793	35988016	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	36050203	36051230	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	36182363	36182525	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr1	36221644	36222189	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr1	36260486	36261744	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	36394742	36395230	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr1	36426693	36427596	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	37818430	37818947	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	38929493	38930194	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	39690139	39690970	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	39868440	39868983	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	40052906	40053599	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	40615910	40616213	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	40785289	40785591	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	42725028	42726002	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	42986563	42987487	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	44016367	44017127	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr1	44103569	44103673	Heritable	1	1	1	0	0	0	0	0	0	1	0	0
chr1	44474932	44475399	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	44951810	44952063	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	47322231	47323256	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	47329188	47330329	Heritable	1	0	0	0	0	1	0	1	0	0	0	0
chr1	50418226	50418740	Heritable	1	1	1	0	1	0	1	0	0	0	0	0
chr1	50952107	50952254	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	51205026	51207472	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	51233140	51233644	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr1	51291347	51292059	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	52108950	52110319	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	52721000	52721482	Heritable	1	0	0	0	0	1	0	0	0	0	1	0
chr1	53977200	53977498	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr1	54213744	54214114	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	54308525	54308754	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	61933974	61934275	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	61953030	61955498	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	62214713	62215297	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	62217039	62217813	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	63299773	63300593	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	64957532	64958008	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	65034141	65034829	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	65550124	65550548	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	72324264	72324382	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	72334745	72334842	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	87134438	87135554	Heritable	0	0	1	1	0	0	1	1	0	0	0	0
chr1	88991832	88992179	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	90726433	90726740	Non-heritable	0	1	0	0	0	0	0	0	0	0	1	0
chr1	90835559	90835813	Heritable	1	1	1	1	0	0	0	0	0	1	0	0
chr1	90909787	90910134	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	92876411	92877344	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr1	108876067	108876386	Non-heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr1	108907870	108908319	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr1	109113210	109113371	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr1	110556492	110556945	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	110605483	110605717	Non-heritable	1	0	1	0	0	0	1	0	0	1	0	1
chr1	112743187	112743420	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr1	115978319	115980363	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr1	120848359	120848427	Low prediction	0	0	0	0	0	0	1	0	0	0	1	0
chr1	146038320	146038768	Low prediction	1	0	0	0	0	1	0	0	0	0	0	0
chr1	146486290	146486615	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr1	148160182	148161148	Heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr1	148328866	148329782	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr1	148963905	148964335	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	149123158	149123970	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr1	149946539	149946984	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	150925639	150925826	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr1	151014957	151015760	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	151649086	151649259	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	151816210	151816756	Non-heritable	1	0	1	1	1	1	0	0	0	0	0	1
chr1	152188758	152189256	Heritable	0	1	0	1	0	0	1	0	0	1	0	0
chr1	152418250	152418801	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	154434530	154434654	Heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr1	155691295	155695381	Heritable	1	0	0	1	0	1	1	1	0	0	0	0
chr1	156389215	156389461	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	157279106	157279842	Heritable	1	0	0	1	0	1	0	0	1	1	0	0
chr1	158212443	158214229	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	158495946	158496398	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr1	159173520	159175372	Heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr1	159176713	159179044	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr1	161442826	161443878	Heritable	1	1	0	1	0	0	0	0	0	0	0	0
chr1	161524805	161525287	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr1	161606040	161606236	Heritable	0	1	0	1	0	0	0	0	0	1	0	0
chr1	162427933	162428146	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	163961139	163961542	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	164801111	164801785	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	168056189	168056443	Heritable	0	1	1	1	0	0	1	0	0	1	0	0
chr1	169265182	169268644	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	179362636	179364257	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr1	180182465	180182752	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	182031990	182032769	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr1	185403296	185404583	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	196777627	196777852	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	200687555	200688024	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	201467728	201468141	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	202122867	202123855	Heritable	1	0	1	1	0	1	0	0	0	1	0	1
chr1	203027722	203028241	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	203031589	203032041	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	203273872	203275035	Heritable	1	0	1	1	0	0	1	0	1	1	0	0
chr1	205032600	205032900	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	205041805	205042540	Heritable	1	0	0	0	0	1	0	0	0	1	0	0
chr1	205048054	205049344	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr1	205221229	205221595	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	207751031	207751443	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr1	212952155	212952792	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr1	214364645	214365234	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	216531350	216532384	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	223795522	223796241	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	226209139	226209463	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	226406493	226406747	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	226975115	226976585	Non-heritable	1	1	0	1	0	0	1	0	0	1	0	0
chr1	227786784	227786944	Non-heritable	1	1	1	0	0	0	0	0	0	1	0	0
chr1	227919560	227919815	Non-heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr1	228621008	228621100	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr1	228628182	228628242	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr1	228635377	228635757	Heritable	1	1	0	0	0	0	1	0	0	1	0	0
chr1	229406976	229407305	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr1	230322143	230322527	Non-heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr1	230423392	230423909	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr1	230910290	230910636	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	231693831	231694105	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr1	233612281	233613238	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr1	233626039	233626531	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr1	233630039	233631623	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr1	233639574	233641218	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	233663810	233664627	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	235700986	235701606	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	240883681	240884184	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	241355386	241355915	Heritable	1	0	1	1	0	0	1	0	0	1	0	1
chr1	243101394	243102104	Heritable	1	1	1	0	0	0	1	0	0	1	0	0
chr1	243474532	243474857	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr1	244056785	244059196	Heritable	0	0	1	0	1	0	1	1	0	0	1	0
chr1	244064322	244065666	Heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr1	244087515	244087896	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr1	244099090	244100001	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr1	244154864	244155531	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	245099425	245099920	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	245371214	245371353	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	245465532	245466177	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	245823081	245823688	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	246071746	246072586	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	246221627	246221905	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr1	247127684	247128072	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr1	247518228	247518458	Heritable	0	1	1	1	0	0	0	0	0	1	0	1
chr1	247783121	247784943	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr1	247936974	247938282	Heritable	1	1	1	0	0	0	1	0	0	1	0	0
chr2	1565521	1566537	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr2	1591542	1592289	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	1633730	1634320	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr2	1797813	1798317	Heritable	1	1	0	1	0	0	1	0	0	0	0	0
chr2	1802057	1802696	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr2	1813450	1813694	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr2	1891154	1891419	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	2188227	2189115	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	2321571	2322557	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	3148249	3148386	Heritable	1	0	0	0	0	1	0	0	1	0	0	0
chr2	3267085	3267872	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	3313906	3314325	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr2	3466778	3467369	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	3605003	3605837	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr2	3611187	3611475	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	5384712	5385201	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	5529396	5530138	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	5980720	5981031	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr2	7017864	7018806	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	7031689	7032218	Heritable	0	1	0	1	0	0	1	0	1	0	0	0
chr2	7236995	7237762	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	7599494	7600441	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	8679908	8680582	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr2	9103315	9103610	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr2	9230336	9230718	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	9303833	9304108	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	9311041	9311876	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	9378416	9379078	Non-heritable	0	0	1	1	0	1	0	1	0	0	0	0
chr2	9466257	9466650	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	9475586	9475649	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr2	9637973	9638729	Non-heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr2	9883443	9884571	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	10039736	10041419	Heritable	1	0	1	0	0	0	1	1	0	1	0	0
chr2	10057704	10057854	Heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr2	10060466	10060620	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	10283395	10285932	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr2	10286960	10287254	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	10330835	10331938	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	10360908	10361865	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	10371786	10373122	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	10405179	10405921	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	10565496	10566078	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	10647495	10647673	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	11133568	11133920	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr2	11175402	11175560	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	11679520	11680655	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr2	15984729	15985222	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	16013789	16014666	Heritable	0	1	1	1	0	0	1	0	0	1	0	0
chr2	16030565	16031466	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr2	16069657	16070836	Heritable	1	0	1	1	0	1	0	0	1	1	0	0
chr2	16215834	16216778	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	16293436	16293741	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	16663204	16664165	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	20623247	20623736	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr2	20672097	20672329	Non-heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr2	23502112	23502252	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	23550437	23550974	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	23563598	23564247	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	24220947	24221247	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	24403333	24403419	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	24404519	24405011	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	24841575	24841719	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr2	25078228	25079310	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	25129028	25129385	Heritable	0	0	0	1	0	0	0	1	1	0	0	0
chr2	25161290	25161661	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr2	25373052	25373688	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr2	25411568	25411998	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	25939049	25939367	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	25981313	25981493	Heritable	0	0	1	0	0	0	1	0	0	1	0	0
chr2	26242786	26243046	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr2	26246403	26246975	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	26298625	26299633	Heritable	1	0	1	1	0	1	0	0	1	1	0	0
chr2	26488938	26489321	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	26532510	26533840	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	27117908	27118046	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	27308361	27308729	Heritable	0	1	1	0	0	0	1	0	0	1	0	1
chr2	28334618	28334820	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	28587779	28588391	Non-heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	28956034	28957498	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr2	31581319	31581644	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr2	32874823	32874982	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	34481732	34482611	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	34485558	34488416	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	35656222	35657468	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	36669967	36671079	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	37376475	37377365	Non-heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr2	37535887	37536117	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	39243584	39244172	Heritable	0	1	1	1	0	0	1	0	0	1	0	1
chr2	39664589	39665053	Non-heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr2	39667729	39670189	Non-heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr2	39671428	39673132	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	42961380	42961711	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	43000250	43001079	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	43021911	43022493	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr2	43101711	43101965	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	43220072	43223826	Heritable	1	0	1	1	1	1	1	1	0	0	0	0
chr2	43301083	43302785	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	45167694	45168113	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr2	46296322	46296463	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr2	46335680	46336088	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr2	47072189	47072674	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	47752770	47753716	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	48317184	48317902	Non-heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr2	48419581	48420359	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	48439145	48439281	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr2	48755999	48756540	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr2	50345806	50346172	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	52540793	52541038	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	54557624	54557747	Non-heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr2	54708194	54708629	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	54879236	54880390	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	55137556	55139333	Non-heritable	1	0	1	0	0	1	0	0	1	1	0	0
chr2	61855368	61855596	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr2	63047280	63047937	Heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr2	64063846	64064345	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr2	64730578	64730814	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	64864494	64864625	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr2	66432036	66432272	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	66437666	66439285	Heritable	1	0	1	1	0	1	0	1	0	1	0	1
chr2	66491790	66492459	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr2	69948521	69948978	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	70132407	70133078	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr2	70140468	70141086	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr2	70607285	70607881	Heritable	0	0	1	1	1	1	0	0	0	0	1	0
chr2	70823610	70823978	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr2	71389290	71389925	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	71546795	71547236	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	71576456	71576745	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr2	71578534	71579251	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	71592269	71592755	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr2	71596034	71596602	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr2	72138655	72139479	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr2	73069422	73069968	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	73745974	73746220	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	74148776	74148974	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr2	74226341	74227287	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr2	74414533	74414744	Heritable	1	1	1	0	0	0	1	0	0	1	0	0
chr2	74415711	74415955	Heritable	1	1	1	1	0	0	0	0	0	0	0	1
chr2	74548302	74548510	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr2	74908599	74909207	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	74910983	74911753	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	74920415	74920490	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr2	78779945	78780730	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	79511252	79511493	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr2	83035863	83035915	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	85058582	85058765	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr2	85189586	85189884	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	85400824	85401235	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr2	85742060	85742695	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr2	85796322	85797210	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr2	86632455	86633248	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	87583416	87583951	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr2	88169981	88170108	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr2	88284099	88284441	Heritable	0	1	0	0	0	0	0	0	1	0	1	0
chr2	89814416	89814626	Low prediction	0	0	0	0	0	1	0	0	0	0	1	0
chr2	89832823	89833897	Low prediction	0	0	0	0	0	1	0	0	1	0	1	0
chr2	90237864	90238368	Low prediction	0	1	0	0	0	0	1	0	0	0	1	0
chr2	90245037	90245397	Low prediction	0	0	0	0	0	1	0	0	0	0	1	0
chr2	90360569	90360942	Low prediction	1	1	0	0	0	0	0	0	0	1	0	0
chr2	91571261	91571760	Low prediction	0	0	0	0	0	1	0	0	0	0	1	0
chr2	91589887	91590118	Low prediction	0	1	1	1	0	0	1	0	0	0	0	0
chr2	91660003	91660132	Low prediction	1	0	1	0	0	1	0	0	0	1	0	0
chr2	91748689	91749309	Low prediction	0	1	1	1	0	0	1	0	0	1	0	0
chr2	91840092	91840395	Low prediction	0	1	0	0	0	0	0	0	0	1	0	0
chr2	96801879	96802397	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr2	96823983	96824892	Non-heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr2	96864329	96864916	Heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr2	96907571	96907996	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr2	96916359	96917366	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr2	97724020	97724530	Heritable	0	1	1	1	0	0	1	0	0	1	0	1
chr2	98445948	98447034	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
