seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	h2_category
chr1	1428247	1428417	171	*	chr1	1427554	1430255	2702	+	exon:1097	ENST00000378821.4	643965	TMEM88B	hg38_genes_exons	Non-heritable
chr1	1428247	1428417	171	*	chr1	1427788	1430255	2468	+	3UTR:49	ENST00000378821.4	643965	TMEM88B	hg38_genes_3UTRs	Non-heritable
chr1	1428247	1428417	171	*	chr1	1427954	1430791	2838	*	shore:148				hg38_cpg_shores	Non-heritable
chr1	1431655	1432049	395	*	chr1	1431844	1432843	1000	-	promoter:11984	ENST00000434150.1	102724312	LINC01770	hg38_genes_promoters	Non-heritable
chr1	1431655	1432049	395	*	chr1	1429861	1433860	4000	+	1to5kb:219	ENST00000495558.1	64856	VWA1	hg38_genes_1to5kb	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430523	1434522	4000	+	1to5kb:220	ENST00000338660.5	64856	VWA1	hg38_genes_1to5kb	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430690	1434689	4000	+	1to5kb:221	ENST00000476993.2	64856	VWA1	hg38_genes_1to5kb	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430735	1434734	4000	+	1to5kb:222	ENST00000471398.1	64856	VWA1	hg38_genes_1to5kb	Non-heritable
chr1	1431655	1432049	395	*	chr1	1431805	1431843	39	-	exon:83102	ENST00000434150.1	102724312	LINC01770	hg38_genes_exons	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430663	1434187	3525	-	intron:71118	ENST00000430109.1	102724312	LINC01770	hg38_genes_introns	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430955	1431804	850	-	intron:71119	ENST00000434150.1	102724312	LINC01770	hg38_genes_introns	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430663	1434177	3515	-	intron:71120	ENST00000454562.1	102724312	LINC01770	hg38_genes_introns	Non-heritable
chr1	1431655	1432049	395	*	chr1	1430955	1434177	3223	-	intron:71121	ENST00000417917.1	102724312	LINC01770	hg38_genes_introns	Non-heritable
chr1	1431655	1432049	395	*	chr1	1431015	1433014	2000	*	shore:149				hg38_cpg_shores	Non-heritable
chr1	1434848	1435266	419	*	chr1	1433861	1434860	1000	+	promoter:219	ENST00000495558.1	64856	VWA1	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434523	1435522	1000	+	promoter:220	ENST00000338660.5	64856	VWA1	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434690	1435689	1000	+	promoter:221	ENST00000476993.2	64856	VWA1	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434735	1435734	1000	+	promoter:222	ENST00000471398.1	64856	VWA1	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434574	1435573	1000	-	promoter:11983	ENST00000430109.1	102724312	LINC01770	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434489	1435488	1000	-	promoter:11985	ENST00000454562.1	102724312	LINC01770	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434521	1435520	1000	-	promoter:11986	ENST00000417917.1	102724312	LINC01770	hg38_genes_promoters	Non-heritable
chr1	1434848	1435266	419	*	chr1	1432844	1436843	4000	-	1to5kb:11984	ENST00000434150.1	102724312	LINC01770	hg38_genes_1to5kb	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434861	1435146	286	+	5UTR:63	ENST00000495558.1	64856	VWA1	hg38_genes_5UTRs	Non-heritable
chr1	1434848	1435266	419	*	chr1	1434861	1435146	286	+	exon:1098	ENST00000495558.1	64856	VWA1	hg38_genes_exons	Non-heritable
chr1	1434848	1435266	419	*	chr1	1435147	1436926	1780	+	intron:880	ENST00000495558.1	64856	VWA1	hg38_genes_introns	Non-heritable
chr1	1434848	1435266	419	*	chr1	1433560	1435559	2000	*	shore:150				hg38_cpg_shores	Non-heritable
chr1	1441769	1442051	283	*	chr1	1439081	1442882	3802	+	exon:1105	ENST00000476993.2	64856	VWA1	hg38_genes_exons	Non-heritable
chr1	1441769	1442051	283	*	chr1	1439788	1442882	3095	+	3UTR:52	ENST00000476993.2	64856	VWA1	hg38_genes_3UTRs	Non-heritable
chr1	1441769	1442051	283	*	chr1	1440205	1442204	2000	*	shore:152				hg38_cpg_shores	Non-heritable
chr1	1505666	1505773	108	*	chr1	1504671	1505670	1000	+	promoter:234	ENST00000692936.1	83858	ATAD3B	hg38_genes_promoters	Non-heritable
chr1	1505666	1505773	108	*	chr1	1505671	1505736	66	+	exon:1195	ENST00000692936.1	83858	ATAD3B	hg38_genes_exons	Non-heritable
chr1	1505666	1505773	108	*	chr1	1503662	1509204	5543	+	intron:960	ENST00000641974.1	83858	ATAD3B	hg38_genes_introns	Non-heritable
chr1	1505666	1505773	108	*	chr1	1503662	1509204	5543	+	intron:961	ENST00000641679.1	83858	ATAD3B	hg38_genes_introns	Non-heritable
chr1	1505666	1505773	108	*	chr1	1505737	1509204	3468	+	intron:962	ENST00000692936.1	83858	ATAD3B	hg38_genes_introns	Non-heritable
chr1	1505666	1505773	108	*	chr1	1505208	1507207	2000	*	shelf:87				hg38_cpg_shelves	Non-heritable
chr1	1630437	1630551	115	*	chr1	1627163	1631162	4000	+	1to5kb:278	ENST00000472264.1	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1627173	1631172	4000	+	1to5kb:279	ENST00000356026.10	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1627178	1631177	4000	+	1to5kb:280	ENST00000512731.5	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1627179	1631178	4000	+	1to5kb:281	ENST00000378675.7	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1627783	1631782	4000	+	1to5kb:282	ENST00000479814.5	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1628203	1632202	4000	+	1to5kb:283	ENST00000435358.5	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1628203	1632202	4000	+	1to5kb:284	ENST00000503792.1	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1628679	1632678	4000	+	1to5kb:285	ENST00000489782.1	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1629002	1633001	4000	+	1to5kb:286	ENST00000486400.1	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1629240	1633239	4000	+	1to5kb:287	ENST00000490017.1	8510	MMP23B	hg38_genes_1to5kb	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1315	ENST00000479659.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1335	ENST00000489635.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630605	314	+	exon:1355	ENST00000355826.10	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630605	314	+	exon:1375	ENST00000505820.7	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630605	314	+	exon:1394	ENST00000518681.6	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630605	314	+	exon:1414	ENST00000520777.6	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1433	ENST00000511502.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1462	ENST00000487053.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1485	ENST00000378712.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1513	ENST00000504599.6	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1549	ENST00000378708.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630532	241	+	exon:1566	ENST00000506488.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	exon:1587	ENST00000514234.5	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630589	298	+	exon:1614	ENST00000483015.1	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630603	312	+	exon:1617	ENST00000511910.1	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630605	314	+	exon:1619	ENST00000470373.1	142678	MIB2	hg38_genes_exons	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	3UTR:92	ENST00000489635.5	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630605	75	+	3UTR:93	ENST00000355826.10	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630605	75	+	3UTR:94	ENST00000505820.7	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630605	75	+	3UTR:95	ENST00000518681.6	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630605	75	+	3UTR:96	ENST00000520777.6	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630604	313	+	3UTR:101	ENST00000487053.5	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630302	1630604	303	+	3UTR:104	ENST00000378712.5	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630604	74	+	3UTR:105	ENST00000504599.6	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630604	74	+	3UTR:106	ENST00000378708.5	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630292	1630532	241	+	3UTR:116	ENST00000506488.5	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630604	74	+	3UTR:117	ENST00000514234.5	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1630531	1630589	59	+	3UTR:120	ENST00000483015.1	142678	MIB2	hg38_genes_3UTRs	Non-heritable
chr1	1630437	1630551	115	*	chr1	1626669	1634630	7962	*	island:125				hg38_cpg_islands	Non-heritable
chr1	1633270	1633871	602	*	chr1	1632679	1633678	1000	+	promoter:285	ENST00000489782.1	8510	MMP23B	hg38_genes_promoters	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633002	1634001	1000	+	promoter:286	ENST00000486400.1	8510	MMP23B	hg38_genes_promoters	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633240	1634239	1000	+	promoter:287	ENST00000490017.1	8510	MMP23B	hg38_genes_promoters	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633188	1633355	168	+	exon:1626	ENST00000356026.10	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633748	1633912	165	+	exon:1627	ENST00000356026.10	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633188	1634099	912	+	exon:1634	ENST00000512731.5	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1632981	1633355	375	+	exon:1639	ENST00000378675.7	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633748	1633912	165	+	exon:1640	ENST00000378675.7	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633188	1633355	168	+	exon:1645	ENST00000479814.5	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633748	1633912	165	+	exon:1646	ENST00000479814.5	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633203	1633355	153	+	exon:1650	ENST00000435358.5	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633748	1634099	352	+	exon:1651	ENST00000435358.5	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633203	1633480	278	+	exon:1654	ENST00000503792.1	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633748	1633912	165	+	exon:1655	ENST00000503792.1	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633679	1633912	234	+	exon:1659	ENST00000489782.1	8510	MMP23B	hg38_genes_exons	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633356	1633747	392	+	intron:1348	ENST00000356026.10	8510	MMP23B	hg38_genes_introns	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633356	1633747	392	+	intron:1359	ENST00000378675.7	8510	MMP23B	hg38_genes_introns	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633356	1633747	392	+	intron:1364	ENST00000479814.5	8510	MMP23B	hg38_genes_introns	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633356	1633747	392	+	intron:1368	ENST00000435358.5	8510	MMP23B	hg38_genes_introns	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633481	1633747	267	+	intron:1371	ENST00000503792.1	8510	MMP23B	hg38_genes_introns	Non-heritable
chr1	1633270	1633871	602	*	chr1	1633478	1634099	622	+	3UTR:122	ENST00000512731.5	8510	MMP23B	hg38_genes_3UTRs	Non-heritable
chr1	1633270	1633871	602	*	chr1	1626669	1634630	7962	*	island:125				hg38_cpg_islands	Non-heritable
chr1	1708368	1708589	222	*	chr1	1707562	1708561	1000	-	promoter:12025	ENST00000468800.5	728642	CDK11A	hg38_genes_promoters	Heritable
chr1	1708368	1708589	222	*	chr1	1708232	1709231	1000	-	promoter:12029	ENST00000474916.1	728642	CDK11A	hg38_genes_promoters	Heritable
chr1	1708368	1708589	222	*	chr1	1705254	1709253	4000	-	1to5kb:12013	ENST00000463652.5	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1705117	1709116	4000	-	1to5kb:12021	ENST00000478901.1	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1705556	1709555	4000	-	1to5kb:12022	ENST00000468397.1	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1705603	1709602	4000	-	1to5kb:12023	ENST00000491311.1	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1705586	1709585	4000	-	1to5kb:12024	ENST00000495016.5	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1708562	1712561	4000	-	1to5kb:12025	ENST00000468800.5	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1705761	1709760	4000	-	1to5kb:12026	ENST00000464748.1	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1706025	1710024	4000	-	1to5kb:12027	ENST00000489300.1	728642	CDK11A	hg38_genes_1to5kb	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71337	ENST00000404249.8	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71356	ENST00000356200.7	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71373	ENST00000598846.1	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71396	ENST00000356937.7	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71413	ENST00000378638.6	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71432	ENST00000509982.5	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71450	ENST00000357760.6	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71469	ENST00000358779.9	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71488	ENST00000378633.5	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71507	ENST00000460465.5	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708246	1708793	548	-	intron:71535	ENST00000492390.5	728642	CDK11A	hg38_genes_introns	Heritable
chr1	1708368	1708589	222	*	chr1	1708154	1710153	2000	*	shelf:111				hg38_cpg_shelves	Heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1723831	1000	-	promoter:12011	ENST00000356200.7	728642	CDK11A	hg38_genes_promoters	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721656	1722655	1000	-	promoter:12014	ENST00000356937.7	728642	CDK11A	hg38_genes_promoters	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1723831	1000	-	promoter:12015	ENST00000378638.6	728642	CDK11A	hg38_genes_promoters	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722833	1723832	1000	-	promoter:12016	ENST00000509982.5	728642	CDK11A	hg38_genes_promoters	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721880	1722879	1000	-	promoter:12031	ENST00000498810.1	728642	CDK11A	hg38_genes_promoters	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1719512	1723511	4000	+	1to5kb:292	ENST00000577672.1			hg38_genes_1to5kb	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1719615	1723614	4000	+	1to5kb:293	ENST00000417099.1			hg38_genes_1to5kb	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722656	1726655	4000	-	1to5kb:12014	ENST00000356937.7	728642	CDK11A	hg38_genes_1to5kb	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722880	1726879	4000	-	1to5kb:12031	ENST00000498810.1	728642	CDK11A	hg38_genes_1to5kb	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8254	ENST00000404249.8	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722597	1722831	235	-	5UTR:8255	ENST00000356200.7	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	5UTR:8256	ENST00000378638.6	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722597	1722634	38	-	5UTR:8257	ENST00000378638.6	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722832	14	-	5UTR:8258	ENST00000509982.5	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8260	ENST00000357760.6	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8262	ENST00000358779.9	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8264	ENST00000378633.5	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8266	ENST00000460465.5	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8268	ENST00000479362.1	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722819	1722831	13	-	5UTR:8270	ENST00000401096.2	728642	CDK11A	hg38_genes_5UTRs	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83337	ENST00000404249.8	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722588	1722831	244	-	exon:83356	ENST00000356200.7	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722588	1722831	244	-	exon:83377	ENST00000598846.1	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83417	ENST00000378638.6	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722588	1722634	47	-	exon:83418	ENST00000378638.6	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722832	125	-	exon:83437	ENST00000509982.5	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83457	ENST00000357760.6	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83477	ENST00000358779.9	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83497	ENST00000378633.5	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83517	ENST00000460465.5	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83569	ENST00000479362.1	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722466	1722831	366	-	exon:83576	ENST00000487462.1	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722708	1722831	124	-	exon:83578	ENST00000401096.2	728642	CDK11A	hg38_genes_exons	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71344	ENST00000404249.8	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1724257	1426	-	intron:71345	ENST00000404249.8	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722587	876	-	intron:71363	ENST00000356200.7	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722587	876	-	intron:71380	ENST00000598846.1	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1734689	11858	-	intron:71381	ENST00000598846.1	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722587	876	-	intron:71420	ENST00000378638.6	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722635	1722707	73	-	intron:71421	ENST00000378638.6	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71439	ENST00000509982.5	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71457	ENST00000357760.6	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1724257	1426	-	intron:71458	ENST00000357760.6	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71476	ENST00000358779.9	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1724257	1426	-	intron:71477	ENST00000358779.9	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71495	ENST00000378633.5	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1724257	1426	-	intron:71496	ENST00000378633.5	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71514	ENST00000460465.5	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1722832	1724257	1426	-	intron:71515	ENST00000460465.5	728642	CDK11A	hg38_genes_introns	Non-heritable
chr1	1722447	1723483	1037	*	chr1	1721712	1722707	996	-	intron:71541	ENST00000479362.1	728642	CDK11A	hg38_genes_introns	Non-heritable
