reference	target_id	seqnames_hg19	pos_hg19	cell_type	marker_rank	marker_pvalue	signature_platform	mapping_status	seqnames_hg38	pos_hg38	overlaps_blacklist	overlaps_ct_snp	duplicated_reference_coordinate	eligible
"Lee"	"cg04588356"	"chr2"	3473852	"Astro"	159	1.93813470439333e-30	"850K"	"unique_liftover"	"chr2"	3470081	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23817196"	"chr2"	131674826	"Astro"	160	1.99011000998354e-30	"850K"	"unique_liftover"	"chr2"	130917253	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07621758"	"chr22"	38300601	"Astro"	161	2.03957131179927e-30	"850K"	"unique_liftover"	"chr22"	37904594	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg27421915"	"chr3"	172371007	"Astro"	162	2.04284187218761e-30	"850K"	"unique_liftover"	"chr3"	172653217	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22364021"	"chr5"	36613039	"Astro"	163	2.17526201849627e-30	"850K"	"unique_liftover"	"chr5"	36612937	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17400113"	"chr15"	93617146	"Astro"	164	2.3775494863355e-30	"850K"	"unique_liftover"	"chr15"	93073917	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06437430"	"chr5"	1033714	"Astro"	165	2.41658490278977e-30	"850K"	"unique_liftover"	"chr5"	1033599	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg27454789"	"chr10"	95516788	"Astro"	166	2.65093984879436e-30	"850K"	"unique_liftover"	"chr10"	93757031	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03555914"	"chr2"	121554810	"Astro"	167	2.68338186363881e-30	"850K"	"unique_liftover"	"chr2"	120797234	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16553757"	"chr15"	67007131	"Astro"	168	2.82426126409064e-30	"850K"	"unique_liftover"	"chr15"	66714793	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25909064"	"chr11"	120082805	"Astro"	169	2.91074833042181e-30	"850K"	"unique_liftover"	"chr11"	120212097	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16946581"	"chr1"	16126214	"Astro"	170	3.06199032879271e-30	"850K"	"unique_liftover"	"chr1"	15799719	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02260973"	"chr3"	123420343	"Astro"	171	3.08046120381155e-30	"850K"	"unique_liftover"	"chr3"	123701496	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00437048"	"chr10"	3162191	"Astro"	172	3.15888282846697e-30	"850K"	"unique_liftover"	"chr10"	3119999	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15774864"	"chr2"	63272214	"Astro"	173	3.19818769647494e-30	"850K"	"unique_liftover"	"chr2"	63045079	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20971527"	"chr1"	8921294	"Astro"	174	3.29721509557175e-30	"850K"	"unique_liftover"	"chr1"	8861235	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06052606"	"chr10"	99294124	"Astro"	175	3.53517012010462e-30	"850K"	"unique_liftover"	"chr10"	97534367	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20110535"	"chr19"	14225647	"Astro"	176	3.78913416997519e-30	"850K"	"unique_liftover"	"chr19"	14114835	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07209818"	"chr2"	179188101	"Astro"	177	4.13440042894606e-30	"850K"	"unique_liftover"	"chr2"	178323374	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12440404"	"chr3"	193810875	"Astro"	178	4.1981368785083e-30	"850K"	"unique_liftover"	"chr3"	194093086	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14582279"	"chr10"	18241882	"Astro"	179	4.29890720812585e-30	"850K"	"unique_liftover"	"chr10"	17952953	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13386505"	"chr17"	71548754	"Astro"	180	4.75818926781686e-30	"850K"	"unique_liftover"	"chr17"	73552615	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18422464"	"chr17"	70370544	"Astro"	181	4.9990132817095e-30	"850K"	"unique_liftover"	"chr17"	72374403	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25388715"	"chr10"	115468942	"Astro"	182	5.79589545471587e-30	"850K"	"unique_liftover"	"chr10"	113709183	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19263228"	"chr1"	3191660	"Astro"	183	6.02112828312004e-30	"850K"	"unique_liftover"	"chr1"	3275096	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12081317"	"chr19"	3337399	"Astro"	184	6.13511033418033e-30	"850K"	"unique_liftover"	"chr19"	3337401	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01348757"	"chr15"	90223301	"Astro"	185	6.20996781158688e-30	"850K"	"unique_liftover"	"chr15"	89680070	FALSE	TRUE	FALSE	FALSE
"Lee"	"cg26318206"	"chr14"	105734761	"Astro"	186	6.31251122729909e-30	"850K"	"unique_liftover"	"chr14"	105268424	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00469269"	"chr2"	241534583	"Astro"	187	7.08539267124938e-30	"850K"	"unique_liftover"	"chr2"	240595166	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02662441"	"chr10"	104355824	"Astro"	188	7.2979052190399e-30	"850K"	"unique_liftover"	"chr10"	102596067	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19256819"	"chr9"	37905463	"Astro"	189	7.61305615279904e-30	"850K"	"unique_liftover"	"chr9"	37905466	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06724693"	"chr1"	3010896	"Astro"	190	9.25502850065716e-30	"850K"	"unique_liftover"	"chr1"	3094332	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13184448"	"chr2"	238647857	"Astro"	191	9.72477664890699e-30	"850K"	"unique_liftover"	"chr2"	237739214	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00004883"	"chr16"	75148460	"Astro"	192	9.95288530739512e-30	"850K"	"unique_liftover"	"chr16"	75114562	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17452384"	"chr4"	87374237	"Astro"	193	1.05052627693307e-29	"850K"	"unique_liftover"	"chr4"	86453084	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15703377"	"chr17"	71282593	"Astro"	194	1.05619105126899e-29	"850K"	"unique_liftover"	"chr17"	73286454	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26540191"	"chr4"	3475093	"Astro"	195	1.11297422144689e-29	"850K"	"unique_liftover"	"chr4"	3473366	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06569129"	"chr22"	37164193	"Astro"	196	1.23090588646115e-29	"850K"	"unique_liftover"	"chr22"	36768149	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13458781"	"chr1"	55089372	"Astro"	197	1.32352099204512e-29	"850K"	"unique_liftover"	"chr1"	54623699	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17089169"	"chr8"	37672725	"Astro"	198	1.33273677686687e-29	"850K"	"unique_liftover"	"chr8"	37815207	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23200394"	"chr2"	121652008	"Astro"	199	1.33486652165166e-29	"850K"	"unique_liftover"	"chr2"	120894432	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03260530"	"chr17"	81049494	"Astro"	200	1.36892267725857e-29	"850K"	"unique_liftover"	"chr17"	83091691	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25553279"	"chr2"	29203014	"Astro"	201	1.44128422216216e-29	"850K"	"unique_liftover"	"chr2"	28980148	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08731080"	"chr4"	3475171	"Astro"	202	1.46763827882696e-29	"850K"	"unique_liftover"	"chr4"	3473444	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11591813"	"chr17"	59458263	"Astro"	203	1.52762441390517e-29	"850K"	"unique_liftover"	"chr17"	61380902	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04451839"	"chr16"	54311855	"Astro"	204	1.62806658844077e-29	"850K"	"unique_liftover"	"chr16"	54277943	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10679106"	"chr1"	19273747	"Astro"	205	1.67550410666908e-29	"850K"	"unique_liftover"	"chr1"	18947253	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02241020"	"chr12"	16501534	"Astro"	206	1.72659057457642e-29	"850K"	"unique_liftover"	"chr12"	16348600	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15233575"	"chr19"	45221584	"Astro"	207	1.83270419973233e-29	"850K"	"unique_liftover"	"chr19"	44718312	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26311804"	"chr11"	133155303	"Astro"	208	1.94247537880584e-29	"850K"	"unique_liftover"	"chr11"	133285408	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg27065254"	"chr17"	71289332	"Astro"	209	1.9910827317837e-29	"850K"	"unique_liftover"	"chr17"	73293193	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18180407"	NA	NA	"Astro"	210	2.21356294022863e-29	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg07656055"	"chr2"	131674773	"Astro"	211	2.40181712919105e-29	"850K"	"unique_liftover"	"chr2"	130917200	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06829645"	"chr13"	106759718	"Astro"	212	2.57512830482314e-29	"850K"	"unique_liftover"	"chr13"	106107369	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25589803"	"chr5"	112618740	"Astro"	213	2.64090567729967e-29	"850K"	"unique_liftover"	"chr5"	113283043	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00886182"	"chr2"	23658462	"Astro"	214	2.74263425852964e-29	"850K"	"unique_liftover"	"chr2"	23435591	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16505064"	"chr19"	51582691	"Astro"	215	2.78491113935397e-29	"850K"	"unique_liftover"	"chr19"	51079434	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16102196"	"chr2"	47253397	"Astro"	216	2.91348284023753e-29	"850K"	"unique_liftover"	"chr2"	47026258	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg24543939"	"chr5"	53952507	"Astro"	217	2.98287162112865e-29	"850K"	"unique_liftover"	"chr5"	54656678	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05068943"	"chr10"	101180657	"Astro"	218	3.08509607330215e-29	"850K"	"unique_liftover"	"chr10"	99420900	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg20910746"	"chr11"	27062416	"Astro"	219	3.42673189200737e-29	"850K"	"unique_liftover"	"chr11"	27040869	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06873567"	"chr15"	75959737	"Astro"	220	3.43225069803765e-29	"850K"	"unique_liftover"	"chr15"	75667396	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg01389032"	"chr9"	34521807	"Astro"	221	3.46404193261657e-29	"850K"	"unique_liftover"	"chr9"	34521809	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13421133"	"chr17"	73889100	"Astro"	222	3.50404989471238e-29	"850K"	"unique_liftover"	"chr17"	75893019	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg24382178"	"chr4"	2066397	"Astro"	223	3.78312052325715e-29	"850K"	"unique_liftover"	"chr4"	2064670	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23273436"	"chr3"	13305605	"Astro"	224	3.81596000593746e-29	"850K"	"unique_liftover"	"chr3"	13264105	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14773294"	"chr22"	29628624	"Astro"	225	4.32531477946713e-29	"850K"	"unique_liftover"	"chr22"	29232635	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05979855"	"chr10"	99343645	"Astro"	226	4.59689758112864e-29	"850K"	"unique_liftover"	"chr10"	97583888	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00018198"	NA	NA	"Astro"	227	4.85424237338223e-29	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg10124548"	NA	NA	"Astro"	228	5.17922284606996e-29	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg08626382"	"chr11"	62108591	"Astro"	229	5.36566760506285e-29	"850K"	"unique_liftover"	"chr11"	62341119	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07661093"	"chr14"	89735939	"Astro"	230	5.54117215991991e-29	"850K"	"unique_liftover"	"chr14"	89269595	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04009363"	"chr2"	73271884	"Astro"	231	5.57090524141578e-29	"850K"	"unique_liftover"	"chr2"	73044755	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17022830"	"chr11"	65203222	"Astro"	232	5.62170503057657e-29	"850K"	"unique_liftover"	"chr11"	65435751	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19491388"	"chr14"	76384231	"Astro"	233	5.79743746171547e-29	"850K"	"unique_liftover"	"chr14"	75917888	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17824132"	"chr3"	66457841	"Astro"	234	5.93192311970795e-29	"850K"	"unique_liftover"	"chr3"	66407417	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11867461"	"chr7"	42147077	"Astro"	235	5.9875681286306e-29	"850K"	"unique_liftover"	"chr7"	42107478	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg21571135"	"chr4"	88038713	"Astro"	236	6.24624293795789e-29	"850K"	"unique_liftover"	"chr4"	87117561	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg17224352"	"chr11"	68199595	"Astro"	237	6.4079774643414e-29	"850K"	"unique_liftover"	"chr11"	68432127	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19625524"	"chr4"	1803148	"Astro"	238	6.51163137809742e-29	"850K"	"unique_liftover"	"chr4"	1801421	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19788036"	"chr15"	70290586	"Astro"	239	6.72853927073161e-29	"850K"	"unique_liftover"	"chr15"	69998247	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15342474"	"chr10"	11682423	"Astro"	240	6.84310517739697e-29	"850K"	"unique_liftover"	"chr10"	11640424	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02142900"	"chr16"	85007113	"Astro"	241	7.02052029284884e-29	"850K"	"unique_liftover"	"chr16"	84973507	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12221970"	"chr1"	226884832	"Astro"	242	7.25657983290639e-29	"850K"	"unique_liftover"	"chr1"	226697131	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07030701"	"chr17"	78973091	"Astro"	243	7.33688093130842e-29	"850K"	"unique_liftover"	"chr17"	80999291	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03562912"	"chr18"	45821884	"Astro"	244	7.99614213321322e-29	"850K"	"unique_liftover"	"chr18"	48295513	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25181967"	"chr20"	39787082	"Astro"	245	7.99729759401623e-29	"850K"	"unique_liftover"	"chr20"	41158442	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg12461099"	"chr1"	19217794	"Astro"	246	8.28400812787556e-29	"850K"	"unique_liftover"	"chr1"	18891300	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09388920"	"chr8"	80872680	"Astro"	247	8.36545733539358e-29	"850K"	"unique_liftover"	"chr8"	79960445	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03983502"	"chr11"	120084280	"Astro"	248	8.43992800518149e-29	"850K"	"unique_liftover"	"chr11"	120213572	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19716228"	"chr3"	171276438	"Astro"	249	8.51378427744947e-29	"850K"	"unique_liftover"	"chr3"	171558648	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03210396"	"chr18"	74879129	"Astro"	250	9.37331068137642e-29	"850K"	"unique_liftover"	"chr18"	77167173	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03903094"	"chr16"	21557267	"Endo"	1	2.21062954538495e-29	"850K"	"unique_liftover"	"chr16"	21545946	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14494620"	"chr15"	96904912	"Endo"	2	4.82085607434742e-23	"850K"	"unique_liftover"	"chr15"	96361683	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25068347"	"chr11"	128343784	"Endo"	3	5.26952233518863e-23	"850K"	"unique_liftover"	"chr11"	128473889	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg03214363"	"chr22"	27511982	"Endo"	4	7.46783202858338e-23	"850K"	"unique_liftover"	"chr22"	27116020	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22533226"	"chr12"	131456752	"Endo"	5	8.17464571526944e-23	"850K"	"unique_liftover"	"chr12"	130972207	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04941387"	"chr5"	149020695	"Endo"	6	1.49790177914011e-22	"850K"	"unique_liftover"	"chr5"	149641132	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04976792"	"chr7"	54879544	"Endo"	7	1.77010373496127e-22	"850K"	"unique_liftover"	"chr7"	54811851	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00892417"	"chr6"	149291014	"Endo"	8	2.00445480301002e-22	"850K"	"unique_liftover"	"chr6"	148969878	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18264562"	"chr1"	26253412	"Endo"	9	6.04457011433504e-22	"850K"	"unique_liftover"	"chr1"	25926921	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05109966"	"chr6"	1616792	"Endo"	10	6.5663174581363e-22	"850K"	"unique_liftover"	"chr6"	1616557	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09420961"	"chr16"	2514931	"Endo"	11	7.76021763511291e-22	"850K"	"unique_liftover"	"chr16"	2464930	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26003222"	"chr17"	75347770	"Endo"	12	9.75441379569632e-22	"850K"	"unique_liftover"	"chr17"	77351688	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10656016"	"chr3"	111448206	"Endo"	13	1.00866044287464e-21	"850K"	"unique_liftover"	"chr3"	111729359	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02655351"	"chr1"	3498101	"Endo"	14	1.06477661623519e-21	"850K"	"unique_liftover"	"chr1"	3581537	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg06534542"	"chr22"	51123742	"Endo"	15	1.33658914578245e-21	"850K"	"unique_liftover"	"chr22"	50685314	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg10967572"	"chr2"	113571986	"Endo"	16	1.60163691024884e-21	"850K"	"unique_liftover"	"chr2"	112814409	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05686867"	"chr10"	44672101	"Endo"	17	1.93253514887655e-21	"850K"	"unique_liftover"	"chr10"	44176653	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13174599"	"chr7"	131547013	"Endo"	18	3.27881560264562e-21	"850K"	"unique_liftover"	"chr7"	131862254	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08922239"	"chr4"	76635787	"Endo"	19	3.61135152835582e-21	"850K"	"unique_liftover"	"chr4"	75710603	FALSE	TRUE	FALSE	FALSE
"Lee"	"cg11562443"	"chr7"	43180938	"Endo"	20	3.82907510718108e-21	"850K"	"unique_liftover"	"chr7"	43141339	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00204802"	"chr13"	113496682	"Endo"	21	6.02717571937571e-21	"850K"	"unique_liftover"	"chr13"	112842368	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05786231"	"chr8"	58463123	"Endo"	22	9.74264605718097e-21	"850K"	"unique_liftover"	"chr8"	57550564	FALSE	TRUE	FALSE	FALSE
"Lee"	"cg07884745"	"chr22"	36552195	"Endo"	23	1.01468392098523e-20	"850K"	"unique_liftover"	"chr22"	36156147	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23997074"	"chr21"	35897782	"Endo"	24	1.89074582224714e-20	"850K"	"unique_liftover"	"chr21"	34525484	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09243359"	"chr2"	82917869	"Endo"	25	4.25723398113335e-20	"850K"	"unique_liftover"	"chr2"	82690745	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14500655"	"chr7"	75595148	"Endo"	26	4.28149259847534e-20	"850K"	"unique_liftover"	"chr7"	75965830	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg00906203"	"chr3"	42895364	"Endo"	27	5.24832845177206e-20	"850K"	"unique_liftover"	"chr3"	42853872	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04589074"	"chr15"	51717140	"Endo"	28	6.0350275117374e-20	"850K"	"unique_liftover"	"chr15"	51424943	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11378001"	"chr21"	46411691	"Endo"	29	7.121824063522e-20	"850K"	"unique_liftover"	"chr21"	44991776	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg18186324"	"chr21"	35572129	"Endo"	30	8.46871832961798e-20	"850K"	"unique_liftover"	"chr21"	34199828	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02286008"	"chr16"	30133247	"Endo"	31	9.15318740466908e-20	"850K"	"unique_liftover"	"chr16"	30121926	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg02844852"	"chr16"	84840283	"Endo"	32	1.25724036482611e-19	"850K"	"unique_liftover"	"chr16"	84806677	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg16276865"	"chr14"	102324023	"Endo"	33	1.43817594982347e-19	"850K"	"unique_liftover"	"chr14"	101857686	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22320428"	"chr9"	109212023	"Endo"	34	1.51390031992341e-19	"850K"	"unique_liftover"	"chr9"	106449742	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26222731"	"chr15"	57695943	"Endo"	35	1.63226468944366e-19	"850K"	"unique_liftover"	"chr15"	57403745	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05138702"	"chr10"	126827000	"Endo"	36	1.68521871137042e-19	"850K"	"unique_liftover"	"chr10"	125138431	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08126590"	"chr19"	719951	"Endo"	37	2.80553209322159e-19	"850K"	"unique_liftover"	"chr19"	719951	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg11510131"	"chr12"	120679618	"Endo"	38	2.98561074367945e-19	"850K"	"unique_liftover"	"chr12"	120241815	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04829621"	"chr2"	27418020	"Endo"	39	2.98655397472287e-19	"850K"	"unique_liftover"	"chr2"	27195152	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07091544"	"chr12"	12938161	"Endo"	40	2.99853934035112e-19	"850K"	"unique_liftover"	"chr12"	12785227	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26667462"	"chr6"	47012342	"Endo"	41	3.37725387888653e-19	"850K"	"unique_liftover"	"chr6"	47044606	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg15002163"	"chr2"	240161924	"Endo"	42	4.04362209518518e-19	"850K"	"unique_liftover"	"chr2"	239240228	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08137156"	"chr1"	54801397	"Endo"	43	4.74673310447151e-19	"850K"	"unique_liftover"	"chr1"	54335724	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19314470"	"chr8"	30401028	"Endo"	44	5.35068840750142e-19	"850K"	"unique_liftover"	"chr8"	30543511	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19937572"	"chr13"	101091946	"Endo"	45	6.46734399244465e-19	"850K"	"unique_liftover"	"chr13"	100439692	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg07718431"	"chr3"	187754372	"Endo"	46	7.18490401519515e-19	"850K"	"unique_liftover"	"chr3"	188036584	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg14539806"	"chr6"	35187588	"Endo"	47	7.24892298122091e-19	"850K"	"unique_liftover"	"chr6"	35219811	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg13263767"	"chr3"	96951421	"Endo"	48	8.5781096568277e-19	"850K"	"unique_liftover"	"chr3"	97232577	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09435920"	"chr17"	75033339	"Endo"	49	8.62309668061801e-19	"850K"	"unique_liftover"	"chr17"	77037257	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09419176"	NA	NA	"Endo"	50	9.90768692930447e-19	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Lee"	"cg27594616"	"chr16"	1583620	"Endo"	51	1.01429967471354e-18	"850K"	"unique_liftover"	"chr16"	1533619	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg04520242"	"chr6"	46869727	"Endo"	52	1.12682972161176e-18	"850K"	"unique_liftover"	"chr6"	46901990	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg19980260"	"chr3"	171858472	"Endo"	53	1.36261908359568e-18	"850K"	"unique_liftover"	"chr3"	172140682	FALSE	TRUE	FALSE	FALSE
"Lee"	"cg01063234"	"chr12"	96196653	"Endo"	54	1.385509389058e-18	"850K"	"unique_liftover"	"chr12"	95802875	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg26531195"	"chr11"	64097053	"Endo"	55	1.52741377523682e-18	"850K"	"unique_liftover"	"chr11"	64329581	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg05318210"	"chr2"	145780010	"Endo"	56	1.67211883954488e-18	"850K"	"unique_liftover"	"chr2"	145022443	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg23093090"	"chr10"	104574429	"Endo"	57	2.01879061050005e-18	"850K"	"unique_liftover"	"chr10"	102814672	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25344194"	"chr17"	76948389	"Endo"	58	2.70783965355795e-18	"850K"	"unique_liftover"	"chr17"	78952307	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg22025803"	"chr2"	113968637	"Endo"	59	2.89595383246514e-18	"850K"	"unique_liftover"	"chr2"	113211060	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25716814"	"chr19"	13124960	"Endo"	60	3.76715721796476e-18	"850K"	"unique_liftover"	"chr19"	13014146	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg21005438"	"chr1"	15541182	"Endo"	61	3.9788318820192e-18	"850K"	"unique_liftover"	"chr1"	15214686	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg25021969"	"chr6"	81175499	"Endo"	62	4.91422334416893e-18	"850K"	"unique_liftover"	"chr6"	80465782	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg09864050"	"chr7"	19150174	"Endo"	63	5.46093000969727e-18	"850K"	"unique_liftover"	"chr7"	19110551	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08443130"	"chr3"	128117563	"Endo"	64	5.93839713515095e-18	"850K"	"unique_liftover"	"chr3"	128398720	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08044718"	"chr5"	34190735	"Endo"	65	6.09441542709592e-18	"850K"	"unique_liftover"	"chr5"	34190630	TRUE	FALSE	FALSE	FALSE
"Lee"	"cg04879750"	"chr12"	130590529	"Endo"	66	7.37140216210246e-18	"850K"	"unique_liftover"	"chr12"	130105984	FALSE	FALSE	FALSE	TRUE
"Lee"	"cg08110756"	"chr8"	125705072	"Endo"	67	7.78326268635872e-18	"850K"	"unique_liftover"	"chr8"	124692831	FALSE	FALSE	FALSE	TRUE
