phenotype_id	num_causal_snps	chrom	start	end	positions	rsids	target_heritability	simulated_heritability
pheno_845	5	15	27656633	28656633	28528620,28392573,28173205,28156155,28111513	rs4918778,rs4916764,rs4913509,rs4909474,rs4905881	0.014280836578147866	0.014280836578147865
pheno_846	5	9	88193582	89193582	88865472,88615911,88501885,88389848,88821930	rs2868806,rs2863046,rs2862164,rs2859325,rs2865384	0.2549338685739686	0.25493386857396866
pheno_847	5	6	9075756	10075756	9948638,9654235,9952218,9561744,9735915	rs1733671,rs1730166,rs1736881,rs1727531,rs1731852	0.03669102791412777	0.036691027914127775
pheno_848	5	15	36811033	37811033	37595436,37291400,37270498,37685098,37273077	rs4935981,rs4933848,rs4931088,rs4939423,rs4932416	0.03210841744989689	0.032108417449896884
pheno_849	5	5	124796451	125796451	125266660,125276467,125400737,125042906,125575544	rs1582132,rs1583799,rs1585808,rs1580272,rs1586842	0.07594410389966999	0.07594410389967
pheno_850	4	18	73888027	74888027	74700790,74461503,74711483,74704709	rs6233706,rs6228801,rs6238426,rs6236306	0.5356383369034258	0.5356383369034258
pheno_851	4	7	51137302	52137302	51968196,51709685,51261695,51678141	rs2181778,rs2178607,rs2164228,rs2168376	0.05289694240310664	0.05289694240310665
pheno_852	2	21	16410924	17410924	17054277,17266947	rs7131896,rs7145859	0.25373786932438075	0.2537378693243807
pheno_853	1	21	20946532	21946532	21401988	rs7192445	0.02182952423514492	0.02182952423514492
pheno_854	5	7	70950774	71950774	71299157,71410254,71164233,70994390,71293295	rs2221102,rs2223059,rs2219750,rs2217555,rs2220109	0.08871858078808308	0.08871858078808309
pheno_855	3	14	14518024	15518024	14576543,14802086,15437024	rs4467322,rs4470224,rs4489143	0.6127259033217305	0.6127259033217304
pheno_856	5	6	120895808	121895808	121413678,121081635,120914717,121168299,121319585	rs1997233,rs1988013,rs1985293,rs1991207,rs1994015	0.08168953933962562	0.08168953933962562
pheno_857	1	20	15938193	16938193	16532980	rs6731789	0.045237792979980845	0.04523779297998088
pheno_858	2	11	15393075	16393075	15972358,16303919	rs3526469,rs3530570	0.38123436564078894	0.3812343656407889
pheno_859	5	14	39870753	40870753	39920160,40586200,40519855,40444185,40200097	rs4540516,rs4559736,rs4553260,rs4549488,rs4547156	0.005648058158676615	0.0056480581586766145
pheno_860	3	6	45807658	46807658	46073148,45929201,46695872	rs1821638,rs1818852,rs1827826	0.07052621601843577	0.07052621601843578
pheno_861	3	18	16494725	17494725	17169303,17063203,16922598	rs6042585,rs6039688,rs6037262	0.09244957123697908	0.09244957123697908
pheno_862	2	6	134950835	135950835	135929980,135562219	rs2030516,rs2025450	0.04275900887526958	0.042759008875269594
pheno_863	4	8	63247752	64247752	63672118,64239506,63536481,63654018	rs2558759,rs2560488,rs2552390,rs2555532	0.09820904006429922	0.09820904006429926
pheno_864	1	13	83356087	84356087	83362143	rs4284930	0.030280913254261525	0.030280913254261525
pheno_865	5	3	174907051	175907051	175307409,175651210,174943872,175529208,175706512	rs949683,rs954453,rs947699,rs952109,rs956974	0.0698260062667357	0.06982600626673569
pheno_866	4	9	94697028	95697028	95599237,95505280,95136519,94819647	rs2901070,rs2897683,rs2891227,rs2888675	0.010240346999183575	0.010240346999183574
pheno_867	1	21	34357409	35357409	35213317	rs7292494	0.02992948083244826	0.029929480832448268
pheno_868	3	2	94735840	95735840	95450401,95220088,95193065	rs418383,rs415601,rs413763	0.004580660412759428	0.004580660412759427
pheno_869	5	7	157647665	158647665	158285490,158259594,158149996,157708709,157827836	rs2401166,rs2399242,rs2398384,rs2393805,rs2395898	0.08842086525236093	0.08842086525236091
pheno_870	3	21	10197831	11197831	10696885,10258106,10349925	rs7041155,rs7036907,rs7038804	0.005851742928612282	0.005851742928612283
pheno_871	3	11	16970489	17970489	17776571,17248851,17566063	rs3537217,rs3534477,rs3536229	0.058670369267435796	0.0586703692674358
pheno_872	1	13	77463019	78463019	78255479	rs4257009	0.09540950720308312	0.09540950720308312
pheno_873	4	17	11947401	12947401	12476842,12071429,12409149,12292663	rs5607920,rs5593415,rs5603821,rs5600375	0.32091811755613875	0.32091811755613864
pheno_874	4	6	1	808626	651282,122437,669060,345810	rs1707835,rs1700859,rs1712011,rs1704973	0.09854487918449142	0.09854487918449144
pheno_875	3	17	20094641	21094641	20799518,20511944,20242859	rs5647220,rs5645002,rs5643497	0.019402193066624475	0.01940219306662448
pheno_876	2	14	7497669	8497669	8276688,8002201	rs4423706,rs4421991	0.024355491797728904	0.02435549179772891
pheno_877	3	6	86859947	87859947	86874857,87199761,87549175	rs1917923,rs1921637,rs1928467	0.039575818994127175	0.03957581899412716
pheno_878	3	3	157731640	158731640	158058654,157908939,158309634	rs902039,rs899556,rs906177	0.021629319472441375	0.021629319472441372
pheno_879	3	17	28256938	29256938	28720179,28544020,28882440	rs5705855,rs5699871,rs5713026	0.07687227492433463	0.07687227492433463
pheno_880	4	11	68986308	69986308	69342847,69225075,69760830,69885252	rs3637336,rs3635971,rs3638105,rs3639489	0.021217081950580745	0.021217081950580755
pheno_881	4	2	198784626	199784626	199359285,199086487,199142148,199092963	rs527812,rs520501,rs525389,rs523918	0.5973931951606551	0.5973931951606553
pheno_882	2	8	96696279	97696279	97259609,96762431	rs2623311,rs2620814	0.011504017600424968	0.01150401760042497
pheno_883	5	16	8048921	9048921	8943706,8657745,8179506,8314367,9032001	rs5255245,rs5252601,rs5245346,rs5247535,rs5256660	0.6152173686914135	0.6152173686914135
pheno_884	1	18	63218035	64218035	64170435	rs6201871	0.055598379763888414	0.05559837976388841
pheno_885	1	17	61819298	62819298	61926483	rs5912381	0.05855886824968317	0.05855886824968314
pheno_886	4	5	85323596	86323596	85520222,85795480,86200029,85510174	rs1534794,rs1536929,rs1543832,rs1531406	0.6782367415489089	0.678236741548909
pheno_887	1	9	34036267	35036267	34223674	rs2775432	0.03727109507432948	0.03727109507432947
pheno_888	2	4	116990836	117990836	117865661,117037060	rs1208892,rs1207224	0.0867726795646752	0.08677267956467521
pheno_889	4	22	10194314	11194314	10653988,11187703,10932903,10258739	rs7415476,rs7421001,rs7418422,rs7410668	0.0067166145264096954	0.006716614526409695
pheno_890	1	9	60407277	61407277	60609490	rs2835308	0.041448288074432106	0.041448288074432134
pheno_891	2	1	232530383	233530383	233313176,232979739	rs246700,rs244428	0.02713745728085558	0.027137457280855582
pheno_892	4	6	81348584	82348584	81961066,82295626,82057444,81479825	rs1888277,rs1895350,rs1891549,rs1885553	0.4561762415824514	0.45617624158245135
pheno_893	4	20	51699174	52699174	52030264,52587117,51952214,51862652	rs6933979,rs6936157,rs6930668,rs6927780	0.5269243443829715	0.5269243443829715
pheno_894	5	19	52008166	53008166	52493960,52215320,52053766,52566765,52057406	rs6649627,rs6646960,rs6643109,rs6652269,rs6644985	0.05352578607606046	0.053525786076060455
pheno_895	1	14	58098445	59098445	59033780	rs4614583	0.015128735085791836	0.01512873508579184
pheno_896	1	20	11053958	12053958	11997627	rs6719986	0.37556081288456244	0.3755608128845624
pheno_897	2	7	78939664	79939664	79089903,79445432	rs2240946,rs2243574	0.02631428775171081	0.026314287751710807
pheno_898	1	21	35807909	36807909	35944267	rs7300184	0.05183710998495079	0.0518371099849508
pheno_899	5	15	12623430	13623430	13390518,13222463,12940364,12812887,12668498	rs4825564,rs4822044,rs4818285,rs4816281,rs4813902	0.5359515106055155	0.5359515106055155
pheno_900	4	22	42343258	43343258	42675515,43178021,43151081,42534883	rs7665368,rs7674140,rs7672432,rs7662580	0.07724245256446582	0.07724245256446582
pheno_901	5	8	58141549	59141549	58193663,59058812,58730495,58831285,58662389	rs2540955,rs2550160,rs2547475,rs2548517,rs2544582	0.06944894990691668	0.0694489499069167
pheno_902	5	4	31844625	32844625	31954741,32439411,32352180,32141800,32504810	rs1079596,rs1091840,rs1089013,rs1083929,rs1093371	0.0445867127813136	0.044586712781313605
pheno_903	1	10	129260894	130260894	130225861	rs3473382	0.06083058910647511	0.060830589106475104
pheno_904	2	3	110375814	111375814	110459229,110560557	rs799630,rs802625	0.08427482083483649	0.08427482083483649
pheno_905	2	5	10453574	11453574	10794023,10665519	rs1353780,rs1350330	0.05793878513461375	0.05793878513461373
pheno_906	2	21	38244878	39244878	38882924,38643142	rs7350805,rs7347039	0.07217269566408141	0.0721726956640814
pheno_907	5	8	88393778	89393778	89018571,89105679,88839790,88404473,89021342	rs2593795,rs2598817,rs2589429,rs2583405,rs2596290	0.07733455771268487	0.07733455771268487
pheno_908	4	3	136640059	137640059	137190603,136863848,136701906,136846549	rs863980,rs863253,rs857968,rs860969	0.07471206966535711	0.07471206966535711
pheno_909	5	20	13977133	14977133	13993411,14149916,14142612,14620344,14914466	rs6722643,rs6724949,rs6723187,rs6727763,rs6729368	0.08082701941184055	0.08082701941184055
pheno_910	3	4	98834218	99834218	99042805,99513013,99439139	rs1154684,rs1170234,rs1166087	0.06623897738904326	0.06623897738904327
pheno_911	5	5	65500825	66500825	66052467,65892510,66182227,66359438,65663465	rs1476732,rs1475503,rs1479059,rs1482205,rs1473569	0.06163322414385222	0.06163322414385225
pheno_912	5	18	79520752	80373285	79655128,79550399,79893095,80029363,79925095	rs6279650,rs6277082,rs6283894,rs6288667,rs6286906	0.015017606259459889	0.015017606259459889
pheno_913	5	7	80133000	81133000	80834156,80463052,80939971,80687758,80456753	rs2247573,rs2245101,rs2249938,rs2246095,rs2244205	0.12721345826418487	0.1272134582641849
pheno_914	2	4	11169710	12169710	11562556,11717340	rs1017445,rs1020118	0.6330839073415981	0.633083907341598
pheno_915	5	16	29584654	30584654	29730781,30181843,29727583,29868045,30481660	rs5282244,rs5290102,rs5280207,rs5285547,rs5296849	0.009496962105306789	0.00949696210530679
pheno_916	3	21	2046782	3046782	2149767,2261530,2197282	rs6988060,rs6990811,rs6989320	0.5984002363926431	0.598400236392643
pheno_917	3	21	9262976	10262976	9475682,9773473,9598277	rs7030693,rs7034176,rs7032367	0.009089162778235214	0.009089162778235215
pheno_918	5	4	173361124	174361124	173665985,173781480,174278889,174247727,173692892	rs1302993,rs1305249,rs1307737,rs1306841,rs1303701	0.0963537243827909	0.09635372438279088
pheno_919	2	1	123454997	124454997	124296081,124209470	rs104632,rs101786	0.06125031980571776	0.061250319805717754
pheno_920	5	3	51796401	52796401	52110377,51912950,52766059,52658487,52471913	rs701653,rs701218,rs708733,rs706568,rs703356	0.0325484172119391	0.032548417211939094
pheno_921	4	3	71804818	72804818	71922213,71869481,72557247,72238717	rs747834,rs744589,rs753405,rs749967	0.004633074683148758	0.004633074683148758
pheno_922	2	5	69465711	70465711	69490997,70149813	rs1485905,rs1489246	0.23262318870789564	0.23262318870789556
pheno_923	1	20	3906757	4906757	4615915	rs6683545	0.07284625660732932	0.07284625660732931
pheno_924	3	17	27953528	28953528	28316493,28719388,28476580	rs5693932,rs5702856,rs5697871	0.07298785994862883	0.07298785994862883
pheno_925	2	15	93558942	94558942	93949590,93662304	rs5176692,rs5176116	0.023932388289083825	0.02393238828908383
pheno_926	3	15	47388990	48388990	48345591,47721603,47661053	rs5005610,rs5002885,rs4998454	0.06542655238263138	0.06542655238263138
pheno_927	1	17	18667530	19667530	18909693	rs5640566	0.05064527283719823	0.05064527283719824
pheno_928	3	9	94696407	95696407	94889411,95464651,94798949	rs2889487,rs2894532,rs2886510	0.024433969964531545	0.024433969964531545
pheno_929	4	1	211948432	212948432	212594557,212483518,212550405,212109424	rs225195,rs219306,rs221764,rs216221	0.09853688295866411	0.09853688295866413
pheno_930	3	4	73177202	74177202	73999322,73859430,73680165	rs1122356,rs1120898,rs1118524	0.041738973096477804	0.0417389730964778
pheno_931	3	17	49431130	50431130	50218179,49912833,50373047	rs5896004,rs5893631,rs5900415	0.022491921699584534	0.022491921699584524
pheno_932	1	18	53881079	54881079	54442392	rs6156866	0.06428758960846291	0.06428758960846295
pheno_933	2	10	78743949	79743949	79046910,79306181	rs3292841,rs3298887	0.03212438999203733	0.03212438999203733
pheno_934	5	14	78792905	79792905	78983360,79588079,78843833,79396104,79441673	rs4667255,rs4673511,rs4666541,rs4667767,rs4670376	0.1402393968780798	0.14023939687807982
pheno_935	4	10	28831539	29831539	29231107,28946955,29521656,29142590	rs3152721,rs3149213,rs3156920,rs3150601	0.0828955736612729	0.08289557366127291
pheno_936	1	3	15777651	16777651	16298761	rs641177	0.0635751738361314	0.06357517383613139
pheno_937	1	21	21154491	22154491	22078666	rs7198813	0.07838229654554554	0.07838229654554556
pheno_938	2	7	105975084	106975084	106612346,106513607	rs2338305,rs2336047	0.01711571033438367	0.017115710334383673
pheno_939	1	13	69773809	70773809	70715608	rs4249318	0.03541894704863849	0.03541894704863849
pheno_940	3	11	7662433	8662433	7766808,7872434,8577664	rs3506815,rs3510119,rs3518200	0.06151687529031761	0.061516875290317616
pheno_941	4	17	35169272	36169272	35307276,35824852,35705240,35531621	rs5771497,rs5787987,rs5779679,rs5776323	0.094074890619939	0.094074890619939
pheno_942	1	3	184412200	185412200	185040963	rs979767	0.07374795755408098	0.07374795755408095
pheno_943	3	10	98453464	99453464	99371130,99201932,98537754	rs3347614,rs3346023,rs3344082	0.08178207711242781	0.08178207711242777
pheno_944	4	19	37160221	38160221	38003144,37831619,37876617,37968464	rs6574223,rs6570329,rs6570952,rs6571699	0.04996421414698048	0.04996421414698048
pheno_945	2	6	46464042	47464042	46726392,46600170	rs1830752,rs1824861	0.04656553244073306	0.04656553244073306
pheno_946	1	17	22512231	23512231	22857878	rs5650727	0.08685489461240549	0.08685489461240546
pheno_947	5	20	41549104	42549104	41909973,42412018,42508623,41549607,41595948	rs6852930,rs6866535,rs6869870,rs6848972,rs6850665	0.06137611794239635	0.061376117942396356
pheno_948	3	21	19390535	20390535	19501879,20301216,19835755	rs7180042,rs7190233,rs7181726	0.5683717562099458	0.5683717562099456
pheno_949	5	16	56591193	57591193	56711480,56845410,57405133,57496586,57193562	rs5370824,rs5372363,rs5374994,rs5375517,rs5373831	0.07032671813571097	0.07032671813571094
pheno_950	4	12	109111070	110111070	109783307,109202779,109169896,109695212	rs4044827,rs4039831,rs4037104,rs4042137	0.05464885494919455	0.054648854949194574
pheno_951	1	10	49290888	50290888	50103212	rs3210493	0.06977511436408157	0.06977511436408157
pheno_952	5	4	121414987	122414987	121972184,121604495,122253042,121652777,121677473	rs1223682,rs1211306,rs1228004,rs1215628,rs1219717	0.01356611203601599	0.013566112036015992
pheno_953	4	16	2070530	3070530	3047179,2730452,2674252,3064124	rs5234671,rs5234204,rs5232172,rs5236409	0.08024622415963463	0.08024622415963466
pheno_954	4	3	134370599	135370599	135012346,135015053,135246588,135355147	rs845340,rs844052,rs846220,rs850050	0.5460216386769622	0.5460216386769621
pheno_955	3	2	201026045	202026045	201402913,201317782,201338508	rs540280,rs532216,rs536342	0.07474234624962794	0.07474234624962796
pheno_956	5	8	72991087	73991087	73957129,73039021,73033149,73757310,73294432	rs2570435,rs2564860,rs2563970,rs2569480,rs2567257	0.021530484184662302	0.0215304841846623
pheno_957	1	15	93825251	94825251	94144900	rs5177154	0.008760200663075157	0.00876020066307516
pheno_958	3	3	81377123	82377123	81502306,81678335,82012846	rs758634,rs762133,rs764435	0.059121011237571144	0.05912101123757116
pheno_959	4	6	83870725	84870725	83987465,84679797,84133333,84722694	rs1905799,rs1911228,rs1907852,rs1912280	0.06536594453335626	0.06536594453335627
pheno_960	4	3	188130357	189130357	188932703,188239355,188222831,188460182	rs994104,rs987798,rs983663,rs991489	0.012622461874505327	0.012622461874505324
pheno_961	1	3	6919332	7919332	7355629	rs591670	0.09348381630440343	0.0934838163044034
pheno_962	3	9	116068092	117068092	116665585,116372430,116210410	rs2996754,rs2994898,rs2992879	0.06879006303632447	0.06879006303632448
pheno_963	5	17	36889732	37889732	37050570,37619714,37565029,37352770,37061994	rs5812856,rs5823322,rs5821401,rs5818822,rs5815540	0.04890321771019253	0.048903217710192556
pheno_964	2	16	62154578	63154578	62700296,62569347	rs5410024,rs5409285	0.02608760063667866	0.026087600636678667
pheno_965	3	21	15198640	16198640	15564891,16088737,15888284	rs7103217,rs7108642,rs7105902	0.19701329354800773	0.19701329354800773
pheno_966	5	10	61244346	62244346	62227601,61569372,61697605,61575663,61302302	rs3239804,rs3229699,rs3237375,rs3233398,rs3226932	0.0005038271089820653	0.0005038271089820653
pheno_967	2	5	45842224	46842224	46218212,46178579	rs1433319,rs1431202	0.07431111303834469	0.07431111303834466
pheno_968	4	6	73781875	74781875	74370597,74644888,73798493,74365341	rs1882483,rs1883626,rs1875586,rs1879361	0.07617940664421809	0.07617940664421809
pheno_969	3	13	54557751	55557751	55370559,55511338,54902071	rs4209173,rs4211367,rs4206480	0.41768908537917837	0.41768908537917854
pheno_970	1	22	50012378	50818468	50056603	rs7734749	0.026005619636817825	0.02600561963681783
pheno_971	3	4	23698702	24698702	24261198,23856678,23863598	rs1055917,rs1047446,rs1051669	0.06763349196663376	0.06763349196663375
pheno_972	3	20	60641535	61641535	60812721,60878411,61362586	rs6959687,rs6963752,rs6965615	0.038893609229282776	0.03889360922928278
pheno_973	2	21	14687730	15687730	14797400,15515393	rs7098725,rs7101569	0.6965741150486757	0.6965741150486757
pheno_974	3	17	29148158	30148158	30087892,29817013,29840137	rs5735909,rs5729331,rs5732532	0.06796592498032354	0.06796592498032354
pheno_975	1	4	105361806	106361806	105362487	rs1173119	0.33776983545796213	0.3377698354579623
pheno_976	2	2	59635923	60635923	60218911,59837902	rs357491,rs354295	0.022833909346928683	0.022833909346928687
pheno_977	1	6	51575100	52575100	51742980	rs1833751	0.04327367268704163	0.04327367268704164
pheno_978	5	17	74002650	75002650	74106242,74630626,74919970,74821641,74564469	rs5968466,rs5971446,rs5977129,rs5973532,rs5969675	0.5839873310740309	0.583987331074031
pheno_979	3	8	83841144	84841144	84729536,84435433,84639859	rs2579375,rs2572790,rs2576151	0.034807033138490574	0.03480703313849058
pheno_980	1	15	41130251	42130251	42093912	rs4980790	0.05563486208614941	0.0556348620861494
pheno_981	5	13	47402317	48402317	48187334,47726160,47466049,48233448,47652773	rs4195568,rs4194096,rs4182043,rs4202797,rs4191321	0.17042715727773308	0.17042715727773314
pheno_982	5	11	66127012	67127012	66504847,66331911,66853862,66845057,66478797	rs3621159,rs3615338,rs3622594,rs3622084,rs3618520	0.6029710387844194	0.6029710387844195
pheno_983	3	17	34613392	35613392	35119928,35222821,35230381	rs5762748,rs5765994,rs5768828	0.313777781614082	0.31377778161408204
pheno_984	1	5	78742056	79742056	79571247	rs1502810	0.04122668397955821	0.041226683979558205
pheno_985	5	14	82957242	83957242	83053984,83902881,83278137,83416709,83228974	rs4681326,rs4703479,rs4689436,rs4694697,rs4686296	0.03750881142252265	0.037508811422522666
pheno_986	4	2	225751341	226751341	225965940,226094357,225967997,225990785	rs558465,rs568132,rs561558,rs565847	0.11404885271434873	0.11404885271434871
pheno_987	4	9	51724614	52724614	51941030,51725494,52217031,51778532	rs2802753,rs2795362,rs2805892,rs2799042	0.042165089084872084	0.04216508908487209
pheno_988	4	14	94159383	95159383	94726823,95089323,95030378,94606059	rs4734057,rs4736340,rs4734519,rs4732105	0.45036974326011836	0.4503697432601184
pheno_989	4	17	66376557	67376557	66691053,66620804,67104350,66769515	rs5952141,rs5949476,rs5957089,rs5954719	0.04707400797093911	0.04707400797093911
pheno_990	3	15	97378545	98378545	97779912,97442817,97623980	rs5196679,rs5190983,rs5193696	0.731772933393275	0.7317729333932748
pheno_991	2	5	100827633	101827633	101075439,101749358	rs1556448,rs1560977	0.07721164390722451	0.07721164390722453
pheno_992	3	3	16579815	17579815	16885255,17367727,17016741	rs656351,rs664403,rs660640	0.7022610998096116	0.7022610998096116
pheno_993	5	2	16221137	17221137	16617467,16305015,16704372,17114798,16426647	rs285066,rs279581,rs286050,rs289164,rs282527	0.03239552010142502	0.03239552010142501
pheno_994	2	14	62342273	63342273	63300264,62776456	rs4624219,rs4622637	0.005409349274256417	0.005409349274256416
pheno_995	5	10	47105428	48105428	47169421,47684966,47955723,47387019,47200784	rs3189991,rs3198123,rs3208276,rs3193778,rs3191497	0.06169001298514709	0.0616900129851471
pheno_996	3	16	45474897	46474897	45508833,46170932,45976389	rs5347372,rs5351527,rs5349027	0.03780882271419913	0.037808822714199136
pheno_997	4	15	41950986	42950986	42058382,42167783,42043876,41989799	rs4976696,rs4984050,rs4972647,rs4969391	0.04086168789185944	0.04086168789185944
pheno_998	3	22	12682703	13682703	13627081,13639022,13113100	rs7454228,rs7457462,rs7445296	0.07859825860438184	0.07859825860438184
pheno_999	2	17	17930724	18930724	18070836,18512240	rs5634857,rs5638472	0.07182375790397946	0.07182375790397946
pheno_1000	4	19	19394375	20394375	19557611,19689451,20276516,19985352	rs6443554,rs6446590,rs6455695,rs6450723	0.03360365497206475	0.03360365497206475
